name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Aaron Connolly,FWD,Brighton,4.0,0,2,27,1,11.3,78,16,0,1,6.9,34.8,2020-09-20T13:00:00Z,89,14,0,0,0,0,2,0,35030,3,0,23.0,8,-1161,5332,6493,55,False,0
Aaron Cresswell,DEF,West Ham,0.5,0,0,17,0,35.0,435,9,2,0,6.2,27.0,2020-09-19T19:00:00Z,90,1,0,0,0,0,2,0,62831,1,2,0.0,1,-12662,1523,14185,50,False,0
Aaron Mooy,MID,Brighton,0.0,0,0,0,0,0.0,60,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,14,0,0,0,0,2,0,1495,3,0,0.0,0,-545,44,589,50,False,0
Aaron Ramsdale,GK,Sheffield Utd,2.0,0,0,10,0,0.0,483,10,1,0,1.1,11.2,2020-09-21T17:00:00Z,90,2,0,0,0,0,2,1,440147,0,1,0.0,2,-41600,15075,56675,50,False,0
Aaron Wan-Bissaka,DEF,Man Utd,0.5,0,0,0,0,0.0,313,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,6,0,0,0,0,2,0,865810,3,1,0.0,0,59156,118395,59239,55,True,0
Abdoulaye Doucouré,MID,Everton,2.5,0,0,13,0,2.7,512,12,2,0,0.9,6.4,2020-09-19T11:30:00Z,64,18,0,0,0,0,2,0,172602,2,5,0.0,1,9014,34383,25369,55,True,1
Aboubakar Kamara,MID,Fulham,1.5,0,0,3,0,2.0,190,13,4,0,0.5,0.6,2020-09-19T14:00:00Z,57,10,0,0,0,0,2,0,9228,3,4,2.0,1,174,2197,2023,50,False,0
Adama Traoré,MID,Wolves,1.5,0,0,17,0,39.2,465,18,3,0,6.7,25.6,2020-09-21T19:15:00Z,90,12,0,0,0,0,2,0,1192596,3,1,2.0,2,-102740,59207,161947,65,True,0
Adam Forshaw,MID,Leeds,0.0,0,0,0,0,0.0,199,13,0,0,0.0,0.0,2020-09-19T14:00:00Z,0,8,0,0,0,0,2,0,1293,3,4,0.0,0,-721,33,754,50,True,0
Adam Lallana,MID,Brighton,0.4,0,0,3,0,1.2,54,16,0,0,0.8,6.4,2020-09-20T13:00:00Z,12,14,0,0,0,0,2,0,57682,3,0,0.0,1,-25783,2185,27968,65,False,0
Adam Webster,DEF,Brighton,3.0,0,0,21,1,1.0,66,16,0,0,1.1,10.0,2020-09-20T13:00:00Z,90,14,0,0,0,0,2,0,171745,3,0,0.0,6,-17741,2892,20633,45,False,0
