id,xP
1,0.0
2,0.0
3,1.3
4,4.0
5,0.5
6,2.0
7,1.0
8,4.0
9,1.3
10,0.0
11,4.5
13,0.1
14,0.5
15,0.7
16,2.0
17,3.3
18,1.5
19,0.0
20,0.5
21,0.4
22,1.5
23,0.5
24,2.5
25,0.0
26,0.0
27,0.5
478,2.3
494,3.5
501,1.7
526,1.7
527,0.5
547,0.5
567,2.0
12,4.0
28,0.0
29,-0.3
30,0.0
31,-0.5
32,-0.5
33,-0.5
34,0.0
35,0.0
36,-0.5
37,5.7
38,2.5
39,-0.5
40,2.0
41,4.3
42,4.0
43,0.0
44,-0.5
45,-0.3
46,2.7
47,-0.5
48,0.0
49,0.0
50,-0.5
51,0.0
52,2.5
106,5.0
496,2.5
514,5.5
540,0.0
554,-0.5
53,0.0
54,2.5
57,2.8
58,0.0
59,0.0
60,0.0
61,2.5
62,0.0
63,0.0
64,0.0
65,1.5
66,2.5
67,3.0
68,1.5
69,1.8
70,2.2
71,0.1
72,0.0
73,0.0
74,2.8
75,0.2
76,1.8
77,3.4
78,1.2
79,0.2
80,2.8
503,0.0
528,0.0
550,0.0
574,0.0
588,1.0
597,0.5
55,0.2
81,3.8
82,0.0
83,0.0
84,0.0
85,2.0
86,1.0
87,2.0
88,1.5
89,2.2
90,0.6
91,2.0
92,2.2
93,0.5
94,0.0
95,1.2
96,6.2
97,4.0
98,2.2
99,0.0
100,2.5
519,0.0
520,0.0
535,0.0
536,0.0
551,0.0
583,0.0
591,0.0
592,0.0
101,0.5
102,2.3
103,1.0
104,0.5
105,3.0
107,1.7
109,0.5
110,7.0
111,0.5
112,1.0
113,3.7
114,7.3
116,0.7
117,8.5
118,4.3
119,0.0
120,3.3
121,0.5
122,0.7
123,4.7
124,0.0
232,6.3
490,5.7
500,0.0
548,4.3
593,0.5
108,3.0
125,0.5
126,0.0
127,0.2
128,1.5
129,0.0
130,0.8
131,0.2
132,0.8
133,2.0
134,0.0
135,0.0
136,0.0
137,2.0
138,0.0
139,1.5
140,2.2
141,7.0
142,2.2
143,0.0
144,3.8
145,0.0
146,0.0
147,0.0
486,2.8
489,3.8
522,0.0
534,0.0
577,2.2
578,0.0
586,0.0
149,0.0
150,1.5
151,0.0
152,0.5
153,0.2
154,2.2
155,1.5
156,2.8
157,1.5
158,0.5
159,1.8
160,0.5
161,0.0
162,0.5
163,0.0
164,5.0
165,0.0
166,0.0
167,0.0
168,0.2
169,0.0
170,0.0
502,1.2
508,2.0
512,1.2
559,0.2
566,0.5
573,0.2
596,0.0
115,0.7
171,-0.5
172,0.0
173,-0.5
174,0.0
175,3.5
176,0.3
177,0.0
178,-0.5
179,0.0
180,-0.5
181,2.0
182,-0.3
183,0.0
184,2.3
185,0.0
186,-0.5
187,0.3
188,0.0
189,0.0
190,0.0
191,1.5
192,0.0
373,1.0
484,2.5
493,0.2
516,3.5
517,0.0
525,-0.5
557,3.0
562,4.5
571,1.5
572,2.3
