name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,0.8,0,0,4,0,1.0,565,117,0,0,0.2,1.2,2020-12-13T12:00:00Z,4,15,0,0,0,0,12,0,1491,0,3,0.0,1,28,180,152,45,True,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,113,0,0,0.0,0.0,2020-12-11T20:00:00Z,0,10,0,0,0,0,12,0,9889,2,1,0.0,0,-139,10,149,61,False,0
Raheem Sterling,MID,Man City,4.7,0,0,1,1,4.1,276,115,0,0,3.8,4.0,2020-12-12T17:30:00Z,90,13,0,0,0,0,12,0,298936,0,0,30.0,3,-9147,17531,26678,114,False,0
Juan Mata,MID,Man Utd,2.0,0,0,0,0,0.0,290,115,0,0,0.0,0.0,2020-12-12T17:30:00Z,0,12,0,0,0,0,12,0,11865,0,0,0.0,0,84,745,661,59,True,0
Aaron Connolly,FWD,Brighton,0.7,0,0,3,0,0.0,78,114,0,0,0.2,2.0,2020-12-13T19:15:00Z,28,9,0,0,0,0,12,0,34652,0,3,0.0,1,-72,2757,2829,53,False,0
Oliver Norwood,MID,Sheffield Utd,0.8,0,0,0,0,0.0,349,117,0,0,0.0,0.0,2020-12-13T12:00:00Z,0,16,0,0,0,0,12,0,13045,0,3,0.0,0,-555,274,829,47,False,0
Lee Peltier,DEF,West Brom,-0.5,0,0,0,0,0.0,600,116,0,0,0.0,0.0,2020-12-12T15:00:00Z,0,14,0,0,0,0,12,0,3124,1,2,0.0,0,177,684,507,40,False,0
Daniel Langley,GK,Newcastle,1.5,0,0,0,0,0.0,606,116,0,0,0.0,0.0,2020-12-12T15:00:00Z,0,18,0,0,0,0,12,0,0,1,2,0.0,0,0,0,0,40,True,0
Wilfried Zaha,MID,Crystal Palace,4.5,0,0,-3,0,2.1,141,110,1,0,4.3,1.4,2020-12-13T14:15:00Z,90,17,0,0,0,0,12,0,1397764,1,1,39.0,2,246103,287699,41596,74,True,0
Bailey Peacock-Farrell,GK,Burnley,-1.0,0,0,0,0,0.0,99,109,0,0,0.0,0.0,2020-12-13T19:15:00Z,0,1,0,0,0,0,12,0,117795,1,0,0.0,0,711,3722,3011,40,False,0
