name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,0.7,0,0,0,0,0.0,565,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,3,0,0,0,0,11,0,1420,2,1,0.0,0,63,222,159,45,False,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,13,0,0,0,0,11,0,10021,3,1,0.0,0,-170,22,192,61,True,0
Raheem Sterling,MID,Man City,6.2,1,2,33,1,3.8,276,104,0,1,12.4,43.6,2020-12-05T15:00:00Z,90,8,0,0,0,0,11,0,305795,0,2,77.0,13,-55736,15975,71711,114,True,0
Juan Mata,MID,Man Utd,3.8,1,0,17,0,15.2,290,108,0,0,3.4,18.6,2020-12-05T17:30:00Z,28,19,0,0,0,0,11,0,11411,3,1,0.0,4,-760,490,1250,59,False,0
Aaron Connolly,FWD,Brighton,1.3,0,0,0,0,1.1,78,100,1,0,3.8,1.4,2020-12-07T20:00:00Z,63,16,0,0,0,0,11,0,35089,2,1,35.0,2,2280,4597,2317,53,True,0
Oliver Norwood,MID,Sheffield Utd,0.5,0,0,3,0,0.3,349,105,1,0,0.4,3.4,2020-12-06T14:15:00Z,27,9,0,0,0,0,11,0,13541,2,1,0.0,1,-984,477,1461,47,True,0
Lee Peltier,DEF,West Brom,-0.5,0,0,0,0,0.0,600,107,0,0,0.0,0.0,2020-12-06T12:00:00Z,0,6,0,0,0,0,11,0,2833,5,1,0.0,0,106,739,633,40,True,0
Wilfried Zaha,MID,Crystal Palace,6.5,1,3,50,0,6.6,141,107,1,2,16.0,63.0,2020-12-06T12:00:00Z,80,18,0,0,0,0,11,0,1120326,5,1,90.0,18,-335104,38608,373712,73,False,0
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,101,0,0,0.0,0.0,2020-12-05T12:30:00Z,0,7,0,0,0,0,11,0,119647,1,1,0.0,0,5288,8435,3147,40,True,0
Anthony Driscoll-Glennon,DEF,Burnley,-0.5,0,0,0,0,0.0,536,101,0,0,0.0,0.0,2020-12-05T12:30:00Z,0,7,0,0,0,0,11,0,5871,1,1,0.0,0,-67,266,333,40,True,0
Cengiz Ünder,MID,Leicester,1.2,0,0,0,0,0.0,541,105,0,0,0.0,0.0,2020-12-06T14:15:00Z,0,15,0,0,0,0,11,0,6565,2,1,0.0,0,-860,497,1357,59,False,0
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,-0.2,0,0,0,0,0.0,205,102,0,0,0.0,0.0,2020-12-05T20:00:00Z,0,5,0,0,0,0,11,0,396641,1,3,0.0,0,-82349,2636,84985,54,False,0
Jean Michaël Seri,MID,Fulham,0.0,0,0,0,0,0.0,189,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,12,0,0,0,0,11,0,2839,0,2,0.0,0,-126,54,180,46,False,0
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,460,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,11,0,0,0,0,11,0,591490,0,4,0.0,0,-439424,1879,441303,83,False,0
Oskar Buur,DEF,Wolves,-1.0,0,0,0,0,0.0,467,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,11,0,0,0,0,11,0,184865,0,4,0.0,0,2662,10508,7846,39,False,0
Kieran Tierney,DEF,Arsenal,2.3,0,0,14,0,25.3,17,106,2,0,4.0,12.4,2020-12-06T16:30:00Z,90,17,0,0,0,0,11,0,362972,0,2,2.0,1,-20736,3692,24428,54,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0,0.0,314,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,19,0,0,0,0,11,0,2358,3,1,0.0,0,-43,3,46,48,False,0
Branislav Ivanovic,DEF,West Brom,1.8,0,0,12,0,0.1,530,107,5,0,1.2,12.2,2020-12-06T12:00:00Z,90,6,0,0,0,0,11,0,12075,5,1,0.0,0,853,1533,680,45,True,0
Dennis Praet,MID,Leicester,1.5,0,0,3,0,0.0,225,105,0,0,0.0,0.0,2020-12-06T14:15:00Z,1,15,0,0,0,0,11,0,28381,2,1,0.0,1,-2353,1462,3815,55,False,0
Max Lowe,DEF,Sheffield Utd,0.8,0,0,-2,0,0.7,511,105,1,0,1.2,11.6,2020-12-06T14:15:00Z,45,9,0,0,0,0,11,0,4639,2,1,0.0,0,-223,161,384,44,True,1
Brandon Williams,DEF,Man Utd,0.8,0,0,0,0,0.0,318,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,19,0,0,0,0,11,0,55594,3,1,0.0,0,-1376,1007,2383,42,False,0
Neal Maupay,FWD,Brighton,0.5,0,0,3,0,10.4,68,100,1,0,1.9,2.4,2020-12-07T20:00:00Z,26,16,0,0,0,0,11,0,184328,2,1,6.0,1,-60176,1302,61478,62,True,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,101,0,0,0.0,0.0,2020-12-05T12:30:00Z,0,4,0,0,0,0,11,0,16052,1,1,0.0,0,-230,17,247,58,False,0
Aymeric Laporte,DEF,Man City,1.8,0,0,0,0,0.0,280,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,8,0,0,0,0,11,0,229353,0,2,0.0,0,-2522,12310,14832,60,True,0
Zack Steffen,GK,Man City,1.5,0,0,0,0,0.0,538,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,8,0,0,0,0,11,0,1962,0,2,0.0,0,-47,42,89,45,True,0
Fabricio Agosto Ramírez,GK,Fulham,-1.5,0,0,0,0,0.0,171,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,12,0,0,0,0,11,0,127668,0,2,0.0,0,-1532,1881,3413,40,False,0
Mark Noble,MID,West Ham,0.2,0,0,0,0,0.0,427,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,13,0,0,0,0,11,0,34360,3,1,0.0,0,-1611,552,2163,47,True,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,2.2,0,0,0,0,0.0,281,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,8,0,0,0,0,11,0,42374,0,2,0.0,0,-2368,3111,5479,74,True,0
Jordan Henderson,MID,Liverpool,3.8,2,2,37,1,35.9,244,103,0,0,6.7,31.2,2020-12-06T19:15:00Z,80,20,0,0,0,0,11,0,71591,0,4,0.0,11,-2279,1204,3483,54,True,0
Curtis Jones,MID,Liverpool,3.3,0,0,11,1,5.8,263,103,0,0,4.2,17.6,2020-12-06T19:15:00Z,90,20,0,0,0,0,11,0,50728,0,4,19.0,3,3416,7916,4500,44,True,0
William Saliba,DEF,Arsenal,0.0,0,0,0,0,0.0,27,106,0,0,0.0,0.0,2020-12-06T16:30:00Z,0,17,0,0,0,0,11,0,55012,0,2,0.0,0,-2345,613,2958,41,False,0
