name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,1.8,0,0,10,0,23.7,565,206,1,0,4.1,9.6,2021-01-30T20:00:00Z,58,2,0,0,0,0,21,0,2783,1,0,8.0,1,-60,271,331,45,True,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,11,0,0,0,0,21,0,9315,3,1,0.0,0,-28,0,28,61,True,0
Raheem Sterling,MID,Man City,5.3,0,0,0,0,0.0,276,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,15,0,0,0,0,21,0,999753,0,1,0.0,0,235631,261966,26335,116,True,0
Juan Mata,MID,Man Utd,0.0,0,0,0,0,0.0,290,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,10569,0,0,0.0,0,-153,35,188,58,False,0
Aaron Connolly,FWD,Brighton,0.7,0,0,0,0,1.3,78,200,0,0,1.9,0.0,2021-01-31T19:15:00Z,11,17,0,0,0,0,21,0,23710,0,1,18.0,1,39,669,630,52,True,0
Oliver Norwood,MID,Sheffield Utd,0.6,0,0,8,0,11.3,349,205,1,0,3.3,13.6,2021-01-30T15:00:00Z,90,12,0,0,0,0,21,0,10882,0,1,8.0,1,-279,168,447,45,False,1
Lee Peltier,DEF,West Brom,0.0,0,0,0,0,0.0,600,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,8,0,0,0,0,21,0,5255,2,2,0.0,0,-191,183,374,40,True,0
Daniel Langley,GK,Newcastle,0.0,0,0,0,0,0.0,606,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,7,0,0,0,0,21,0,5627,2,0,0.0,0,-59,232,291,40,False,0
Wilfried Zaha,MID,Crystal Palace,3.0,0,0,-1,1,17.2,141,202,0,0,4.0,0.0,2021-01-30T15:00:00Z,90,20,0,0,0,0,21,0,1173907,0,1,23.0,2,4308,55101,50793,72,True,1
Bailey Peacock-Farrell,GK,Burnley,-1.0,0,0,0,0,0.0,99,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,5,0,0,0,0,21,0,109089,0,2,0.0,0,-1072,1057,2129,40,False,0
