name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Max Thompson,FWD,Burnley,-0.5,0,0,0,0,0.0,591,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,1,0,0,0,0,27,0,10107,1,1,0.0,0,-28,533,561,45,True,0
Willy Boly,DEF,Wolves,0.0,0,0,0,0,0.0,458,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,0,0,0,0,27,0,94710,0,0,0.0,0,-748,511,1259,54,False,0
Ciaran Clark,DEF,Newcastle,3.3,0,2,33,1,0.0,324,267,0,0,3.8,34.0,2021-03-07T12:00:00Z,90,18,0,0,0,0,27,0,12058,0,0,4.0,8,-185,628,813,45,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,614,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,0,0,0,0,27,0,1030,0,0,0.0,0,27,98,71,45,False,0
Matt Ritchie,MID,Newcastle,0.7,0,0,0,0,0.0,322,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,18,0,0,0,0,27,0,3297,0,0,0.0,0,-8,46,54,49,False,0
Adrián San Miguel del Castillo,GK,Liverpool,2.3,0,0,0,0,0.0,245,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,8,0,0,0,0,27,0,29078,1,0,0.0,0,1471,2180,709,42,True,0
Rhys Williams,DEF,Liverpool,0.9,0,0,14,0,1.9,594,263,1,0,2.1,18.8,2021-03-07T14:00:00Z,90,8,0,0,0,0,27,0,14450,1,0,0.0,2,-307,309,616,40,True,0
André-Frank Zambo Anguissa,MID,Fulham,0.8,0,0,0,0,0.0,191,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,11,0,0,0,0,27,0,119974,1,0,0.0,0,198,5004,4806,45,False,0
Jean Michaël Seri,MID,Fulham,0.0,0,0,0,0,0.0,189,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,11,0,0,0,0,27,0,2211,1,0,0.0,0,-4,0,4,46,False,0
Dara O'Shea,DEF,West Brom,2.5,0,0,21,1,0.7,425,267,0,0,1.0,9.4,2021-03-07T12:00:00Z,90,14,0,0,0,0,27,0,12962,0,0,0.0,6,517,791,274,42,True,0
Mason Greenwood,MID,Man Utd,1.3,0,0,5,0,0.0,315,264,0,0,0.4,2.2,2021-03-07T16:30:00Z,17,12,0,0,0,0,27,0,151682,2,0,2.0,1,639,3258,2619,70,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0,0.0,314,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,2158,2,0,0.0,0,-10,0,10,48,False,0
Rúben Diogo da Silva Neves,MID,Wolves,6.2,0,0,9,1,3.0,466,259,0,0,2.3,9.6,2021-03-06T17:30:00Z,90,2,0,0,0,0,27,0,147665,0,0,10.0,3,24848,30744,5896,51,False,0
Jamie Vardy,FWD,Leicester,3.9,0,0,7,0,15.1,224,260,1,0,2.7,5.0,2021-03-06T20:00:00Z,90,3,0,0,0,0,27,0,1636044,2,1,7.0,2,-32641,59552,92193,102,False,0
Oliver Casey,DEF,Leeds,-0.5,0,0,0,0,0.0,215,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,19,0,0,0,0,27,0,77716,0,2,0.0,0,-785,446,1231,39,False,0
Reece James,DEF,Chelsea,3.8,0,2,29,1,15.6,123,262,0,0,5.0,15.2,2021-03-08T18:00:00Z,90,7,0,0,0,0,27,0,500383,0,2,19.0,8,-2100,10048,12148,50,True,0
Nathan Broadhead,MID,Everton,0.0,0,0,0,0,0.0,680,262,0,0,0.0,0.0,2021-03-08T18:00:00Z,0,5,0,0,0,0,27,0,24,0,2,0.0,0,9,12,3,45,False,0
Chris Smalling,DEF,Man Utd,0.0,0,0,0,0,0.0,292,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,6487,2,0,0.0,0,-16,0,16,49,False,0
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,1,0,0,0,0,27,0,95302,1,1,0.0,0,-1012,342,1354,40,True,0
