name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,1.3,0,0,12,1,3.0,565,141,0,0,1.3,10.0,2020-12-26T15:00:00Z,90,8,0,0,0,0,15,0,1698,0,0,0.0,3,124,326,202,45,False,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,147,0,0,0.0,0.0,2020-12-27T14:15:00Z,0,3,0,0,0,0,15,0,9619,2,2,0.0,0,-135,4,139,61,True,0
Raheem Sterling,MID,Man City,7.2,1,0,28,1,26.0,276,145,0,0,12.8,31.4,2020-12-26T20:00:00Z,90,14,0,0,0,0,15,0,346580,0,2,71.0,6,16739,41683,24944,114,True,0
Juan Mata,MID,Man Utd,0.8,0,0,0,0,0.0,290,143,0,0,0.0,0.0,2020-12-26T12:30:00Z,0,9,0,0,0,0,15,0,11180,2,2,0.0,0,-621,249,870,59,False,0
Aaron Connolly,FWD,Brighton,1.2,0,0,0,0,0.0,78,147,0,0,0.0,0.0,2020-12-27T14:15:00Z,0,19,0,0,0,0,15,0,31512,2,2,0.0,0,-1071,1440,2511,53,False,0
Oliver Norwood,MID,Sheffield Utd,0.3,0,0,8,0,57.5,349,146,1,0,6.5,7.8,2020-12-26T20:00:00Z,27,7,0,0,0,0,15,0,12066,1,0,0.0,1,-336,324,660,46,True,0
Lee Peltier,DEF,West Brom,-1.5,0,0,0,0,0.0,600,144,0,0,0.0,0.0,2020-12-27T16:30:00Z,0,11,0,0,0,0,15,0,4462,1,1,0.0,0,253,686,433,40,False,0
Daniel Langley,GK,Newcastle,-1.0,0,0,0,0,0.0,606,145,0,0,0.0,0.0,2020-12-26T20:00:00Z,0,12,0,0,0,0,15,0,2960,0,2,0.0,0,1114,1514,400,40,False,0
Wilfried Zaha,MID,Crystal Palace,5.0,0,0,0,0,11.7,141,140,3,0,4.7,9.2,2020-12-26T15:00:00Z,90,2,0,0,0,0,15,0,1606382,0,3,26.0,1,-90788,86747,177535,75,False,1
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,142,0,0,0.0,0.0,2020-12-27T12:00:00Z,0,10,0,0,0,0,15,0,122493,0,1,0.0,0,2206,3840,1634,40,False,0
