name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,0.0,0,0,0,0,0.0,565,246,0,0,0.0,0.0,2021-02-20T12:30:00Z,0,5,0,0,0,0,25,0,1685,1,1,0.0,0,-115,34,149,45,True,0
Ibrahima Diallo,MID,Southampton,0.0,0,0,0,0,0.0,565,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,10,0,0,0,0,25,0,1685,0,3,0.0,0,-115,34,149,45,False,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,0,0,0,0,25,0,9146,1,2,0.0,0,-38,0,38,61,True,0
Raheem Sterling,MID,Man City,5.7,0,0,28,1,19.3,276,239,0,1,14.2,40.8,2021-02-21T16:30:00Z,90,1,0,0,0,0,25,0,1018956,1,0,82.0,8,-153553,22705,176258,116,False,0
Juan Mata,MID,Man Utd,0.7,0,0,3,0,1.0,290,245,0,0,0.1,0.2,2021-02-21T19:00:00Z,2,14,0,0,0,0,25,0,10497,1,3,0.0,1,-69,68,137,58,True,0
Aaron Connolly,FWD,Brighton,0.8,0,0,0,0,0.0,78,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,24472,2,1,0.0,0,-211,876,1087,52,True,0
Oliver Norwood,MID,Sheffield Utd,0.9,0,0,6,0,5.6,349,243,1,0,2.1,15.0,2021-02-20T20:00:00Z,39,8,0,0,0,0,25,0,10384,0,1,0.0,1,3,245,242,45,False,0
Lee Peltier,DEF,West Brom,-0.1,0,0,0,0,0.0,600,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,5023,0,0,0.0,0,-223,156,379,40,False,0
Daniel Langley,GK,Newcastle,-0.5,0,0,0,0,0.0,606,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,0,0,0,0,25,0,5515,1,3,0.0,0,78,419,341,40,False,0
Wilfried Zaha,MID,Crystal Palace,0.0,0,0,0,0,0.0,141,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,3,0,0,0,0,25,0,706032,2,1,0.0,0,-62666,260,62926,71,False,0
Bailey Peacock-Farrell,GK,Burnley,0.5,0,0,0,0,0.0,99,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,0,0,0,0,25,0,101166,0,0,0.0,0,-2310,594,2904,40,True,0
Ryan Fraser,MID,Newcastle,0.9,0,0,4,0,4.3,507,245,2,0,1.9,5.2,2021-02-21T19:00:00Z,35,13,0,0,0,0,25,0,12612,1,3,9.0,1,-107,62,169,56,False,0
Anthony Driscoll-Glennon,DEF,Burnley,0.5,0,0,0,0,0.0,536,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,0,0,0,0,25,0,7727,0,0,0.0,0,-109,200,309,40,True,0
Cengiz Ünder,MID,Leicester,0.7,0,0,0,0,0.0,541,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,2,0,0,0,0,25,0,3971,2,1,0.0,0,-51,46,97,57,False,0
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,5.4,0,0,2,0,0.6,205,248,0,0,2.7,5.2,2021-02-19T20:00:00Z,9,20,0,0,0,0,25,0,184002,0,1,21.0,1,-610,2014,2624,50,False,0
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,5.4,2,0,16,0,10.5,205,172,0,0,3.0,15.2,2021-02-23T18:00:00Z,45,16,0,0,0,0,25,0,184002,0,3,4.0,7,-610,2014,2624,50,True,0
Jean Michaël Seri,MID,Fulham,0.0,0,0,0,0,0.0,189,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,15,0,0,0,0,25,0,2233,0,1,0.0,0,-21,0,21,46,True,0
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,460,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,0,0,0,0,25,0,374176,0,1,0.0,0,-2550,154,2704,81,True,0
Oskar Buur,DEF,Wolves,0.0,0,0,0,0,0.0,467,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,0,0,0,0,25,0,142327,0,1,0.0,0,-5265,0,5265,39,True,0
Kieran Tierney,DEF,Arsenal,-0.1,0,0,15,0,26.6,17,239,1,0,6.0,20.6,2021-02-21T16:30:00Z,90,12,0,0,0,0,25,0,327660,1,0,13.0,2,-9799,3957,13756,52,True,0
Tyler Onyango,MID,Everton,0.0,0,0,0,0,0.0,644,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,169,2,0,0.0,0,36,66,30,45,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,2.2,0,2,25,0,2.7,641,241,1,1,6.7,31.2,2021-02-22T20:00:00Z,74,3,0,0,0,0,25,0,2651,2,1,33.0,8,-589,319,908,59,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0,0.0,314,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,2178,1,3,0.0,0,-9,0,9,48,True,0
James Bree,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,0,0,0,0,25,0,486,2,1,0.0,0,-1,0,1,45,True,0
Andy Lonergan,GK,West Brom,-0.5,0,0,0,0,0.0,639,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,2444,0,0,0.0,0,187,349,162,40,False,0
Branislav Ivanovic,DEF,West Brom,-0.5,0,0,0,0,0.0,530,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,7166,0,0,0.0,0,-109,128,237,44,False,0
Dennis Praet,MID,Leicester,0.0,0,0,0,0,0.0,225,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,2,0,0,0,0,25,0,12561,2,1,0.0,0,-187,11,198,52,False,0
Max Lowe,DEF,Sheffield Utd,-0.1,0,0,0,0,0.0,511,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,0,0,0,0,25,0,4053,0,1,0.0,0,-30,38,68,43,False,0
Brandon Williams,DEF,Man Utd,0.5,0,0,0,0,0.0,318,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,41686,1,3,0.0,0,-352,164,516,42,True,0
Neal Maupay,FWD,Brighton,1.8,0,0,7,0,34.1,68,241,2,0,8.3,10.0,2021-02-22T20:00:00Z,90,6,0,0,0,0,25,0,244270,2,1,39.0,2,9773,29774,20001,61,True,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,14957,2,0,0.0,0,-59,0,59,57,False,0
Aymeric Laporte,DEF,Man City,4.0,0,0,0,0,0.0,280,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,0,0,0,0,25,0,179333,1,0,0.0,0,1522,4073,2551,60,False,0
Zack Steffen,GK,Man City,0.5,0,0,0,0,0.0,538,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,0,0,0,0,25,0,5758,1,0,0.0,0,-261,147,408,44,False,0
Fabricio Agosto Ramírez,GK,Fulham,0.5,0,0,0,0,0.0,171,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,15,0,0,0,0,25,0,147522,0,1,0.0,0,14534,19006,4472,39,True,0
Mark Noble,MID,West Ham,0.8,0,0,3,0,0.0,427,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,1,17,0,0,0,0,25,0,27170,1,2,0.0,1,-305,161,466,46,True,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,5.7,0,0,10,1,25.6,281,239,0,0,3.3,5.2,2021-02-21T16:30:00Z,90,1,0,0,0,0,25,0,97893,1,0,2.0,2,7243,18281,11038,74,False,1
Jordan Henderson,MID,Liverpool,1.8,0,0,9,0,1.4,244,244,1,0,1.5,7.0,2021-02-20T17:30:00Z,29,7,0,0,0,0,25,0,89754,2,0,7.0,1,-2232,1094,3326,54,True,0
Curtis Jones,MID,Liverpool,2.0,0,0,15,0,19.7,263,244,1,0,3.0,5.6,2021-02-20T17:30:00Z,62,7,0,0,0,0,25,0,58900,2,0,5.0,2,-2066,2297,4363,44,True,0
William Saliba,DEF,Arsenal,0.0,0,0,0,0,0.0,27,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,12,0,0,0,0,25,0,39383,1,0,0.0,0,-549,0,549,40,True,0
Pascal Struijk,DEF,Leeds,7.6,0,0,16,0,0.3,211,248,1,0,7.5,33.4,2021-02-19T20:00:00Z,90,20,0,0,0,0,25,0,430005,0,1,41.0,2,65842,80519,14677,39,False,0
Pascal Struijk,DEF,Leeds,7.6,0,0,25,1,0.1,211,172,0,0,1.7,14.8,2021-02-23T18:00:00Z,90,16,0,0,0,0,25,0,430005,0,3,2.0,6,65842,80519,14677,39,True,0
Matt Ritchie,MID,Newcastle,-0.5,0,0,0,0,0.0,322,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,0,0,0,0,25,0,3333,1,3,0.0,0,-15,61,76,49,False,0
Gary Cahill,DEF,Crystal Palace,2.0,0,0,18,0,0.0,125,241,1,0,3.5,34.8,2021-02-22T20:00:00Z,90,3,0,0,0,0,25,0,12043,2,1,0.0,2,-685,731,1416,45,False,0
Joel Ward,DEF,Crystal Palace,0.6,0,0,11,0,0.1,134,241,1,0,2.6,25.8,2021-02-22T20:00:00Z,90,3,0,0,0,0,25,0,52086,2,1,0.0,2,-1120,269,1389,43,False,0
Karl Darlow,GK,Newcastle,1.9,0,0,17,0,0.0,325,245,3,0,2.5,25.2,2021-02-21T19:00:00Z,90,13,0,0,0,0,25,4,137600,1,3,0.0,2,-6122,903,7025,50,False,0
Toby Alderweireld,DEF,Spurs,1.3,0,0,0,0,0.0,386,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,19,0,0,0,0,25,0,133319,1,2,0.0,0,-2797,2467,5264,54,False,0
Teddy Jenks,MID,Brighton,0.0,0,0,0,0,0.0,631,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,164,2,1,0.0,0,-6,29,35,45,True,0
Joe Bryan,DEF,Fulham,0.5,0,0,0,0,0.0,182,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,15,0,0,0,0,25,0,23820,0,1,0.0,0,-193,267,460,46,True,0
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,628,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,549,2,1,0.0,0,-1,53,54,50,True,0
Niall Huggins,FWD,Leeds,0.4,0,0,0,0,0.0,619,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,20,0,0,0,0,25,0,4516,0,1,0.0,0,811,1392,581,45,False,0
Niall Huggins,FWD,Leeds,0.4,0,0,0,0,0.0,619,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,16,0,0,0,0,25,0,4516,0,3,0.0,0,811,1392,581,45,True,0
Shane Long,FWD,Southampton,0.0,0,0,0,0,0.0,361,246,0,0,0.0,0.0,2021-02-20T12:30:00Z,0,5,0,0,0,0,25,0,38860,1,1,0.0,0,-1303,0,1303,51,True,0
Shane Long,FWD,Southampton,0.0,0,0,0,0,0.0,361,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,10,0,0,0,0,25,0,38860,0,3,0.0,0,-1303,0,1303,51,False,0
Bernd Leno,GK,Arsenal,1.5,0,0,17,0,0.0,8,239,1,0,2.1,20.6,2021-02-21T16:30:00Z,90,12,0,0,0,0,25,2,560005,1,0,0.0,2,-10387,4804,15191,50,True,0
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,2.8,0,0,4,1,2.4,187,243,0,0,1.8,2.6,2021-02-20T20:00:00Z,77,15,0,0,0,0,25,0,11646,0,1,13.0,3,-3635,500,4135,53,True,0
Luke Ayling,DEF,Leeds,5.0,0,0,18,0,29.8,197,248,1,0,5.6,22.2,2021-02-19T20:00:00Z,90,20,0,0,0,0,25,0,200186,0,1,4.0,2,7091,14678,7587,44,False,0
Luke Ayling,DEF,Leeds,5.0,0,0,22,1,1.4,197,172,0,0,2.1,16.0,2021-02-23T18:00:00Z,90,16,0,0,0,0,25,0,200186,0,3,4.0,6,7091,14678,7587,44,True,0
Jesse Lingard,MID,West Ham,6.8,0,3,24,0,5.8,301,247,1,1,6.8,35.6,2021-02-21T12:00:00Z,90,17,0,0,0,0,25,0,201296,1,2,27.0,10,-30702,17988,48690,60,True,0
Robbie Brady,MID,Burnley,0.2,0,0,0,0,0.0,95,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,0,0,0,0,25,0,4715,0,0,0.0,0,-228,112,340,50,True,0
