name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,-0.5,0,0,0,0,0.0,565,136,0,0,0.0,0.0,2020-12-19T15:00:00Z,0,12,0,0,0,0,14,0,1475,1,0,0.0,0,-54,83,137,45,True,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,131,0,0,0.0,0.0,2020-12-21T20:00:00Z,0,5,0,0,0,0,14,0,9751,0,3,0.0,0,-61,2,63,61,False,0
Raheem Sterling,MID,Man City,7.2,0,0,20,1,4.5,276,136,0,1,7.1,38.0,2020-12-19T15:00:00Z,90,16,0,0,0,0,14,0,323173,1,0,28.0,8,-13309,16361,29670,114,False,0
Juan Mata,MID,Man Utd,1.5,0,0,0,0,0.0,290,134,0,0,0.0,0.0,2020-12-20T16:30:00Z,0,10,0,0,0,0,14,0,11571,2,6,0.0,0,-287,252,539,59,True,0
Aaron Connolly,FWD,Brighton,1.4,0,0,-1,0,12.0,78,129,1,0,4.8,2.0,2020-12-20T12:00:00Z,90,15,0,0,0,0,14,0,32454,1,1,34.0,2,-1589,979,2568,53,True,0
Oliver Norwood,MID,Sheffield Utd,0.5,0,0,0,0,0.0,349,129,0,0,0.0,0.0,2020-12-20T12:00:00Z,0,3,0,0,0,0,14,0,12349,1,1,0.0,0,-379,232,611,46,False,0
Lee Peltier,DEF,West Brom,-0.5,0,0,0,0,0.0,600,138,0,0,0.0,0.0,2020-12-20T19:15:00Z,0,2,0,0,0,0,14,0,3796,3,0,0.0,0,-179,414,593,40,True,0
Daniel Langley,GK,Newcastle,0.5,0,0,0,0,0.0,606,135,0,0,0.0,0.0,2020-12-19T20:00:00Z,0,8,0,0,0,0,14,0,1451,1,1,0.0,0,541,960,419,40,True,0
Wilfried Zaha,MID,Crystal Palace,3.0,0,0,6,0,12.3,141,132,7,0,2.7,2.4,2020-12-19T12:30:00Z,90,11,0,0,0,0,14,0,1693584,7,0,12.0,2,12825,115009,102184,75,True,0
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,130,0,0,0.0,0.0,2020-12-21T17:30:00Z,0,20,0,0,0,0,14,0,119640,1,2,0.0,0,684,2354,1670,40,True,0
