id,xP
1,0.0
2,0.0
3,1.5
4,2.0
5,0.5
6,5.5
7,0.7
8,5.2
9,3.3
10,2.1
11,3.2
13,0.5
14,0.0
15,2.7
16,4.8
17,3.9
18,2.2
19,0.0
20,0.8
21,0.5
22,1.0
23,4.0
24,5.8
25,0.0
26,0.8
27,0.0
478,1.0
494,0.5
501,1.8
526,1.5
527,0.0
547,0.5
567,0.7
12,7.6
28,-1.0
29,1.6
30,0.0
31,-1.0
32,-1.0
33,-1.0
34,0.0
35,0.0
36,-1.0
37,5.8
38,2.8
39,7.0
40,0.0
41,1.8
42,5.0
43,0.0
44,-0.2
45,9.6
46,0.2
47,-1.0
48,0.0
49,0.0
50,-0.2
51,0.0
52,1.8
106,-0.8
496,4.8
514,4.2
540,8.2
554,-0.2
53,0.0
54,0.0
57,0.5
58,0.0
59,0.8
60,0.0
61,0.5
62,3.3
63,0.0
64,0.0
65,2.2
66,1.2
67,0.8
68,3.0
69,3.2
70,0.0
71,0.0
72,0.0
73,0.0
74,1.0
75,0.7
76,1.0
77,0.0
78,0.0
79,0.2
80,0.7
503,0.0
528,0.0
550,0.0
574,0.3
588,0.0
597,1.5
627,1.0
628,0.0
630,0.5
631,0.0
632,0.0
633,0.0
55,-1.4
81,3.4
82,-2.0
83,2.0
84,-2.0
85,-2.0
86,-0.8
87,2.0
88,5.8
89,0.6
90,-1.4
91,2.8
92,2.8
93,-1.4
94,0.0
95,2.0
96,5.4
97,1.0
98,1.4
99,-1.5
100,0.0
519,-1.5
520,-2.0
535,-0.2
536,-2.0
551,-2.0
583,-2.0
591,-2.0
592,-2.0
612,-2.0
613,-2.0
101,1.0
102,4.0
103,3.6
104,1.0
105,2.4
107,2.0
109,1.6
110,3.6
111,3.0
112,1.0
113,0.0
114,1.6
116,1.6
117,4.0
118,7.4
119,4.6
120,5.0
121,1.0
122,5.4
123,1.4
124,1.4
232,3.6
490,6.0
500,3.4
548,5.0
593,1.0
605,1.0
108,-0.7
125,-1.2
126,0.0
127,0.0
128,3.7
129,1.5
130,1.8
131,-0.8
132,0.7
133,1.0
134,1.2
135,0.0
136,0.0
137,1.0
138,0.8
139,-1.0
140,-0.2
141,1.7
142,0.0
143,0.0
144,0.0
145,0.0
146,1.7
147,-1.0
486,-0.8
489,0.8
522,-1.0
534,0.0
577,-1.0
578,-1.0
586,-1.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
502,0.0
508,0.0
512,0.0
559,0.0
566,0.0
573,0.0
596,0.0
115,0.0
171,-2.0
172,0.0
173,-2.0
174,0.0
175,-0.3
176,-2.0
177,0.0
178,-2.0
179,0.0
180,-1.6
181,0.0
182,-1.6
183,0.0
184,-0.6
185,0.0
186,-2.0
187,2.4
188,-1.6
