name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,0.1,0,0,0,0,0.0,565,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,1,0,0,0,0,13,0,1516,1,1,0.0,0,18,122,104,45,False,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,125,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,6,0,0,0,0,13,0,9806,1,1,0.0,0,-85,2,87,61,True,0
Raheem Sterling,MID,Man City,6.3,1,2,22,0,61.6,276,128,1,0,18.2,34.2,2020-12-15T20:00:00Z,90,18,0,0,0,0,13,0,340830,1,1,86.0,7,34544,48439,13895,114,True,0
Juan Mata,MID,Man Utd,2.7,0,0,2,0,0.4,290,124,1,0,2.4,4.4,2020-12-17T20:00:00Z,16,15,0,0,0,0,13,0,11728,3,2,19.0,1,-279,424,703,59,False,0
Aaron Connolly,FWD,Brighton,1.5,0,0,0,0,0.0,78,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,33931,0,0,0.0,0,-829,1380,2209,53,False,0
Oliver Norwood,MID,Sheffield Utd,0.1,0,0,0,0,0.0,349,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,13,0,0,0,0,13,0,12682,3,2,0.0,0,-399,191,590,46,True,0
Lee Peltier,DEF,West Brom,-1.5,0,0,0,0,0.3,600,128,0,0,0.1,0.2,2020-12-15T20:00:00Z,3,12,0,0,0,0,13,0,3810,1,1,0.0,0,469,834,365,40,False,1
Daniel Langley,GK,Newcastle,0.0,0,0,0,0,0.0,606,122,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,10,0,0,0,0,13,0,841,2,5,0.0,0,664,725,61,40,False,0
Wilfried Zaha,MID,Crystal Palace,4.4,0,0,0,0,4.8,141,125,1,0,3.6,1.6,2020-12-16T20:00:00Z,90,19,0,0,0,0,13,0,1682629,1,1,30.0,2,279088,316730,37642,75,False,0
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,2,0,0,0,0,13,0,119011,0,0,0.0,0,1102,2593,1491,40,False,0
