name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Max Thompson,FWD,Burnley,0.0,0,0,0,0,0.0,591,300,0,0,0.0,0.0,2021-04-11T11:00:00Z,0,14,0,0,0,0,31,0,9860,2,1,0.0,0,-50,240,290,45,True,0
Willy Boly,DEF,Wolves,0.0,0,0,0,0,0.0,458,302,0,0,0.0,0.0,2021-04-09T19:00:00Z,0,8,0,0,0,0,31,0,93961,1,0,0.0,0,-403,939,1342,54,False,0
Ciaran Clark,DEF,Newcastle,1.0,0,0,11,0,0.0,324,300,1,0,2.3,23.2,2021-04-11T11:00:00Z,90,4,0,0,0,0,31,0,13848,2,1,0.0,2,-656,305,961,45,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,614,302,0,0,0.0,0.0,2021-04-09T19:00:00Z,0,8,0,0,0,0,31,0,1160,1,0,0.0,0,0,66,66,45,False,0
Matt Ritchie,MID,Newcastle,1.3,0,0,11,0,14.6,322,300,1,0,2.8,13.2,2021-04-11T11:00:00Z,90,4,0,0,0,0,31,0,3342,2,1,0.0,2,35,60,25,49,False,0
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,29004,1,2,0.0,0,-248,250,498,42,True,0
Rhys Williams,DEF,Liverpool,0.8,0,0,0,0,0.0,594,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,13656,1,2,0.0,0,-151,389,540,40,True,0
André-Frank Zambo Anguissa,MID,Fulham,1.0,0,0,4,0,25.3,191,302,1,0,5.5,8.8,2021-04-09T19:00:00Z,27,20,0,0,0,0,31,0,112463,1,0,21.0,1,-3764,2507,6271,45,True,0
Jean Michaël Seri,MID,Fulham,0.0,0,0,0,0,0.0,189,302,0,0,0.0,0.0,2021-04-09T19:00:00Z,0,20,0,0,0,0,31,0,2192,1,0,0.0,0,-5,0,5,46,True,0
Dara O'Shea,DEF,West Brom,2.2,0,0,22,1,0.2,425,307,0,0,1.6,14.0,2021-04-12T17:00:00Z,90,16,0,0,0,0,31,0,12831,0,3,2.0,6,-472,101,573,42,True,0
Mason Greenwood,MID,Man Utd,8.5,1,2,34,0,14.4,315,306,0,1,8.6,50.2,2021-04-11T15:30:00Z,18,17,0,0,0,0,31,0,155327,3,1,21.0,11,4079,6247,2168,70,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0,0.0,314,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,2138,3,1,0.0,0,-4,0,4,48,False,0
Rúben Diogo da Silva Neves,MID,Wolves,1.7,0,0,12,1,2.3,466,302,0,0,1.8,13.8,2021-04-09T19:00:00Z,90,8,0,0,0,0,31,0,158963,1,0,2.0,3,1732,11875,10143,51,False,0
Jamie Vardy,FWD,Leicester,2.0,0,0,4,0,17.8,224,308,3,0,5.1,6.2,2021-04-11T13:05:00Z,90,19,0,0,0,0,31,0,1565862,2,3,27.0,2,50825,108972,58147,101,False,0
Oliver Casey,DEF,Leeds,-1.0,0,0,0,0,0.0,215,304,0,0,0.0,0.0,2021-04-10T11:30:00Z,0,12,0,0,0,0,31,0,81321,2,1,0.0,0,2578,4160,1582,38,False,0
Reece James,DEF,Chelsea,2.5,1,0,12,0,12.0,123,301,0,0,3.7,2.6,2021-04-10T16:30:00Z,14,6,0,0,0,0,31,0,535242,4,1,22.0,4,16007,30087,14080,50,False,0
Nathan Broadhead,MID,Everton,0.5,0,0,5,0,0.0,680,299,0,0,0.2,2.0,2021-04-12T19:15:00Z,2,3,0,0,0,0,31,0,110,0,0,0.0,1,6,20,14,45,False,0
Chris Smalling,DEF,Man Utd,0.0,0,0,0,0,0.0,292,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,6460,3,1,0.0,0,-6,0,6,49,False,0
Bailey Peacock-Farrell,GK,Burnley,0.5,0,0,12,0,0.0,99,300,2,0,1.9,19.2,2021-04-11T11:00:00Z,90,14,0,0,0,0,31,2,89974,2,1,0.0,1,-1654,241,1895,40,True,0
Nathan Aké,DEF,Man City,1.0,0,0,6,0,1.8,279,304,1,0,2.5,2.8,2021-04-10T11:30:00Z,58,10,0,0,0,0,31,0,195344,2,1,20.0,0,-220,170,390,54,True,1
Branislav Ivanovic,DEF,West Brom,0.0,0,0,0,0,0.0,530,307,0,0,0.0,0.0,2021-04-12T17:00:00Z,0,16,0,0,0,0,31,0,6911,0,3,0.0,0,-140,21,161,44,True,0
Sam Johnstone,GK,West Brom,9.5,0,3,45,1,0.0,417,307,0,0,4.7,46.6,2021-04-12T17:00:00Z,90,16,0,0,1,0,31,4,201795,0,3,0.0,15,937,16469,15532,45,True,0
Sead Kolasinac,DEF,Arsenal,0.0,0,0,0,0,0.0,14,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,8920,3,0,0.0,0,-14,0,14,48,False,0
Christian Walton,GK,Brighton,0.0,0,0,0,0,0.0,503,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,90784,0,0,0.0,0,-839,185,1024,40,True,0
Charlie Cresswell,DEF,Leeds,-1.0,0,0,0,0,0.0,620,304,0,0,0.0,0.0,2021-04-10T11:30:00Z,0,12,0,0,0,0,31,0,7220,2,1,0.0,0,47,308,261,40,False,0
David Luiz Moreira Marinho,DEF,Arsenal,0.0,0,0,0,0,0.0,3,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,67954,3,0,0.0,0,-5738,73,5811,54,False,0
Jack Grealish,MID,Aston Villa,0.0,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,0,0,0,0,31,0,1331097,1,2,0.0,0,-94348,5699,100047,75,False,0
Kyle Walker,DEF,Man City,4.0,0,0,0,0,0.0,270,304,0,0,0.0,0.0,2021-04-10T11:30:00Z,0,10,0,0,0,0,31,0,399368,2,1,0.0,0,2022,3653,1631,61,True,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,308,0,0,0.0,0.0,2021-04-11T13:05:00Z,0,9,0,0,0,0,31,0,9029,2,3,0.0,0,-5,0,5,61,True,0
Tanguy Ndombele,MID,Spurs,4.0,0,0,14,0,5.3,405,306,1,0,1.1,3.4,2021-04-11T15:30:00Z,77,13,0,0,0,0,31,0,46733,3,1,2.0,2,97,2295,2198,59,True,0
Mesut Özil,MID,Arsenal,0.0,0,0,0,0,0.0,1,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,15,0,0,0,0,31,0,41605,3,0,0.0,0,-35,0,35,67,False,0
Thomas McGill,GK,Brighton,0.0,0,0,0,0,0.0,662,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,29007,0,0,0.0,0,-461,1101,1562,39,True,0
Gylfi Sigurdsson,MID,Everton,2.0,0,0,18,1,1.8,150,299,0,0,2.3,11.4,2021-04-12T19:15:00Z,90,3,0,0,0,0,31,0,124267,0,0,10.0,3,-8298,1784,10082,68,False,0
Tammy Abraham,FWD,Chelsea,0.5,0,0,0,0,0.0,118,301,0,0,0.0,0.0,2021-04-10T16:30:00Z,0,6,0,0,0,0,31,0,165793,4,1,0.0,0,-249,1477,1726,71,False,0
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,6404,0,0,0.0,0,-12,0,12,48,True,0
Serge Aurier,DEF,Spurs,0.3,0,0,10,0,12.7,389,306,3,0,3.4,8.2,2021-04-11T15:30:00Z,90,13,0,0,0,0,31,0,108849,3,1,13.0,1,-1840,781,2621,52,True,0
Yerry Mina,DEF,Everton,1.0,0,0,10,0,0.0,162,299,0,0,1.4,14.0,2021-04-12T19:15:00Z,57,3,0,0,0,0,31,0,143148,0,0,0.0,1,619,1592,973,55,False,0
Emerson Palmieri dos Santos,DEF,Chelsea,0.5,0,0,0,0,0.0,111,301,0,0,0.0,0.0,2021-04-10T16:30:00Z,0,6,0,0,0,0,31,0,11284,4,1,0.0,0,-10,101,111,47,False,0
Yoshinori Muto,FWD,Newcastle,0.0,0,0,0,0,0.0,341,300,0,0,0.0,0.0,2021-04-11T11:00:00Z,0,4,0,0,0,0,31,0,6891,2,1,0.0,0,-16,0,16,48,False,0
John Fleck,MID,Sheffield Utd,1.0,0,0,11,0,13.1,346,305,3,0,1.6,2.6,2021-04-11T18:00:00Z,90,1,0,0,0,0,31,0,9737,3,0,0.0,2,-307,349,656,56,True,0
Timo Werner,FWD,Chelsea,3.0,0,0,0,0,0.0,117,301,0,0,0.0,0.0,2021-04-10T16:30:00Z,0,6,0,0,0,0,31,0,896601,4,1,0.0,0,-16498,12423,28921,92,False,0
Axel Tuanzebe,DEF,Man Utd,0.0,0,0,0,0,0.0,307,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,7305,3,1,0.0,0,-9,123,132,41,False,0
Olivier Giroud,FWD,Chelsea,0.5,0,0,0,0,0.0,103,301,0,0,0.0,0.0,2021-04-10T16:30:00Z,0,6,0,0,0,0,31,0,102697,4,1,0.0,0,-3841,1719,5560,67,False,0
Jorge Luiz Frello Filho,MID,Chelsea,3.0,0,0,21,1,15.0,105,301,0,0,2.8,13.0,2021-04-10T16:30:00Z,60,6,0,0,0,0,31,0,386471,4,1,0.0,3,3154,21794,18640,47,False,0
