name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,0.3,0,0,4,0,0.0,565,88,0,0,0.1,1.0,2020-11-23T20:00:00Z,1,20,0,0,0,0,9,0,1219,1,1,0.0,1,64,251,187,45,False,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,86,0,0,0.0,0.0,2020-11-22T14:00:00Z,0,15,0,0,0,0,9,0,10353,1,0,0.0,0,-544,3,547,61,False,0
Raheem Sterling,MID,Man City,1.7,0,0,2,0,11.0,276,87,0,0,1.8,0.0,2020-11-21T17:30:00Z,18,17,0,0,0,0,9,0,344145,0,2,7.0,1,-116904,13113,130017,115,False,0
Juan Mata,MID,Man Utd,3.7,1,0,19,1,17.9,290,84,0,0,2.6,2.2,2020-11-21T20:00:00Z,62,18,0,0,0,0,9,0,11217,0,1,6.0,6,321,1265,944,59,True,0
Aaron Connolly,FWD,Brighton,0.2,0,0,0,0,0.0,78,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,2,0,0,0,0,9,0,33468,2,1,0.0,0,-6056,967,7023,54,False,0
Oliver Norwood,MID,Sheffield Utd,1.7,0,0,12,0,3.3,349,86,1,0,1.5,12.0,2020-11-22T14:00:00Z,64,19,0,0,0,0,9,0,14370,1,0,0.0,2,-789,777,1566,47,True,0
Lee Peltier,DEF,West Brom,-1.0,0,0,0,0,0.0,600,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,13,0,0,0,0,9,0,1905,0,1,0.0,0,1143,1442,299,40,False,0
Wilfried Zaha,MID,Crystal Palace,2.5,0,0,0,0,0.0,141,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,4,0,0,0,0,9,0,2263264,0,1,0.0,0,83431,208184,124753,74,False,0
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,6,0,0,0,0,9,0,107538,0,1,0.0,0,1840,4523,2683,40,True,0
Ryan Fraser,MID,Newcastle,0.0,0,0,0,0,0.0,507,85,0,0,0.0,0.0,2020-11-21T12:30:00Z,0,5,0,0,0,0,9,0,18679,2,0,0.0,0,-4271,256,4527,57,True,0
Anthony Driscoll-Glennon,DEF,Burnley,-0.5,0,0,0,0,0.0,536,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,6,0,0,0,0,9,0,5599,0,1,0.0,0,-94,245,339,40,True,0
Cengiz Ünder,MID,Leicester,1.2,0,0,3,0,6.1,541,83,1,0,1.8,3.6,2020-11-22T19:15:00Z,28,11,0,0,0,0,9,0,7305,0,3,8.0,1,-256,1446,1702,59,False,0
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,-0.2,0,0,0,0,0.0,205,82,0,0,0.0,0.0,2020-11-22T16:30:00Z,0,1,0,0,0,0,9,0,544739,0,0,0.0,0,-117675,9208,126883,56,True,0
Jean Michaël Seri,MID,Fulham,0.0,0,0,0,0,0.0,189,81,0,0,0.0,0.0,2020-11-22T12:00:00Z,0,7,0,0,0,0,9,0,3087,3,2,0.0,0,-331,39,370,46,True,0
Raúl Jiménez,FWD,Wolves,3.0,1,0,12,0,24.4,460,88,1,0,7.8,6.8,2020-11-23T20:00:00Z,90,16,0,0,0,0,9,0,1158637,1,1,47.0,5,-126674,39528,166202,84,True,0
Oskar Buur,DEF,Wolves,0.0,0,0,0,0,0.0,467,88,0,0,0.0,0.0,2020-11-23T20:00:00Z,0,16,0,0,0,0,9,0,172928,1,1,0.0,0,-2833,7602,10435,39,True,0
Kieran Tierney,DEF,Arsenal,4.8,0,0,27,1,5.0,17,82,0,0,3.0,21.0,2020-11-22T16:30:00Z,90,10,0,0,0,0,9,0,385313,0,0,4.0,6,-13884,7457,21341,54,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,0.0,0,0,0,0,0.0,314,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,18,0,0,0,0,9,0,2446,0,1,0.0,0,-103,5,108,48,True,0
James Bree,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,3,0,0,0,0,9,0,517,2,1,0.0,0,-15,5,20,45,True,0
Branislav Ivanovic,DEF,West Brom,0.2,0,0,7,0,0.2,530,84,1,0,1.0,5.8,2020-11-21T20:00:00Z,78,13,0,0,0,0,9,0,9719,0,1,4.0,2,-1506,270,1776,45,False,0
Dennis Praet,MID,Leicester,2.5,0,0,7,0,12.7,225,83,1,0,2.8,10.8,2020-11-22T19:15:00Z,28,11,0,0,0,0,9,0,29189,0,3,4.0,1,174,3087,2913,55,False,0
Max Lowe,DEF,Sheffield Utd,1.3,0,0,11,0,2.6,511,86,1,0,2.9,24.8,2020-11-22T14:00:00Z,90,19,0,0,0,0,9,0,4439,1,0,2.0,2,63,315,252,44,True,0
Brandon Williams,DEF,Man Utd,1.0,0,0,0,0,0.0,318,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,18,0,0,0,0,9,0,58219,0,1,0.0,0,-3304,1058,4362,43,True,0
Neal Maupay,FWD,Brighton,1.5,0,0,-3,0,3.5,68,79,1,0,3.0,0.0,2020-11-21T15:00:00Z,79,2,0,0,0,0,9,0,287689,2,1,29.0,2,-77037,9179,86216,64,False,0
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,81,0,0,0.0,0.0,2020-11-22T12:00:00Z,0,8,0,0,0,0,9,0,16473,3,2,0.0,0,-649,15,664,58,False,0
Aymeric Laporte,DEF,Man City,3.8,0,0,15,0,13.2,280,87,2,0,3.2,17.2,2020-11-21T17:30:00Z,90,17,0,0,0,0,9,0,209184,0,2,2.0,1,6134,12472,6338,60,False,0
Zack Steffen,GK,Man City,0.5,0,0,0,0,0.0,538,87,0,0,0.0,0.0,2020-11-21T17:30:00Z,0,17,0,0,0,0,9,0,1868,0,2,0.0,0,-48,62,110,45,False,0
Fabricio Agosto Ramírez,GK,Fulham,-0.5,0,0,0,0,0.0,171,81,0,0,0.0,0.0,2020-11-22T12:00:00Z,0,7,0,0,0,0,9,0,129292,3,2,0.0,0,-453,2772,3225,40,True,0
Mark Noble,MID,West Ham,0.2,0,0,2,0,0.3,427,86,0,0,0.0,0.0,2020-11-22T14:00:00Z,1,15,0,0,0,0,9,0,36540,1,0,0.0,1,-6842,118,6960,47,False,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,2.5,0,0,9,0,4.9,281,87,2,0,1.7,1.6,2020-11-21T17:30:00Z,71,17,0,0,0,0,9,0,40706,0,2,10.0,2,-3246,1813,5059,74,False,0
Jordan Henderson,MID,Liverpool,0.0,0,0,0,0,0.0,244,83,0,0,0.0,0.0,2020-11-22T19:15:00Z,0,9,0,0,0,0,9,0,81251,0,3,0.0,0,-7405,2962,10367,54,True,0
Curtis Jones,MID,Liverpool,2.2,0,0,8,1,24.6,263,83,0,0,5.5,11.8,2020-11-22T19:15:00Z,90,9,0,0,0,0,9,0,39718,0,3,19.0,3,713,4813,4100,44,True,0
William Saliba,DEF,Arsenal,0.5,0,0,0,0,0.0,27,82,0,0,0.0,0.0,2020-11-22T16:30:00Z,0,10,0,0,0,0,9,0,59134,0,0,0.0,0,-3463,2085,5548,41,False,0
Pascal Struijk,DEF,Leeds,-0.5,0,0,0,0,0.0,211,82,0,0,0.0,0.0,2020-11-22T16:30:00Z,0,1,0,0,0,0,9,0,173920,0,0,0.0,0,-3860,9281,13141,40,True,0
Matt Ritchie,MID,Newcastle,-0.2,0,0,0,0,0.0,322,85,0,0,0.0,0.0,2020-11-21T12:30:00Z,0,5,0,0,0,0,9,0,2983,2,0,0.0,0,-146,38,184,49,True,0
Gary Cahill,DEF,Crystal Palace,0.5,0,0,0,0,0.0,125,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,4,0,0,0,0,9,0,7491,0,1,0.0,0,1158,1635,477,45,False,0
Joel Ward,DEF,Crystal Palace,0.5,0,0,0,0,0.0,134,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,4,0,0,0,0,9,0,68346,0,1,0.0,0,-12240,324,12564,44,False,0
Karl Darlow,GK,Newcastle,1.5,0,0,12,0,0.0,325,85,2,0,1.8,17.6,2020-11-21T12:30:00Z,90,5,0,0,0,0,9,2,132236,2,0,0.0,1,-4510,5988,10498,50,True,0
Toby Alderweireld,DEF,Spurs,5.3,0,0,23,1,0.1,386,87,0,0,3.2,31.8,2020-11-21T17:30:00Z,80,12,0,0,0,0,9,0,139069,0,2,0.0,6,1654,8564,6910,54,True,0
Joe Bryan,DEF,Fulham,-0.2,0,0,0,0,0.0,182,81,0,0,0.0,0.0,2020-11-22T12:00:00Z,0,7,0,0,0,0,9,0,31915,3,2,0.0,0,-2823,184,3007,47,True,0
Shane Long,FWD,Southampton,1.0,0,0,2,0,0.0,361,88,0,0,0.0,0.0,2020-11-23T20:00:00Z,11,20,0,0,0,0,9,0,47776,1,1,0.0,1,-2247,2534,4781,52,False,0
Bernd Leno,GK,Arsenal,6.8,0,3,29,1,0.0,8,82,0,0,3.2,31.6,2020-11-22T16:30:00Z,90,10,0,0,0,0,9,4,666919,0,0,0.0,10,-24402,9812,34214,50,False,0
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,0.2,0,0,1,0,15.7,187,81,3,0,6.7,11.4,2020-11-22T12:00:00Z,90,7,0,1,0,0,9,0,6344,3,2,40.0,0,-372,47,419,53,True,0
Luke Ayling,DEF,Leeds,1.5,0,0,22,1,3.8,197,82,0,0,2.1,7.6,2020-11-22T16:30:00Z,69,1,0,0,0,0,9,0,290303,0,0,10.0,6,-26515,5262,31777,45,True,0
Jesse Lingard,MID,Man Utd,0.0,0,0,0,0,0.0,301,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,18,0,0,0,0,9,0,10075,0,1,0.0,0,-410,93,503,59,True,0
Robbie Brady,MID,Burnley,0.5,0,0,3,0,0.1,95,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,16,6,0,0,0,0,9,0,3293,0,1,0.0,1,-112,131,243,50,True,0
Neil Taylor,DEF,Aston Villa,0.0,0,0,0,0,0.0,31,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,3,0,0,0,0,9,0,15803,2,1,0.0,0,-563,839,1402,43,True,0
Jamie Vardy,FWD,Leicester,6.2,0,0,11,0,20.8,224,83,3,0,8.0,15.2,2020-11-22T19:15:00Z,90,11,0,0,0,0,9,0,1792751,0,3,44.0,2,240113,287883,47770,101,False,0
Tyrick Mitchell,DEF,Crystal Palace,0.5,0,0,0,0,0.0,146,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,4,0,0,0,0,9,0,1496091,0,1,0.0,0,-210604,20899,231503,41,False,0
Neco Williams,DEF,Liverpool,0.8,0,0,8,0,11.7,264,83,0,0,1.9,7.6,2020-11-22T19:15:00Z,37,9,0,0,0,0,9,0,281965,0,3,0.0,1,23729,39691,15962,39,True,0
Jeff Hendrick,MID,Newcastle,0.8,0,0,0,0,0.0,485,85,0,0,0.0,0.0,2020-11-21T12:30:00Z,0,5,0,0,0,0,9,0,209258,2,0,0.0,0,-17946,10225,28171,49,True,0
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,88,0,0,0.0,0.0,2020-11-23T20:00:00Z,0,16,0,0,0,0,9,0,10906,1,1,0.0,0,-480,67,547,48,True,0
Ethan Ampadu,DEF,Sheffield Utd,1.3,0,0,11,0,1.8,509,86,1,0,2.1,19.4,2020-11-22T14:00:00Z,61,19,0,0,0,0,9,0,36314,1,0,0.0,2,-1746,694,2440,44,True,0
Çaglar Söyüncü,DEF,Leicester,0.0,0,0,0,0,0.0,238,83,0,0,0.0,0.0,2020-11-22T19:15:00Z,0,11,0,0,0,0,9,0,250572,0,3,0.0,0,-30496,118,30614,53,False,0
Mace Goodridge,MID,Burnley,-0.5,0,0,0,0,0.0,551,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,6,0,0,0,0,9,0,586,0,1,0.0,0,8,72,64,45,True,0
Youri Tielemans,MID,Leicester,6.2,0,0,12,0,5.9,228,83,3,0,3.8,23.4,2020-11-22T19:15:00Z,90,11,0,0,0,0,9,0,181834,0,3,9.0,2,23989,38899,14910,64,False,0
Oliver Burke,MID,Sheffield Utd,0.0,0,0,0,0,0.0,424,86,0,0,0.0,0.0,2020-11-22T14:00:00Z,0,19,0,0,0,0,9,0,60358,1,0,0.0,0,-5230,2708,7938,44,True,0
Bruno Miguel Borges Fernandes,MID,Man Utd,11.0,0,3,44,1,86.5,302,84,0,1,20.1,58.0,2020-11-21T20:00:00Z,90,18,0,0,0,0,9,0,2644080,0,1,56.0,11,1033358,1055501,22143,107,True,0
Illan Meslier,GK,Leeds,2.2,0,0,23,1,0.0,213,82,0,0,2.0,20.2,2020-11-22T16:30:00Z,90,1,0,0,0,0,9,2,300945,0,0,0.0,6,-10090,9754,19844,45,True,0
Jack Jenkins,MID,Leeds,-0.5,0,0,0,0,0.0,599,82,0,0,0.0,0.0,2020-11-22T16:30:00Z,0,1,0,0,0,0,9,0,324,0,0,0.0,0,190,221,31,45,True,0
Kelechi Iheanacho,FWD,Leicester,-0.5,0,0,0,0,0.0,233,83,0,0,0.0,0.0,2020-11-22T19:15:00Z,0,11,0,0,0,0,9,0,22512,0,3,0.0,0,-880,805,1685,56,False,0
Craig Dawson,DEF,West Ham,0.0,0,0,0,0,0.0,576,86,0,0,0.0,0.0,2020-11-22T14:00:00Z,0,15,0,0,0,0,9,0,1209,1,0,0.0,0,-10,146,156,45,False,0
Anthony Gordon,MID,Everton,0.5,0,0,0,0,0.0,168,81,0,0,0.0,0.0,2020-11-22T12:00:00Z,0,8,0,0,0,0,9,0,43413,3,2,0.0,0,7353,11378,4025,43,False,0
