name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Max Thompson,FWD,Burnley,-1.0,0,0,0,0,0.0,591,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,19,0,0,0,0,34,0,9780,2,1,0.0,0,-160,138,298,45,True,0
Willy Boly,DEF,Wolves,2.0,0,0,0,0,0.0,458,338,0,0,0.0,0.0,2021-05-03T17:00:00Z,0,18,0,0,0,0,34,0,97665,1,1,0.0,0,-482,707,1189,54,False,0
Ciaran Clark,DEF,Newcastle,0.5,0,0,15,0,0.2,324,335,2,0,0.9,7.2,2021-05-02T13:00:00Z,83,1,0,0,0,0,34,0,13335,2,0,2.0,1,-623,419,1042,45,True,0
Luke Cundle,MID,Wolves,0.5,0,0,0,0,0.0,614,338,0,0,0.0,0.0,2021-05-03T17:00:00Z,0,18,0,0,0,0,34,0,1202,1,1,0.0,0,11,24,13,45,False,0
Matt Ritchie,MID,Newcastle,2.2,0,0,10,0,30.2,322,335,2,0,3.7,7.2,2021-05-02T13:00:00Z,90,1,0,0,0,0,34,0,4196,2,0,0.0,2,-128,268,396,49,True,0
André-Frank Zambo Anguissa,MID,Fulham,1.2,0,0,12,0,36.2,191,331,2,0,5.6,18.2,2021-05-01T16:30:00Z,90,5,0,0,0,0,34,0,106012,0,2,2.0,2,-1288,795,2083,44,False,0
Jean Michaël Seri,MID,Fulham,0.0,0,0,0,0,0.0,189,331,0,0,0.0,0.0,2021-05-01T16:30:00Z,0,5,0,0,0,0,34,0,2185,0,2,0.0,0,-1,0,1,46,False,0
Dara O'Shea,DEF,West Brom,1.7,0,0,3,0,0.4,425,338,0,0,0.4,3.4,2021-05-03T17:00:00Z,32,20,0,0,0,0,34,0,14796,1,1,0.0,1,257,584,327,42,True,0
Rúben Diogo da Silva Neves,MID,Wolves,2.3,0,0,16,0,38.1,466,338,1,0,8.7,23.8,2021-05-03T17:00:00Z,90,18,0,0,0,0,34,0,121997,1,1,25.0,2,-1621,1654,3275,51,False,0
Jamie Vardy,FWD,Leicester,4.5,0,0,2,0,14.3,224,336,1,0,6.9,5.2,2021-04-30T19:00:00Z,90,16,0,0,0,0,34,0,1865865,1,1,49.0,2,-99530,49547,149077,103,False,0
