name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Ibrahima Diallo,MID,Southampton,1.5,0,0,9,0,3.2,565,197,3,0,1.9,6.2,2021-01-26T20:15:00Z,90,1,0,0,0,0,20,0,2825,3,1,10.0,2,204,590,386,45,True,0
Felipe Anderson Pereira Gomes,MID,West Ham,0.0,0,0,0,0,0.0,440,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,6,0,0,0,0,20,0,9340,3,2,0.0,0,-59,1,60,61,False,0
Raheem Sterling,MID,Man City,6.7,1,0,38,1,20.8,276,193,0,1,18.1,55.0,2021-01-26T20:15:00Z,90,18,0,0,0,0,20,0,761115,5,0,105.0,11,417851,452070,34219,115,False,0
Juan Mata,MID,Man Utd,0.5,0,0,0,0,0.0,290,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,10655,2,1,0.0,0,-282,71,353,58,True,0
Aaron Connolly,FWD,Brighton,0.8,0,0,0,0,0.0,78,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,23575,0,0,0.0,0,-1723,133,1856,52,True,0
Oliver Norwood,MID,Sheffield Utd,1.3,0,0,11,0,1.3,349,192,1,0,1.9,17.8,2021-01-27T20:15:00Z,90,13,0,0,0,0,20,0,11129,2,1,0.0,2,-337,225,562,46,False,0
Lee Peltier,DEF,West Brom,-1.5,0,0,0,0,0.0,600,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,12,0,0,0,0,20,0,5356,5,0,0.0,0,-100,417,517,40,True,0
Daniel Langley,GK,Newcastle,0.0,0,0,0,0,0.0,606,196,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,10,0,0,0,0,20,0,5638,2,1,0.0,0,51,500,449,40,True,0
Wilfried Zaha,MID,Crystal Palace,3.2,0,0,18,0,8.1,141,195,3,1,7.9,36.4,2021-01-26T18:00:00Z,90,19,0,0,0,0,20,0,1162758,3,2,34.0,7,-201519,34685,236204,72,True,0
Bailey Peacock-Farrell,GK,Burnley,-0.5,0,0,0,0,0.0,99,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,110031,2,3,0.0,0,-2926,1377,4303,40,True,0
Ryan Fraser,MID,Newcastle,0.2,0,0,5,0,25.8,507,196,2,0,4.1,3.2,2021-01-26T18:00:00Z,76,10,0,0,0,0,20,0,12856,2,1,12.0,2,-79,209,288,56,True,0
Anthony Driscoll-Glennon,DEF,Burnley,-0.5,0,0,0,0,0.0,536,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,7456,2,3,0.0,0,-125,281,406,40,True,0
