assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,3,0,0,1.0,0,310,0.00,0.00,0.00,0.20,10,0,0,0.3,0.0,2025-08-18T19:00:00Z,4,False,11,0,0,0,0,0,1,0,70912,0,0,0,1,2.0,1,0,0,0,60,False,0
0,0,1,1,0,2.2,0,310,0.01,0.36,0.35,1.48,16,0,0,1.2,0.0,2025-08-24T13:00:00Z,63,False,6,0,0,0,0,0,2,0,69052,1,0,0,2,14.0,2,-10450,4318,14768,60,True,0
0,0,3,0,2,3.9,2,310,0.00,0.00,0.00,0.46,30,1,0,1.0,6.2,2025-08-30T14:00:00Z,14,False,20,0,0,0,0,0,3,0,62359,0,0,3,2,0.0,1,-10124,5393,15517,59,False,0
0,0,1,0,0,0.5,0,310,0.01,0.12,0.11,0.00,36,0,0,1.1,0.0,2025-09-13T14:00:00Z,15,False,2,0,0,0,0,0,4,0,53396,0,0,0,0,13.0,1,-11180,3493,14673,59,True,0
0,0,1,0,0,1.0,1,310,0.00,0.00,0.00,0.21,46,0,0,0.1,0.4,2025-09-20T11:30:00Z,45,False,12,0,0,0,1,0,5,0,49234,0,0,1,2,0.0,1,-5376,2326,7702,58,False,0
0,0,3,0,1,1.3,1,310,0.00,0.00,0.00,0.29,55,0,0,0.3,2.0,2025-09-29T19:00:00Z,21,False,19,0,0,0,0,0,6,0,46816,0,0,1,1,0.0,1,-3330,3077,6407,58,True,0
0,0,-2,0,2,10.8,3,310,0.00,0.00,0.00,0.63,66,1,0,1.5,4.0,2025-10-05T13:00:00Z,45,False,8,0,0,0,1,0,7,0,43960,1,0,1,2,0.0,1,-3193,1412,4605,58,True,0
0,0,3,0,1,0.5,1,310,0.00,0.00,0.00,1.05,76,0,0,0.3,2.0,2025-10-18T14:00:00Z,15,False,13,0,0,0,0,0,8,0,41925,0,0,0,2,0.0,1,-2779,1732,4511,57,False,0
0,0,1,0,0,1.3,0,310,0.01,0.04,0.03,0.42,86,1,0,0.1,0.0,2025-10-26T16:30:00Z,24,False,18,0,0,0,0,0,9,0,40703,0,0,3,0,0.0,1,-1559,1100,2659,57,True,0
0,0,-8,0,1,5.8,2,310,0.00,0.51,0.51,0.42,98,1,0,1.5,0.0,2025-11-03T20:00:00Z,56,False,17,0,0,0,1,0,10,0,39911,1,0,1,1,14.0,0,-1093,1276,2369,57,False,1
0,0,1,1,2,6.0,2,310,0.00,0.33,0.33,0.36,105,0,0,1.9,0.4,2025-11-08T15:00:00Z,78,False,10,0,0,0,0,0,11,0,40438,1,0,0,2,13.0,2,134,2018,1884,57,True,0
0,0,5,1,2,6.6,5,310,0.01,0.01,0.00,1.18,118,0,0,1.4,3.6,2025-11-24T20:00:00Z,80,False,14,0,0,0,3,0,12,0,40071,1,0,1,0,4.0,2,-684,1410,2094,57,False,0
0,0,3,0,0,13.3,1,310,0.03,0.32,0.29,1.91,125,4,0,3.4,0.0,2025-11-29T17:30:00Z,86,False,15,0,0,0,1,0,13,0,41940,1,0,4,1,24.0,2,1328,2683,1355,57,True,0
0,0,-1,1,0,22.3,0,310,0.05,0.80,0.75,0.39,132,0,0,6.9,0.4,2025-12-02T19:30:00Z,79,False,4,0,0,0,0,0,14,0,41834,1,0,1,0,46.0,2,-137,1474,1611,57,False,0
0,0,23,1,0,1.8,2,310,0.01,0.37,0.36,0.21,144,0,1,4.8,27.0,2025-12-06T15:00:00Z,61,False,16,0,0,0,2,0,15,0,44483,1,0,0,3,19.0,5,2090,3749,1659,57,True,1
0,0,5,0,0,1.5,0,310,0.00,0.00,0.00,1.60,154,2,0,0.3,0.0,2025-12-13T15:00:00Z,67,False,7,0,0,0,0,0,16,0,49922,1,0,0,2,2.0,2,5296,8953,3657,57,False,0
0,0,6,0,0,5.7,3,310,0.00,0.00,0.00,1.90,164,1,0,1.3,1.0,2025-12-20T20:00:00Z,65,False,1,0,0,0,2,0,17,0,48967,1,1,1,0,6.0,2,-859,3563,4422,57,True,0
0,0,5,0,2,0.1,3,310,0.00,0.08,0.08,0.31,173,0,0,2.8,9.0,2025-12-27T15:00:00Z,20,False,3,0,0,0,1,0,18,0,57257,0,0,0,0,19.0,1,6358,9859,3501,57,False,0
0,0,26,1,1,12.1,2,310,0.02,0.54,0.52,1.31,188,0,1,6.4,33.0,2025-12-30T19:30:00Z,84,False,16,0,0,0,1,0,19,0,51953,1,0,2,0,19.0,6,-3409,1866,5275,57,False,0
0,0,32,0,1,0.5,3,310,0.00,0.11,0.11,2.40,194,4,1,8.8,37.0,2026-01-04T15:00:00Z,90,False,5,0,0,0,2,0,20,0,59082,1,0,4,2,50.0,6,5982,9976,3994,57,True,0
0,0,8,0,5,3.9,6,310,0.00,0.04,0.04,0.57,206,1,0,1.6,7.6,2026-01-07T19:30:00Z,86,False,20,0,0,0,0,0,21,0,98638,1,1,1,1,4.0,2,36280,41121,4841,57,True,0
0,2,32,1,0,13.1,2,310,0.00,0.11,0.11,1.38,211,0,1,8.8,35.4,2026-01-18T16:30:00Z,83,False,2,0,0,0,2,0,22,0,78826,1,0,1,0,39.0,8,-15724,3422,19146,57,False,0
0,3,33,0,3,4.6,5,310,0.04,0.25,0.21,1.16,226,1,1,9.8,42.4,2026-01-26T20:00:00Z,88,False,11,0,0,0,2,0,23,0,104593,1,0,1,1,51.0,9,22781,27910,5129,57,True,0
0,0,9,0,0,22.3,2,310,0.16,0.16,0.00,1.44,232,1,0,2.6,1.4,2026-01-31T15:00:00Z,88,False,6,0,0,0,2,0,24,0,171862,1,0,1,1,2.0,2,64340,80517,16177,57,False,0
