name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,12,0,0,0,0,38,0,2803,0,4,4,0.0,0,-3,0,3,53,True,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,8,0,0,0,0,38,0,2214,0,0,1,0.0,0,11,36,25,48,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,15,0,0,0,0,38,0,37575,0,1,1,0.0,0,-14,99,113,52,True,0
Fabian Schär,DEF,Newcastle,2.2,0,0,14,0,0.0,366,0.01,0.01,0.00,2.21,374,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,6,0,0,0,0,38,0,1647572,1,1,1,0.0,2,9742,36938,27196,51,False,0
Jeremiah Chilokoa-Mullen,DEF,Leeds,0.0,0,0,0,0,0.0,742,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,18,0,0,0,0,38,0,1326,0,4,1,0.0,0,-20,59,79,40,True,0
Jonny Evans,DEF,Leicester,1.6,0,0,12,0,0.0,249,0.07,0.07,0.00,1.34,378,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,19,0,0,0,0,38,0,18336,1,1,2,0.0,1,1044,1127,83,44,True,1
Enzo Fernández,MID,Chelsea,1.2,0,0,15,0,0.0,724,0.07,0.13,0.06,1.70,374,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,15,0,0,0,0,38,0,94316,1,1,1,0.0,2,-2411,2211,4622,50,True,0
Brennan Johnson,FWD,Nott'm Forest,2.8,0,0,4,0,0.0,394,0.00,0.03,0.03,1.60,375,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,7,0,0,0,0,38,0,181484,1,1,1,0.0,2,332,6810,6478,55,False,0
Cheick Doucouré,MID,Crystal Palace,2.2,0,0,14,0,0.0,514,0.08,0.24,0.16,0.20,375,1,0,0.0,0.0,2023-05-28T15:30:00Z,67,16,0,0,0,0,38,0,12548,1,1,1,0.0,2,56,263,207,50,True,0
Oliver Hammond,MID,Nott'm Forest,0.0,0,0,0,0,0.0,553,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,4117,0,1,1,0.0,0,78,114,36,42,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,371,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,1,0,0,0,0,38,0,18410,0,0,5,0.0,0,-40,0,40,44,False,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00,0.00,0.00,0.00,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,13,0,0,0,0,38,0,13686,0,0,1,0.0,0,-16,0,16,40,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,451,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,11,0,0,0,0,38,0,31657,0,4,1,0.0,0,-231,124,355,39,False,0
Luka Milivojevic,MID,Crystal Palace,0.0,0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,34489,0,1,1,0.0,0,-534,45,579,42,True,0
George Wickens,GK,Fulham,0.0,0,0,0,0,0.0,747,0.00,0.00,0.00,0.00,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,685,0,1,2,0.0,0,-183,58,241,40,False,0
Wesley Fofana,DEF,Chelsea,0.2,0,0,11,0,0.0,272,0.00,0.00,0.00,0.12,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,45,15,0,0,0,0,38,0,110757,0,1,1,0.0,1,-466,1508,1974,43,True,0
Gianluca Scamacca,FWD,West Ham,0.0,0,0,0,0,0.0,529,0.00,0.00,0.00,0.00,378,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,10,0,0,0,0,38,0,68214,0,1,2,0.0,0,-98,129,227,66,False,0
Alisson Ramses Becker,GK,Liverpool,5.7,0,0,0,0,0.0,281,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,17,0,0,0,0,38,0,1935881,0,4,4,0.0,0,149639,175151,25512,55,False,0
Che Adams,FWD,Southampton,0.0,0,0,0,0,0.0,411,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,12,0,0,0,0,38,0,91759,0,4,4,0.0,0,-1188,195,1383,60,True,0
Sam Greenwood,FWD,Leeds,0.6,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,18,0,0,0,0,38,0,1236999,0,4,1,0.0,0,-17667,19917,37584,41,True,0
Charlie Robinson,DEF,Fulham,0.0,0,0,0,0,0.0,750,0.00,0.00,0.00,0.00,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,2340,0,1,2,0.0,0,-128,145,273,40,False,0
Nathaniel Chalobah,MID,Fulham,0.0,0,0,0,0,0.0,203,0.00,0.00,0.00,0.00,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,7592,0,1,2,0.0,0,-19,0,19,44,False,0
Nathaniel Phillips,DEF,Liverpool,1.0,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,17,0,0,0,0,38,0,66362,0,4,4,0.0,0,579,2407,1828,38,False,0
Dominic Ballard,FWD,Southampton,0.0,0,0,1,0,0.0,770,0.00,0.00,0.00,0.61,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,4,12,0,0,0,0,38,0,515,0,4,4,0.0,1,408,449,41,45,True,0
Loïc Mbe Soh,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,393,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,3319,0,1,1,0.0,0,-3,0,3,42,False,0
Diogo Pinheiro Monteiro,DEF,Leeds,0.0,0,0,0,0,0.0,743,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,18,0,0,0,0,38,0,1787,0,4,1,0.0,0,-37,95,132,40,True,0
Jason Steele,GK,Brighton,3.4,0,0,21,0,0.0,102,0.00,0.00,0.00,2.82,372,2,0,0.0,0.0,2023-05-28T15:30:00Z,90,2,0,0,0,0,38,3,679116,1,1,2,0.0,2,5703,21584,15881,40,False,0
Shola Shoretire,FWD,Man Utd,0.0,0,0,0,0,0.0,660,0.00,0.00,0.00,0.00,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,9,0,0,0,0,38,0,1827,0,1,2,0.0,0,-8,0,8,45,True,0
Tosin Adarabioyo,DEF,Fulham,1.8,0,0,14,0,0.0,209,0.01,0.01,0.00,2.71,379,2,0,0.0,0.0,2023-05-28T15:30:00Z,90,14,0,0,0,0,38,0,12959,1,1,2,0.0,1,-621,91,712,44,False,0
Kalvin Phillips,MID,Man City,2.1,0,0,12,0,0.0,325,0.05,0.10,0.05,0.41,373,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,4,0,0,0,0,38,0,13951,1,0,1,0.0,2,436,516,80,48,False,0
Carlos Ribeiro Dias,MID,Nott'm Forest,0.0,0,0,0,0,0.0,383,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,33163,0,1,1,0.0,0,-29,96,125,42,False,0
Marek Rodák,GK,Fulham,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,18148,0,1,2,0.0,0,-80,76,156,43,False,0
Ryan Fraser,MID,Newcastle,0.5,0,0,0,0,0.0,359,0.00,0.00,0.00,0.00,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,6,0,0,0,0,38,0,7756,0,1,1,0.0,0,29,78,49,52,False,0
Nico O'Reilly,MID,Man City,1.0,0,0,0,0,0.0,774,0.00,0.00,0.00,0.00,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,4,0,0,0,0,38,0,17,0,0,1,0.0,0,12,16,4,45,False,0
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,0,0.0,702,0.00,0.00,0.00,0.00,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,15,0,0,0,0,38,0,193,0,1,1,0.0,0,-2,0,2,45,True,0
Luke Thomas,DEF,Leicester,1.8,0,0,13,0,0.0,270,0.01,0.01,0.00,1.34,378,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,19,0,0,0,0,38,0,18968,1,1,2,0.0,2,3279,3714,435,39,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,6,0,0,0,0,38,0,82997,0,1,1,0.0,0,-427,0,427,39,False,0
Rodrigo Hernandez,MID,Man City,2.7,0,0,0,0,0.0,315,0.00,0.00,0.00,0.00,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,4,0,0,0,0,38,0,214157,0,0,1,0.0,0,-3607,2524,6131,56,False,0
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0.0,0,0,0,0,0.0,326,0.00,0.00,0.00,0.00,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,9,0,0,0,0,38,0,218044,0,1,2,0.0,0,-179,0,179,102,True,0
Fraser Forster,GK,Spurs,1.8,0,0,11,0,0.0,426,0.00,0.00,0.00,1.50,377,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,11,0,0,0,0,38,1,504482,1,4,1,0.0,2,549,9156,8607,39,False,0
Alex Oxlade-Chamberlain,MID,Liverpool,1.0,0,0,0,0,0.0,278,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,17,0,0,0,0,38,0,1941,0,4,4,0.0,0,48,66,18,49,False,0
Ethan Nwaneri,MID,Arsenal,0.0,0,0,0,0,0.0,630,0.00,0.00,0.00,0.00,371,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,20,0,0,0,0,38,0,1228,0,0,5,0.0,0,4,33,29,45,True,0
Jack Grealish,MID,Man City,1.6,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,4,0,0,0,0,38,0,876490,0,0,1,0.0,0,-486540,5350,491890,71,False,0
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.00,0.00,0.00,0.00,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,4,0,0,0,0,38,0,391,0,0,1,0.0,0,0,0,0,45,False,0
Will Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,415,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,12,0,0,0,0,38,0,726,0,4,4,0.0,0,-3,0,3,45,True,0
Martial Godo,MID,Fulham,0.0,0,0,0,0,0.0,641,0.00,0.00,0.00,0.00,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,650,0,1,2,0.0,0,-6,21,27,45,False,0
Chris Wood,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,354,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,61090,0,1,1,0.0,0,-192,153,345,56,False,0
Darren Randolph,GK,Bournemouth,-0.5,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,8,0,0,0,0,38,0,16412,0,0,1,0.0,0,-158,79,237,40,False,0
Leander Dendoncker,MID,Aston Villa,0.6,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,372,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,5,0,0,0,0,38,0,7386,0,1,2,0.0,0,22,55,33,47,True,0
Keylor Navas,GK,Nott'm Forest,0.0,0,0,0,0,0.0,729,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,94813,0,1,1,0.0,0,-8113,1191,9304,45,False,0
Allan Marques Loureiro,MID,Everton,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,3,0,0,0,0,38,0,6116,0,0,1,0.0,0,-7,0,7,48,True,0
Ibrahima Konaté,DEF,Liverpool,2.8,0,0,0,0,0.0,290,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,17,0,0,0,0,38,0,150130,0,4,4,0.0,0,-7662,7224,14886,49,False,0
Aleksandar Mitrović,FWD,Fulham,2.8,0,0,-19,0,0.0,210,0.11,1.29,1.18,2.42,379,2,0,0.0,0.0,2023-05-28T15:30:00Z,79,14,0,1,0,0,38,0,1439689,1,1,2,0.0,-1,43579,56893,13314,66,False,1
Christian Eriksen,MID,Man Utd,3.3,0,0,5,0,0.0,519,0.01,0.01,0.00,0.36,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,24,9,0,0,0,0,38,0,281353,0,1,2,0.0,1,14075,17804,3729,62,True,0
Joe Willock,MID,Newcastle,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,6,0,0,0,0,38,0,128811,0,1,1,0.0,0,-47453,159,47612,47,False,0
Yerson Mosquera Valdelamar,DEF,Wolves,0.0,0,0,0,0,0.0,494,0.00,0.00,0.00,0.00,371,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,1,0,0,0,0,38,0,95990,0,0,5,0.0,0,-533,0,533,39,False,0
Roméo Lavia,MID,Southampton,1.2,0,0,8,0,0.0,321,0.00,0.00,0.00,1.48,380,2,0,0.0,0.0,2023-05-28T15:30:00Z,62,12,0,0,0,0,38,0,21538,1,4,4,0.0,2,106,394,288,45,True,0
Ellis Simms,FWD,Everton,0.7,0,0,3,0,0.0,686,0.00,0.00,0.00,0.05,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,3,3,0,0,0,0,38,0,15673,0,0,1,0.0,1,-211,914,1125,45,True,0
Kristoffer Ajer,DEF,Brentford,-1.0,0,0,0,0,0.0,84,0.00,0.00,0.00,0.00,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,13,0,0,0,0,38,0,9708,0,0,1,0.0,0,99,200,101,45,True,0
Emmanuel Dennis,FWD,Nott'm Forest,0.2,0,0,-2,0,0.0,585,0.01,0.05,0.04,0.42,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,18,7,0,0,0,0,38,0,12169,0,1,1,0.0,1,18,124,106,56,False,0
Gustavo Henrique Furtado Scarpa,MID,Nott'm Forest,0.0,0,0,0,0,0.0,681,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,573,0,1,1,0.0,0,-17,3,20,46,False,0
Will Hughes,MID,Crystal Palace,3.2,0,3,31,0,0.0,163,0.09,0.17,0.08,0.46,375,1,1,0.0,0.0,2023-05-28T15:30:00Z,89,16,0,0,0,0,38,0,3215,1,1,1,0.0,10,-5,48,53,48,True,0
Joe Ayodele-Aribo,MID,Southampton,-0.6,0,0,0,0,0.0,512,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,12,0,0,0,0,38,0,29284,0,4,4,0.0,0,-29,39,68,50,True,0
Orel Mangala,MID,Nott'm Forest,3.0,0,0,10,0,0.0,536,0.00,0.00,0.00,1.18,375,1,0,0.0,0.0,2023-05-28T15:30:00Z,71,7,0,0,0,0,38,0,2734,1,1,1,0.0,2,54,111,57,49,False,0
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,496,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,26854,0,1,1,0.0,0,-44,0,44,45,True,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0,0.0,443,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,11,0,0,0,0,38,0,164424,0,4,1,0.0,0,-7193,147,7340,49,False,0
Jack Harrison,MID,Leeds,3.2,0,1,23,0,0.0,233,0.30,0.38,0.08,1.81,377,3,1,0.0,0.0,2023-05-28T15:30:00Z,87,18,0,0,0,0,38,0,239302,1,4,1,0.0,8,11148,17841,6693,57,True,0
Maxwel Cornet,MID,West Ham,0.5,0,0,-1,0,0.0,575,0.01,0.14,0.13,0.06,378,0,0,0.0,0.0,2023-05-28T15:30:00Z,19,10,0,0,0,0,38,0,6778,0,1,2,0.0,1,106,233,127,59,False,0
Luis Sinisterra Lucumí,MID,Leeds,0.0,0,0,0,0,0.0,508,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,18,0,0,0,0,38,0,27118,0,4,1,0.0,0,-175,100,275,65,True,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,0,0.0,157,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,16253,0,1,1,0.0,0,149,281,132,45,True,0
Stuart Armstrong,MID,Southampton,2.0,0,0,6,0,0.0,405,0.02,0.02,0.00,2.38,380,2,0,0.0,0.0,2023-05-28T15:30:00Z,26,12,0,0,0,0,38,0,7670,0,4,4,0.0,1,-22,103,125,47,True,0
Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,402,0.00,0.00,0.00,0.00,380,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,12,0,0,0,0,38,0,3239,0,4,4,0.0,0,-1,0,1,48,True,0
