name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,0,0,0,0,31,0,2822,0,2,0,0.0,0,-5,0,5,53,True,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,2219,0,3,2,0.0,0,20,32,12,48,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,38103,0,2,1,0.0,0,-102,104,206,52,True,0
Fabian Schär,DEF,Newcastle,3.7,0,0,10,0,1.1,366,0.07,0.13,0.06,1.93,301,3,0,2.3,14.0,2023-04-15T11:30:00Z,90,2,0,0,0,0,31,0,1727220,1,0,3,8.0,0,81188,104964,23776,51,False,1
Jeremiah Chilokoa-Mullen,DEF,Leeds,-0.5,0,0,0,0,0.0,742,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,0,0,0,0,31,0,822,0,6,1,0.0,0,5,42,37,40,True,0
Jonny Evans,DEF,Leicester,-1.0,0,0,0,0,0.0,249,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2023-04-15T16:30:00Z,0,13,0,0,0,0,31,0,17046,0,1,3,0.0,0,45,86,41,44,False,0
Enzo Fernández,MID,Chelsea,1.8,0,0,2,0,0.5,724,0.01,0.01,0.00,1.78,302,1,0,0.2,1.4,2023-04-15T14:00:00Z,56,5,0,0,0,0,31,0,151346,1,2,1,0.0,1,-16012,5598,21610,50,True,0
Brennan Johnson,FWD,Nott'm Forest,3.0,0,0,1,0,0.8,394,0.06,0.06,0.00,3.49,306,2,0,0.3,0.0,2023-04-16T15:30:00Z,90,14,0,0,0,0,31,0,232327,1,2,0,2.0,2,-8423,11808,20231,57,True,0
Cheick Doucouré,MID,Crystal Palace,3.8,1,0,18,1,11.9,514,0.02,0.18,0.16,0.78,307,0,0,3.8,20.4,2023-04-15T14:00:00Z,84,17,0,0,0,0,31,0,11594,1,2,0,6.0,6,135,244,109,50,False,0
Oliver Hammond,MID,Nott'm Forest,0.0,0,0,0,0,0.0,553,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,3872,0,2,0,0.0,0,-6,49,55,43,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,0,0,0,0,31,0,18685,0,0,2,0.0,0,-54,0,54,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,20,0,0,0,0,31,0,13901,0,0,2,0.0,0,-47,0,47,40,False,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,451,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,0,0,0,0,31,0,31998,0,3,2,0.0,0,-104,109,213,39,True,0
Luka Milivojevic,MID,Crystal Palace,1.2,0,0,2,0,0.1,158,0.00,0.00,0.00,0.00,307,0,0,0.2,1.4,2023-04-15T14:00:00Z,5,17,0,0,0,0,31,0,35690,0,2,0,0.0,1,173,442,269,42,False,0
George Wickens,GK,Fulham,0.0,0,0,0,0,0.0,747,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,498,0,3,1,0.0,0,40,150,110,40,False,0
Wesley Fofana,DEF,Chelsea,2.5,0,0,8,0,4.2,272,0.08,0.08,0.00,1.78,302,1,0,2.0,13.4,2023-04-15T14:00:00Z,56,5,0,0,0,0,31,0,123097,1,2,1,2.0,1,1635,4795,3160,43,True,0
