name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,2,0,0,0,0,8,0,4337,0,0,1,0.0,0,-420,0,420,53,False,0
Junior Stanislas,MID,Bournemouth,-0.4,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,15,0,0,0,0,8,0,2825,0,1,1,0.0,0,-180,23,203,48,False,0
Fabian Schär,DEF,Newcastle,2.7,0,0,13,0,14.1,366,0.00000,0.00000,0.00000,0.00000,77,1,0,7.3,20.8,2022-09-17T14:00:00Z,90,3,0,0,0,0,8,0,1003174,0,1,1,38.0,2,135674,165970,30296,47,True,0
Jonny Evans,DEF,Leicester,0.0,0,0,16,0,3.1,249,0.00000,0.00000,0.00000,0.00000,79,6,0,2.7,24.0,2022-09-17T16:30:00Z,90,18,0,0,0,0,8,0,27598,0,2,6,0.0,-1,-591,531,1122,44,False,0
Brennan Johnson,FWD,Nott'm Forest,2.3,0,0,6,0,11.3,394,0.00000,0.00000,0.00000,0.00000,78,3,0,1.5,1.4,2022-09-16T19:00:00Z,90,9,0,0,0,0,8,0,154068,0,3,2,2.0,2,5321,18807,13486,59,True,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,9,0,0,0,0,8,0,4273,0,3,2,0.0,0,42,163,121,44,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,13,0,0,0,0,8,0,31198,0,3,0,0.0,0,-1437,0,1437,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,1,0,0,0,0,8,0,22410,0,3,0,0.0,0,-1191,0,1191,40,True,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,79,0,0,0.0,0.0,2022-09-17T16:30:00Z,0,10,0,0,0,0,8,0,32036,0,2,6,0.0,0,-560,181,741,40,True,0
Gianluca Scamacca,FWD,West Ham,0.5,0,0,-2,0,0.3,529,0.00000,0.00000,0.00000,0.00000,75,0,0,0.0,0.0,2022-09-18T13:15:00Z,20,8,0,0,0,0,8,0,41471,0,0,1,2.0,0,-637,1058,1695,67,False,1
Che Adams,FWD,Southampton,2.0,0,0,7,0,1.8,411,0.00000,0.00000,0.00000,0.00000,71,1,0,0.8,1.6,2022-09-16T19:00:00Z,70,2,0,0,0,0,8,0,103707,0,0,1,5.0,2,1772,9930,8158,64,False,0
Nathaniel Chalobah,MID,Fulham,1.0,0,0,0,0,0.0,203,0.00000,0.00000,0.00000,0.00000,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,16,0,0,0,0,8,0,13411,0,3,2,0.0,0,-173,372,545,45,False,0
Loïc Mbe Soh,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,393,0.00000,0.00000,0.00000,0.00000,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,9,0,0,0,0,8,0,3711,0,3,2,0.0,0,-41,48,89,43,True,0
Tosin Adarabioyo,DEF,Fulham,3.3,0,0,22,0,1.8,209,0.00000,0.00000,0.00000,0.00000,78,2,1,8.6,48.8,2022-09-16T19:00:00Z,90,16,0,0,0,0,8,0,12199,0,3,2,35.0,7,1422,1949,527,45,False,0
Kalvin Phillips,MID,Man City,1.0,0,0,0,0,0.0,325,0.00000,0.00000,0.00000,0.00000,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,20,0,0,0,0,8,0,17082,0,3,0,0.0,0,-298,188,486,48,False,0
Carlos Ribeiro Dias,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,383,0.00000,0.00000,0.00000,0.00000,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,9,0,0,0,0,8,0,32774,0,3,2,0.0,0,-2170,338,2508,44,True,0
Marek Rodák,GK,Fulham,0.5,0,0,0,0,0.0,213,0.00000,0.00000,0.00000,0.00000,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,16,0,0,0,0,8,0,21241,0,3,2,0.0,0,146,971,825,44,False,0
Ryan Fraser,MID,Newcastle,2.3,0,0,8,0,12.5,359,0.00000,0.00000,0.00000,0.00000,77,1,0,4.1,3.6,2022-09-17T14:00:00Z,70,3,0,0,0,0,8,0,11673,0,1,1,25.0,2,1596,2387,791,53,True,0
