id,xP
3,3.9
4,0.0
5,2.5
6,1.9
7,7.7
8,1.1
9,0.0
10,2.9
11,1.1
12,0.7
13,4.1
14,0.0
15,2.1
16,1.5
17,0.0
19,6.3
20,0.0
22,0.0
23,1.9
24,0.5
25,0.9
26,0.0
27,0.0
28,5.5
111,2.1
130,1.3
313,1.1
607,0.5
630,0.5
631,0.5
655,0.5
668,0.5
685,0.0
710,1.1
751,0.5
29,0.0
31,4.8
32,0.8
33,0.6
34,2.0
35,0.2
36,0.0
37,3.2
38,0.0
39,6.2
40,5.8
41,0.0
42,3.2
43,0.0
44,4.6
45,0.0
46,3.8
47,5.2
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
479,2.2
525,0.0
537,0.0
538,4.4
638,0.0
670,0.0
672,0.0
694,5.2
707,0.0
711,0.2
744,0.0
745,0.0
753,0.0
754,0.0
755,0.0
761,0.0
57,1.3
58,0.0
59,0.0
60,-0.5
61,0.0
62,-0.1
63,0.0
64,4.3
65,-0.3
66,5.9
67,0.1
68,0.0
69,1.7
70,4.1
71,2.5
72,-0.5
73,2.9
74,0.0
75,0.7
76,-0.5
77,0.0
404,0.7
505,1.1
535,2.0
539,0.0
571,-0.5
574,4.1
576,1.1
597,0.0
598,0.0
649,-0.5
695,-0.5
696,-0.5
697,-0.5
705,2.1
706,-0.5
714,0.9
718,2.5
722,-0.3
723,-0.1
737,-0.5
738,-0.5
78,0.0
79,0.0
80,4.3
81,3.3
82,0.0
83,2.5
84,0.0
85,2.5
86,1.5
87,0.3
88,1.8
89,1.3
90,1.3
91,0.0
92,2.3
93,1.8
94,1.3
95,3.3
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
510,1.3
515,0.0
517,0.0
526,2.3
540,0.0
541,0.0
580,0.8
595,2.2
632,0.0
633,0.0
646,0.0
650,0.0
688,1.7
752,0.0
101,0.0
102,10.4
103,10.0
104,8.0
106,8.8
107,7.6
108,5.6
109,2.4
113,0.4
114,0.0
115,0.0
116,7.2
117,0.0
118,0.0
119,0.0
120,3.6
121,0.0
122,0.0
123,5.6
124,4.0
125,8.8
126,0.0
149,2.4
542,0.0
543,0.0
544,0.4
559,1.2
586,8.0
596,0.6
640,0.0
651,0.0
652,0.0
677,0.0
679,5.2
719,0.4
736,0.4
756,0.0
762,2.8
48,-0.5
112,0.0
127,-0.5
128,0.0
129,0.0
131,0.0
132,1.5
133,2.7
134,0.5
135,0.0
136,-0.5
137,0.0
138,0.0
139,0.3
140,0.0
141,0.3
142,0.0
143,0.0
144,0.0
145,0.2
146,0.0
147,-0.5
148,2.0
150,0.0
151,0.0
272,0.5
304,1.0
520,0.0
606,0.0
616,0.0
617,0.3
635,-0.2
653,-0.5
661,-0.5
673,0.0
684,-0.5
689,-0.3
690,0.5
699,1.5
702,0.0
708,1.7
724,1.3
18,0.4
152,0.0
153,0.2
154,0.2
155,0.0
156,3.2
157,0.1
158,1.0
159,5.6
160,1.4
161,3.8
163,1.6
164,0.0
165,2.6
166,2.4
167,4.6
168,0.8
169,7.6
170,3.0
171,5.4
172,0.0
173,0.0
174,0.0
175,4.8
495,0.0
496,0.0
514,2.6
530,0.2
590,0.0
601,0.0
604,0.0
634,0.0
642,0.0
644,0.0
654,0.0
676,0.0
725,0.0
110,0.8
176,0.0
177,0.0
178,0.2
179,0.0
180,1.8
181,0.0
182,4.6
183,0.0
184,0.0
185,0.8
186,3.8
187,0.0
188,0.0
189,1.2
190,0.4
191,1.8
192,0.6
193,0.4
194,2.0
196,0.0
197,0.6
198,0.0
199,1.8
475,0.0
531,0.0
534,5.0
560,0.0
561,0.0
570,2.4
577,0.4
605,0.0
611,1.6
627,0.0
637,0.0
662,0.0
678,0.0
686,0.8
757,0.0
760,0.0
1,0.1
2,3.5
105,-1.5
200,0.9
201,1.5
202,0.0
