name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,3,0,0,0,0,33,0,2817,0,1,0,0.0,0,-3,0,3,53,True,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,17,0,0,0,0,33,0,2190,0,1,0,0.0,0,7,12,5,48,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,328,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,4,0,0,0,0,33,0,37847,0,2,0,0.0,0,-65,29,94,52,True,0
Fabian Schär,DEF,Newcastle,3.2,0,0,12,0,0.0,366,0.01,0.09,0.08,0.66,322,1,0,0.0,0.0,2023-04-27T18:45:00Z,90,8,0,0,0,0,33,0,1690562,1,4,1,0.0,2,-41354,34355,75709,51,False,0
Jeremiah Chilokoa-Mullen,DEF,Leeds,0.0,0,0,0,0,0.0,742,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,10,0,0,0,0,33,0,951,0,1,1,0.0,0,2,43,41,40,True,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,11,0,0,0,0,33,0,17015,0,1,1,0.0,0,-75,9,84,44,False,0
Enzo Fernández,MID,Chelsea,1.8,0,0,17,0,37.1,724,0.07,0.12,0.05,0.85,328,2,0,7.7,23.0,2023-04-26T18:45:00Z,78,4,0,0,0,0,33,0,112706,1,2,0,17.0,2,-8709,1410,10119,50,True,0
Brennan Johnson,FWD,Nott'm Forest,2.2,0,0,-4,0,25.8,394,0.07,0.94,0.87,1.81,324,1,0,6.2,16.2,2023-04-26T18:30:00Z,85,5,0,1,0,0,33,0,214141,1,1,3,20.0,0,-6770,7316,14086,56,True,0
Cheick Doucouré,MID,Crystal Palace,2.6,0,0,0,0,0.0,514,0.00,0.00,0.00,0.00,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,12520,0,0,2,0.0,0,-125,192,317,50,False,0
Oliver Hammond,MID,Nott'm Forest,0.0,0,0,0,0,0.0,553,0.00,0.00,0.00,0.00,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,3896,0,1,3,0.0,0,0,29,29,43,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,7,0,0,0,0,33,0,18626,0,0,2,0.0,0,-22,0,22,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00,0.00,0.00,0.00,328,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,6,0,0,0,0,33,0,13845,0,2,0,0.0,0,-29,0,29,40,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,451,0.00,0.00,0.00,0.00,325,0,0,0.0,0.0,2023-04-27T19:15:00Z,0,14,0,0,0,0,33,0,31855,0,2,2,0.0,0,-82,85,167,39,True,0
Luka Milivojevic,MID,Crystal Palace,0.8,0,0,2,0,5.2,158,0.02,0.06,0.04,0.57,327,1,0,1.0,3.8,2023-04-25T18:30:00Z,64,20,0,0,0,0,33,0,35747,1,0,2,1.0,1,-47,214,261,42,False,1
George Wickens,GK,Fulham,0.0,0,0,0,0,0.0,747,0.00,0.00,0.00,0.00,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,2,0,0,0,0,33,0,578,0,0,1,0.0,0,67,115,48,40,False,0
Wesley Fofana,DEF,Chelsea,2.0,0,0,18,0,14.1,272,0.04,0.04,0.00,1.05,328,2,0,3.9,22.6,2023-04-26T18:45:00Z,90,4,0,0,0,0,33,0,115847,1,2,0,2.0,0,-279,2176,2455,43,True,1
Gianluca Scamacca,FWD,West Ham,0.0,0,0,0,0,0.0,529,0.00,0.00,0.00,0.00,326,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,12,0,0,0,0,33,0,69358,0,2,1,0.0,0,-284,28,312,66,True,0
Alisson Ramses Becker,GK,Liverpool,3.0,0,0,13,0,0.0,281,0.00,0.00,0.00,0.78,326,1,0,1.3,12.8,2023-04-26T18:45:00Z,90,19,0,0,0,0,33,1,1726270,1,2,1,0.0,2,-930,31682,32612,54,False,0
Che Adams,FWD,Southampton,0.1,0,0,0,0,0.0,411,0.02,0.02,0.00,0.04,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,29,3,0,0,0,0,33,0,94830,0,1,0,0.0,1,-1792,79,1871,60,True,0
Sam Greenwood,FWD,Leeds,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,10,0,0,0,0,33,0,1081528,0,1,1,0.0,0,15732,38073,22341,40,True,0
