name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,9,0,0,0,0,18,0,2958,0,1,2,0.0,0,-28,0,28,53,False,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,7,0,0,0,0,18,0,2454,0,2,0,0.0,0,-37,16,53,48,True,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00000,0.00000,0.00000,0.00000,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,16,0,0,0,0,18,0,48382,0,1,1,0.0,0,-4881,100,4981,53,False,0
Fabian Schär,DEF,Newcastle,6.0,0,0,17,1,4.2,366,0.19894,0.52454,0.32560,0.47460,176,0,0,4.1,7.6,2022-12-31T15:00:00Z,90,11,0,0,0,0,18,0,1283324,1,0,0,29.0,6,57864,85844,27980,49,True,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00000,0.00000,0.00000,0.00000,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,12,0,0,0,0,18,0,19096,0,1,2,0.0,0,-550,38,588,44,False,0
Brennan Johnson,FWD,Nott'm Forest,1.0,0,0,5,0,11.3,394,0.04902,0.47452,0.42550,0.94060,177,1,0,7.0,9.4,2023-01-01T16:30:00Z,81,6,0,0,0,0,18,0,90810,1,1,1,49.0,2,-2050,2171,4221,56,True,0
Cheick Doucouré,MID,Crystal Palace,2.5,0,0,11,1,0.7,514,0.00392,0.17532,0.17140,0.55810,171,0,0,3.6,17.6,2022-12-31T15:00:00Z,90,3,0,0,0,0,18,0,11880,1,2,0,18.0,3,-182,134,316,50,False,0
Oliver Hammond,MID,Nott'm Forest,-1.0,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,6,0,0,0,0,18,0,3915,0,1,1,0.0,0,-54,47,101,43,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,14,0,0,0,0,18,0,20773,0,1,0,0.0,0,-283,0,283,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,19,0,0,0,0,18,0,15236,0,2,0,0.0,0,-190,0,190,40,False,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,2,0,0,0,0,18,0,31910,0,2,0,0.0,0,-72,300,372,39,True,0
Luka Milivojevic,MID,Crystal Palace,0.5,0,0,0,0,0.0,158,0.00000,0.00000,0.00000,0.00000,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,3,0,0,0,0,18,0,43592,0,2,0,0.0,0,-675,866,1541,43,False,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,272,0.00000,0.00000,0.00000,0.00000,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,16,0,0,0,0,18,0,91314,0,1,1,0.0,0,-2212,221,2433,43,False,0
