name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,279,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,18,0,0,0,0,28,0,2838,0,3,3,0.0,0,-7,0,7,53,True,0
Junior Stanislas,MID,Bournemouth,-0.2,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,2,0,0,0,0,28,0,2246,0,0,3,0.0,0,-9,37,46,48,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,275,0,0,0.0,0.0,2023-03-18T17:30:00Z,0,8,0,0,0,0,28,0,38575,0,2,2,0.0,0,-273,28,301,52,True,0
Fabian Schär,DEF,Newcastle,1.4,0,0,8,0,0.7,366,0.01,0.01,0.00,0.38,278,1,0,0.8,7.2,2023-03-17T20:00:00Z,90,16,0,0,0,0,28,0,1469560,1,2,1,0.0,2,23471,85717,62246,50,False,0
Jeremiah Chilokoa-Mullen,DEF,Leeds,0.0,0,0,0,0,0.0,742,0.00,0.00,0.00,0.00,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,20,0,0,0,0,28,0,602,0,4,2,0.0,0,-9,56,65,40,False,0
Jonny Evans,DEF,Leicester,0.1,0,0,0,0,0.0,249,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,4,0,0,0,0,28,0,17114,0,1,1,0.0,0,20,117,97,44,False,0
Enzo Fernández,MID,Chelsea,3.0,0,0,15,0,26.0,724,0.08,0.22,0.14,1.43,275,2,0,6.1,20.6,2023-03-18T17:30:00Z,90,8,0,0,0,0,28,0,208991,1,2,2,14.0,2,71452,79761,8309,50,True,0
Brennan Johnson,FWD,Nott'm Forest,1.1,0,0,3,0,2.9,394,0.01,0.22,0.21,2.42,278,2,0,3.7,8.2,2023-03-17T20:00:00Z,90,15,0,0,0,0,28,0,227791,1,2,1,26.0,2,-49653,10979,60632,57,True,0
Cheick Doucouré,MID,Crystal Palace,0.3,0,0,18,0,1.6,514,0.02,0.02,0.00,1.47,271,4,0,1.7,15.2,2023-03-19T14:00:00Z,90,1,0,0,0,0,28,0,11412,1,1,4,0.0,2,-25,89,114,50,False,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,3901,0,2,1,0.0,0,8,59,51,43,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,11,0,0,0,0,28,0,18890,0,4,2,0.0,0,-90,0,90,44,True,0
