name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,7,0,0,0,0,14,0,3154,0,0,1,0.0,0,-79,0,79,53,False,0
Junior Stanislas,MID,Bournemouth,-0.8,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,132,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,18,0,0,0,0,14,0,2563,0,3,2,0.0,0,-32,62,94,48,True,0
Armando Broja,FWD,Chelsea,2.8,0,0,3,0,0.6,150,0.00000,0.00000,0.00000,0.00000,134,1,0,0.3,2.0,2022-10-29T14:00:00Z,11,5,0,0,0,0,14,0,60398,0,1,4,0.0,1,3160,7346,4186,53,False,0
Fabian Schär,DEF,Newcastle,4.8,0,0,22,1,10.7,366,0.00000,0.00000,0.00000,0.00000,140,0,0,2.3,11.8,2022-10-29T14:00:00Z,82,2,0,0,0,0,14,0,1344532,0,0,4,0.0,6,75346,127035,51689,49,True,0
Jonny Evans,DEF,Leicester,0.1,0,0,0,0,0.0,249,0.00000,0.00000,0.00000,0.00000,137,0,0,0.0,0.0,2022-10-29T11:30:00Z,0,13,0,0,0,0,14,0,21994,0,1,0,0.0,0,-1492,37,1529,44,True,0
Brennan Johnson,FWD,Nott'm Forest,0.3,0,0,1,0,0.1,394,0.00000,0.00000,0.00000,0.00000,131,2,0,0.0,0.0,2022-10-30T14:00:00Z,34,1,0,0,0,0,14,0,96224,0,0,5,2.0,1,-10557,885,11442,57,False,0
Cheick Doucouré,MID,Crystal Palace,0.7,0,0,0,0,0.0,514,0.00000,0.00000,0.00000,0.00000,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,13875,0,0,1,0.0,0,-1044,259,1303,50,True,0
Oliver Hammond,MID,Nott'm Forest,-1.0,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,1,0,0,0,0,14,0,3918,0,0,5,0.0,0,-233,68,301,44,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,133,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,4,0,0,0,0,14,0,24480,0,1,1,0.0,0,-836,0,836,44,False,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,133,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,20,0,0,0,0,14,0,17545,0,1,1,0.0,0,-524,0,524,40,True,0
Brandon Austin,GK,Spurs,1.0,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,132,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,3,0,0,0,0,14,0,31089,0,3,2,0.0,0,-419,221,640,40,False,0
Luka Milivojevic,MID,Crystal Palace,1.2,0,0,14,1,14.7,158,0.00000,0.00000,0.00000,0.00000,135,0,0,4.1,16.4,2022-10-29T14:00:00Z,90,17,0,0,0,0,14,0,50132,0,0,1,10.0,3,-2063,2059,4122,43,True,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,272,0.00000,0.00000,0.00000,0.00000,134,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,5,0,0,0,0,14,0,118267,0,1,4,0.0,0,-12766,222,12988,43,False,0
Gianluca Scamacca,FWD,West Ham,3.8,0,0,-3,0,23.2,529,0.00000,0.00000,0.00000,0.00000,139,1,0,5.4,1.0,2022-10-30T16:15:00Z,56,14,0,0,0,0,14,0,193572,0,0,1,30.0,0,-47203,10336,57539,67,False,1
