name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,19,0,0,0,0,11,0,3368,0,1,1,0.0,0,-138,0,138,53,True,0
Junior Stanislas,MID,Bournemouth,-0.2,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,9,0,0,0,0,11,0,2588,0,2,2,0.0,0,-166,20,186,48,False,0
Armando Broja,FWD,Chelsea,2.8,0,0,3,0,0.0,150,0.00000,0.00000,0.00000,0.00000,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,1,2,0,0,0,0,11,0,57089,0,2,0,0.0,1,4786,7977,3191,53,False,0
Fabian Schär,DEF,Newcastle,4.5,0,2,31,1,0.8,366,0.00000,0.00000,0.00000,0.00000,107,0,0,3.0,25.4,2022-10-16T13:00:00Z,90,14,0,0,0,0,11,0,1078979,0,0,0,4.0,8,-1342,62300,63642,48,False,0
Jonny Evans,DEF,Leicester,1.1,0,0,0,0,0.0,249,0.00000,0.00000,0.00000,0.00000,105,0,0,0.0,0.0,2022-10-15T11:30:00Z,0,7,0,0,0,0,11,0,28722,0,0,0,0.0,0,-2082,1400,3482,44,True,0
Brennan Johnson,FWD,Nott'm Forest,0.8,0,0,-2,0,1.8,394,0.00000,0.00000,0.00000,0.00000,110,1,0,4.5,6.6,2022-10-15T14:00:00Z,90,20,0,1,0,0,11,0,127873,0,0,1,37.0,0,-10899,3862,14761,58,False,0
Cheick Doucouré,MID,Crystal Palace,1.0,0,0,3,0,12.0,514,0.00000,0.00000,0.00000,0.00000,105,0,0,2.4,4.0,2022-10-15T11:30:00Z,55,10,0,0,0,0,11,0,16399,0,0,0,8.0,0,-740,584,1324,50,False,1
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,20,0,0,0,0,11,0,4062,0,0,1,0.0,0,-87,134,221,44,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,16,0,0,0,0,11,0,26802,0,0,1,0.0,0,-1223,0,1223,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,102,0,0,0.0,0.0,2022-10-14T19:00:00Z,0,5,0,0,0,0,11,0,19151,0,0,2,0.0,0,-742,0,742,40,True,0
