name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,4,0,0,0,0,22,0,2889,0,0,3,0.0,0,-23,0,23,53,False,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,5,0,0,0,0,22,0,2256,0,0,1,0.0,0,-40,12,52,48,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,9,0,0,0,0,22,0,40877,0,0,0,0.0,0,-1793,75,1868,53,True,0
Fabian Schär,DEF,Newcastle,4.7,0,0,5,0,2.1,366,0.02,0.16,0.14,1.01,217,1,0,2.1,10.8,2023-02-04T17:30:00Z,90,19,0,0,0,0,22,0,1891925,1,1,1,8.0,2,244146,289650,45504,52,True,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00,0.00,0.00,0.00,211,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,2,0,0,0,0,22,0,17712,0,4,2,0.0,0,-328,30,358,44,False,0
Enzo Fernández,MID,Chelsea,1.8,0,0,22,1,11.6,724,0.01,0.04,0.02,0.67,214,0,0,4.4,31.2,2023-02-03T20:00:00Z,90,9,0,0,0,0,22,0,29803,1,0,0,1.0,3,28047,30077,2030,50,True,0
Brennan Johnson,FWD,Nott'm Forest,8.2,0,3,34,1,24.5,394,0.08,0.12,0.05,0.79,218,0,1,8.8,46.4,2023-02-05T14:00:00Z,90,11,0,0,0,0,22,0,181834,1,0,1,17.0,9,24009,46590,22581,56,True,0
Cheick Doucouré,MID,Crystal Palace,2.8,1,1,29,0,11.2,514,0.01,0.05,0.04,2.04,216,2,0,4.1,25.8,2023-02-04T15:00:00Z,81,14,0,0,0,0,22,0,11602,1,1,2,4.0,6,-310,115,425,50,False,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,11,0,0,0,0,22,0,3834,0,0,1,0.0,0,-56,63,119,43,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,12,0,0,0,0,22,0,19644,0,0,3,0.0,0,-373,0,373,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,17,0,0,0,0,22,0,14565,0,0,3,0.0,0,-246,0,246,40,True,0
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,451,0.00,0.00,0.00,0.00,219,0,0,0.0,0.0,2023-02-05T16:30:00Z,0,13,0,0,0,0,22,0,32284,0,0,1,0.0,0,346,936,590,39,True,0
Luka Milivojevic,MID,Crystal Palace,0.2,0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,14,0,0,0,0,22,0,38534,0,1,2,0.0,0,-1238,625,1863,42,False,0
Wesley Fofana,DEF,Chelsea,0.1,0,0,0,0,0.0,272,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,9,0,0,0,0,22,0,83865,0,0,0,0.0,0,-2043,202,2245,43,True,0
Gianluca Scamacca,FWD,West Ham,0.0,0,0,0,0,0.0,529,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2023-02-04T17:30:00Z,0,15,0,0,0,0,22,0,78174,0,1,1,0.0,0,-9756,96,9852,66,False,0
