id,xP
1,1.0
3,7.7
4,1.0
5,1.0
6,3.7
7,8.0
8,2.0
9,1.0
10,5.3
11,2.0
12,1.7
13,4.7
14,1.3
15,5.3
16,6.0
17,0.0
18,1.7
19,8.3
20,0.0
21,1.0
22,0.0
23,0.0
24,1.0
25,1.0
26,8.0
27,1.0
28,9.3
313,7.3
29,0.8
30,2.7
31,4.7
32,0.3
33,0.3
34,0.0
35,0.0
36,0.0
37,1.7
38,0.0
39,1.0
40,6.0
41,0.0
42,3.7
43,1.0
44,1.0
45,2.7
46,0.3
47,1.3
49,0.0
50,0.0
51,0.0
52,0.0
53,2.0
54,0.3
55,0.0
56,0.0
525,0.0
537,0.0
538,0.0
57,0.3
58,-0.3
59,0.0
60,0.0
61,-0.7
62,2.3
63,-1.0
64,3.0
65,-1.3
66,-0.2
67,0.3
68,0.7
69,0.3
70,0.7
71,1.3
72,2.0
73,3.3
74,-1.0
75,-0.7
76,0.8
77,-1.0
505,0.0
535,1.3
539,-1.0
574,-1.0
576,-0.5
78,3.2
79,4.8
80,8.8
81,4.5
82,0.0
83,5.5
84,0.0
85,4.2
86,1.8
87,0.8
88,6.8
89,3.2
90,2.5
91,1.2
92,0.0
93,0.8
94,1.5
95,3.8
96,0.5
97,0.0
98,0.0
99,0.0
100,0.0
510,2.8
515,1.2
517,0.5
526,5.2
540,0.5
541,1.8
580,0.5
101,2.7
102,0.0
103,4.7
104,8.0
106,5.0
107,3.3
108,4.7
109,6.0
110,0.0
111,4.0
113,6.0
114,0.7
115,0.0
116,4.3
117,0.0
118,1.0
119,0.0
120,2.7
121,0.0
122,0.0
123,0.3
124,0.7
125,0.0
126,0.0
542,0.0
543,0.0
544,0.0
559,0.3
586,1.9
48,1.0
112,2.7
127,4.0
128,3.7
129,0.0
130,6.0
131,1.0
132,0.0
133,1.0
134,0.0
135,1.3
136,2.7
137,0.0
138,1.0
139,4.3
140,1.5
141,1.0
142,3.3
143,0.0
144,1.0
145,2.7
146,6.0
147,4.3
148,2.3
149,1.0
150,0.0
151,1.0
304,4.0
520,4.7
545,1.0
152,2.0
153,0.0
154,0.0
155,0.0
156,1.0
157,0.7
158,1.0
159,2.0
160,7.0
161,1.7
162,0.0
163,1.0
164,0.0
165,1.3
166,2.0
167,1.0
168,2.0
169,3.7
170,3.0
171,0.7
172,0.0
173,0.3
174,0.0
175,0.0
495,0.0
