id,xP
3,7.5
4,0.0
5,1.8
6,1.9
7,5.5
8,1.9
9,0.0
10,6.8
11,0.1
12,1.2
13,7.8
14,0.0
15,4.5
16,6.5
17,0.0
19,7.2
20,0.0
22,0.0
23,0.8
24,0.5
25,1.2
26,0.0
27,0.0
28,5.2
111,8.8
130,1.2
313,3.8
607,0.5
630,0.5
631,0.5
655,0.5
668,0.5
685,0.0
710,0.8
751,0.5
29,0.0
31,12.0
32,1.6
33,1.0
34,4.4
35,0.0
36,0.0
37,7.0
38,0.0
39,12.0
40,15.0
41,0.0
42,9.6
43,0.0
44,8.0
45,5.6
46,10.4
47,9.6
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
479,0.4
525,0.0
537,0.0
538,4.4
638,0.0
670,0.0
672,0.0
694,11.0
707,0.0
711,1.6
744,0.0
745,0.0
753,3.0
754,2.6
57,4.6
58,0.0
59,0.0
60,0.0
61,0.0
62,-0.6
63,0.0
64,2.6
65,-1.0
66,6.6
67,-0.6
68,0.0
69,2.0
70,6.6
71,-1.0
72,-1.0
73,4.0
74,0.0
75,1.0
76,-1.0
77,0.0
404,3.4
505,2.0
535,3.0
539,0.0
571,-1.0
574,7.4
576,4.6
597,0.0
598,0.0
649,-1.0
695,-1.0
696,-1.0
697,-1.0
705,4.6
706,-1.0
714,1.0
718,0.0
722,-0.6
723,1.0
737,-1.0
738,-1.0
78,4.4
79,5.2
80,10.4
81,7.6
82,0.0
83,1.6
84,0.0
85,5.2
86,0.0
87,0.8
88,8.8
89,4.4
90,0.8
91,0.0
92,7.6
93,0.8
94,0.0
95,6.8
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
510,4.8
515,0.0
517,0.0
526,5.6
540,0.0
541,0.0
580,3.2
595,0.0
632,0.0
633,0.0
646,0.0
650,0.0
688,2.4
752,2.8
101,0.0
102,10.9
103,5.5
104,6.5
106,8.1
107,10.1
108,6.1
109,7.5
113,0.5
114,0.4
115,0.0
116,10.1
117,0.0
118,0.0
119,0.0
120,4.5
121,0.0
122,0.0
123,2.9
124,13.5
125,4.9
126,0.0
149,0.5
542,0.0
543,0.0
544,0.9
559,4.5
586,8.5
596,5.5
640,0.0
651,0.5
652,0.0
677,0.5
679,0.9
719,0.9
736,0.5
48,0.5
112,3.5
127,0.0
128,0.0
129,0.0
131,0.0
132,6.5
133,5.5
134,1.5
135,-0.5
136,1.5
137,0.0
138,0.0
139,8.5
140,1.4
141,0.5
142,-0.5
143,0.0
144,0.0
145,9.9
146,3.4
147,-0.4
148,1.5
150,0.0
151,0.0
272,2.2
304,0.0
520,6.5
606,0.0
616,-0.5
617,-0.5
635,-0.5
653,-0.5
661,-0.5
673,0.0
684,-0.5
689,0.5
690,5.9
699,3.1
702,0.0
708,-0.1
724,5.1
18,1.0
152,1.2
153,-0.2
154,0.0
155,0.0
156,0.8
157,2.0
158,1.0
159,1.8
160,1.8
161,3.5
163,0.5
164,0.0
165,0.9
166,1.8
167,1.2
168,2.0
169,1.8
170,1.5
171,2.0
172,0.0
173,0.0
174,0.0
175,0.0
495,0.0
496,0.0
514,1.0
530,0.0
590,0.8
601,0.0
604,0.0
634,0.0
642,0.0
644,0.0
654,0.0
676,0.0
725,0.8
110,0.3
176,0.0
177,0.0
178,2.7
179,0.0
180,5.7
181,0.0
182,4.0
183,0.0
184,0.0
185,5.3
186,2.3
187,0.0
188,0.0
189,2.3
190,0.7
191,0.0
192,0.0
193,4.0
194,1.0
196,0.0
197,0.0
198,0.0
199,4.7
475,0.0
531,0.0
534,4.7
560,0.0
561,0.0
570,0.3
577,2.3
605,0.0
611,2.0
627,0.0
637,0.0
662,0.0
678,0.0
686,2.0
1,1.0
2,2.5
105,0.4
200,0.5
201,1.5
202,0.0
203,0.0
204,0.0
205,2.5
206,0.0
207,0.0
208,0.0
209,1.0
210,0.0
211,5.0
212,1.5
213,0.5
214,0.0
215,1.0
216,0.0
217,1.0
218,0.0
219,0.0
220,1.5
231,1.5
346,4.5
470,1.0
521,0.0
532,0.0
546,0.5
562,2.5
591,0.5
613,0.0
614,0.0
618,1.5
636,0.5
641,0.5
667,0.5
726,2.0
747,0.5
750,0.5
248,0.0
249,0.3
250,0.0
251,0.0
252,2.0
253,0.0
254,1.0
255,2.0
256,7.0
257,1.6
258,4.4
259,0.0
260,0.0
261,5.0
262,2.0
263,0.0
264,8.4
265,2.4
266,2.0
267,0.0
268,0.0
269,0.4
270,0.4
271,6.0
273,0.0
548,2.4
549,0.3
581,0.0
612,2.0
639,0.0
645,0.0
687,0.0
709,0.3
715,2.0
727,1.5
735,0.0
221,-0.1
222,3.9
223,0.0
224,0.0
225,3.9
226,0.0
227,5.5
228,0.0
229,0.0
230,1.5
232,0.0
233,14.5
234,0.0
235,1.1
236,-0.5
237,-0.5
238,1.9
239,1.9
240,3.5
241,0.0
242,0.0
243,0.0
244,6.5
245,7.1
246,3.5
247,-0.5
506,0.0
508,5.9
547,0.0
565,-0.5
578,-0.5
619,1.0
659,-0.5
663,-0.5
691,0.1
700,0.5
720,1.9
742,-0.5
743,-0.5
274,2.0
275,4.0
276,3.4
277,0.0
278,0.6
279,2.6
280,1.4
281,6.0
282,4.0
283,4.6
284,2.6
285,1.4
286,4.0
287,0.0
288,5.4
289,0.0
290,4.6
291,1.4
292,4.0
293,0.0
294,2.0
296,0.6
297,3.4
298,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
563,0.0
564,0.0
584,0.0
592,0.0
620,0.0
665,0.0
680,3.4
299,1.0
300,7.0
301,7.5
302,6.0
303,3.0
305,8.0
306,0.0
307,4.5
308,4.5
309,0.5
310,0.0
311,2.5
312,4.0
314,0.0
315,2.5
316,1.0
317,0.0
318,2.6
319,6.0
320,0.0
322,0.0
323,0.0
324,0.5
325,0.5
502,0.5
573,0.5
587,0.5
599,0.0
600,0.5
610,6.0
712,0.5
162,-0.5
326,0.0
327,10.1
328,-0.5
329,7.1
330,0.1
331,1.5
332,3.5
333,4.1
334,0.0
335,7.1
336,0.0
337,0.9
338,2.9
339,0.0
340,4.1
341,3.5
342,4.1
343,-0.5
344,-0.5
345,0.7
347,0.9
348,0.0
504,0.1
519,0.0
533,10.1
550,0.0
551,-0.5
569,0.0
593,0.0
609,5.5
615,0.0
643,-0.5
656,-0.5
660,0.0
674,-0.5
701,1.5
728,4.9
195,1.5
350,2.0
351,0.0
352,0.0
353,0.0
355,1.0
356,11.0
357,11.4
358,6.6
359,1.0
360,1.0
361,0.0
362,1.0
363,1.4
364,0.0
365,7.0
366,8.6
367,1.4
368,8.6
369,0.0
370,5.4
371,8.0
372,1.0
373,13.0
374,7.0
375,0.0
376,5.6
377,5.6
552,2.0
555,1.0
594,15.0
626,1.0
683,0.0
741,1.0
295,2.0
349,2.0
354,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.5
388,4.0
389,0.0
390,0.0
391,0.4
392,0.0
393,0.0
394,3.0
395,0.0
396,0.0
397,0.8
398,0.0
399,0.0
474,0.0
493,3.6
507,2.0
511,0.0
518,0.0
523,3.0
524,0.0
527,0.4
536,4.4
553,0.0
582,3.0
583,0.3
585,5.2
602,0.4
621,0.0
628,0.5
666,0.0
675,0.0
681,0.5
703,3.0
729,3.0
730,3.6
734,0.5
749,0.0
21,0.7
321,1.5
400,3.7
401,-0.5
402,0.0
403,0.0
405,0.7
406,0.5
407,3.7
408,-0.3
409,2.5
410,1.5
411,2.0
412,0.0
413,-0.5
414,0.0
415,0.0
416,-0.3
417,2.0
418,-0.5
419,0.0
420,-0.2
421,0.0
422,2.3
423,0.0
424,-0.5
512,-0.5
528,1.0
622,0.0
623,-0.3
624,-0.5
647,0.0
648,0.0
671,-0.5
692,-0.5
693,0.7
716,-0.3
731,1.0
732,0.3
425,1.0
426,3.7
427,8.7
428,5.7
429,0.0
430,1.3
431,-0.3
432,0.0
433,1.7
434,0.0
435,0.3
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,1.3
442,0.0
443,2.3
444,0.0
445,0.0
446,2.7
447,0.0
448,2.7
449,0.0
450,0.7
451,0.0
452,0.0
453,0.0
454,0.8
513,3.7
522,0.0
554,0.0
713,0.0
733,4.7
748,0.0
30,3.4
455,4.1
456,0.0
457,0.6
458,1.5
460,0.0
461,9.4
462,0.0
463,0.0
464,8.6
465,6.6
466,0.0
467,4.6
468,4.6
469,1.4
471,0.0
472,8.6
473,2.0
509,0.6
529,0.0
545,3.4
556,0.0
572,0.0
575,1.4
588,9.4
603,6.0
669,0.0
739,0.0
740,0.0
746,0.0
459,1.0
476,1.3
477,0.0
478,3.0
480,1.7
481,0.0
482,0.0
483,3.7
484,1.0
485,0.0
486,2.0
487,0.3
488,0.0
489,0.3
490,0.0
491,1.3
492,0.0
494,0.0
503,1.0
516,0.3
557,0.0
558,0.3
566,0.0
567,0.0
568,0.0
579,0.0
589,0.0
608,0.0
625,0.3
629,0.0
657,0.0
658,0.0
664,0.0
682,3.3
698,1.7
704,0.3
717,0.0
721,0.3
