name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,195,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,8,0,0,0,0,20,0,2924,0,2,1,0.0,0,-23,0,23,53,False,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,192,0,0,0.0,0.0,2023-01-14T17:30:00Z,0,4,0,0,0,0,20,0,2329,0,0,2,0.0,0,-65,14,79,48,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00000,0.00000,0.00000,0.00000,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,0,20,0,43994,0,0,1,0.0,0,-2476,93,2569,53,True,0
Fabian Schär,DEF,Newcastle,6.0,0,0,25,1,11.9,366,0.03657,0.08257,0.04600,1.13720,197,0,0,2.9,16.0,2023-01-15T14:00:00Z,90,9,0,0,0,0,20,0,1456154,1,0,1,1.0,6,112050,157315,45265,50,True,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00000,0.00000,0.00000,0.00000,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,16,0,0,0,0,20,0,18298,0,0,2,0.0,0,-514,13,527,44,False,0
Brennan Johnson,FWD,Nott'm Forest,4.5,0,3,57,1,10.9,394,0.00498,1.12478,1.11980,1.01750,198,0,2,11.6,69.4,2023-01-14T15:00:00Z,85,10,0,0,0,0,20,0,91381,1,0,2,36.0,12,534,5342,4808,56,True,1
Cheick Doucouré,MID,Crystal Palace,3.5,0,0,8,0,23.2,514,0.05171,0.07981,0.02810,1.64050,194,1,0,6.4,32.2,2023-01-15T14:00:00Z,90,6,0,0,0,0,20,0,12180,1,0,1,9.0,1,144,522,378,50,False,1
Cheick Doucouré,MID,Crystal Palace,3.5,0,0,11,0,11.2,514,0.02221,0.02221,0.00000,1.28450,63,1,0,2.1,10.0,2023-01-18T20:00:00Z,70,14,0,0,0,0,20,0,12180,1,1,1,0.0,2,144,522,378,50,True,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,3907,0,0,2,0.0,0,-46,83,129,43,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,200,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,19,0,0,0,0,20,0,20223,0,0,1,0.0,0,-297,0,297,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,192,0,0,0.0,0.0,2023-01-14T17:30:00Z,0,3,0,0,0,0,20,0,14924,0,0,2,0.0,0,-187,0,187,40,True,0
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,1,0,0,0,0,20,0,31731,0,2,0,0.0,0,-213,349,562,39,True,0
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,13,0,0,0,0,20,0,31731,0,2,4,0.0,0,-213,349,562,39,False,0
Luka Milivojevic,MID,Crystal Palace,0.3,0,0,0,0,0.0,158,0.00000,0.00000,0.00000,0.00000,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,0,20,0,41049,0,0,1,0.0,0,-1413,513,1926,43,False,0
