name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,16,0,0,0,0,19,0,2947,0,1,0,0.0,0,-11,0,11,53,True,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,14,0,0,0,0,19,0,2392,0,0,3,0.0,0,-61,8,69,48,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00000,0.00000,0.00000,0.00000,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,13,0,0,0,0,19,0,46448,0,1,0,0.0,0,-1973,66,2039,53,True,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00000,0.00000,0.00000,0.00000,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,9,0,0,0,0,19,0,46448,0,1,2,0.0,0,-1973,66,2039,53,False,0
Fabian Schär,DEF,Newcastle,5.5,0,0,24,1,20.5,366,0.06889,0.39349,0.32460,1.13320,181,0,0,4.9,11.0,2023-01-03T19:45:00Z,90,1,0,0,0,0,19,0,1334526,1,0,0,17.0,6,49825,81562,31737,49,False,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00000,0.00000,0.00000,0.00000,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,9,0,0,0,0,19,0,18813,0,1,0,0.0,0,-295,17,312,44,True,0
Brennan Johnson,FWD,Nott'm Forest,2.2,1,0,12,1,31.1,394,0.39130,0.80320,0.41190,0.26640,190,0,0,6.5,24.2,2023-01-04T19:30:00Z,83,17,0,0,0,0,19,0,90510,1,1,0,10.0,4,-443,3553,3996,56,False,1
Cheick Doucouré,MID,Crystal Palace,1.8,0,0,16,0,34.1,514,0.06570,0.16260,0.09690,1.38510,185,4,0,6.9,23.6,2023-01-04T20:00:00Z,90,18,0,0,0,0,19,0,11780,1,4,0,11.0,2,-127,97,224,50,True,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,3884,0,1,0,0.0,0,-42,35,77,43,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,2,0,0,0,0,19,0,20532,0,1,1,0.0,0,-247,0,247,44,False,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,12,0,0,0,0,19,0,15129,0,1,3,0.0,0,-113,0,113,40,True,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,7,0,0,0,0,19,0,31830,0,4,0,0.0,0,-141,176,317,39,False,0
Luka Milivojevic,MID,Crystal Palace,-0.2,0,0,0,0,0.0,158,0.00000,0.00000,0.00000,0.00000,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,18,0,0,0,0,19,0,42287,0,4,0,0.0,0,-1313,223,1536,43,True,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,272,0.00000,0.00000,0.00000,0.00000,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,13,0,0,0,0,19,0,89714,0,1,0,0.0,0,-1610,75,1685,43,True,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,272,0.00000,0.00000,0.00000,0.00000,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,9,0,0,0,0,19,0,89714,0,1,2,0.0,0,-1610,75,1685,43,False,0
Gianluca Scamacca,FWD,West Ham,3.3,0,2,30,0,2.4,529,0.05845,0.08525,0.02680,0.80370,187,1,1,4.4,34.8,2023-01-04T19:45:00Z,67,11,0,0,0,0,19,0,95154,1,2,2,7.0,8,-2683,1992,4675,67,False,0
Alisson Ramses Becker,GK,Liverpool,3.3,0,0,19,0,0.0,281,0.00026,0.00026,0.00000,1.96710,183,3,0,3.4,33.6,2023-01-02T17:30:00Z,90,4,0,0,0,0,19,5,1714912,1,1,3,0.0,2,-22570,22901,45471,55,False,0
Che Adams,FWD,Southampton,3.5,0,0,-3,0,3.4,411,0.02761,0.13151,0.10390,1.36690,190,1,0,0.3,0.0,2023-01-04T19:30:00Z,90,16,0,0,0,0,19,0,202584,1,1,0,4.0,2,2286,25723,23437,63,True,0
Sam Greenwood,FWD,Leeds,1.7,0,0,4,0,14.4,237,0.14531,0.14531,0.00000,0.06590,187,0,0,1.6,1.2,2023-01-04T19:45:00Z,12,19,0,0,0,0,19,0,1444037,0,2,2,0.0,1,-64634,38773,103407,42,True,0
Nathaniel Chalobah,MID,Fulham,-0.1,0,0,0,0,0.0,203,0.00000,0.00000,0.00000,0.00000,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,10,0,0,0,0,19,0,9559,0,1,0,0.0,0,-123,97,220,44,False,0
Nathaniel Chalobah,MID,Fulham,-0.1,0,0,3,0,0.3,203,0.00160,0.00160,0.00000,0.00000,64,0,0,0.1,0.4,2023-01-12T20:00:00Z,1,6,0,0,0,0,19,0,9559,0,1,2,0.0,1,-123,97,220,44,True,0
Nathaniel Phillips,DEF,Liverpool,1.0,0,0,0,0,0.0,501,0.00000,0.00000,0.00000,0.00000,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,0,0,0,19,0,53209,0,1,3,0.0,0,-971,613,1584,39,False,0
Loïc Mbe Soh,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,393,0.00000,0.00000,0.00000,0.00000,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,3743,0,1,0,0.0,0,-27,17,44,42,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,102,0.00000,0.00000,0.00000,0.00000,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,8,0,0,0,0,19,0,75095,0,4,1,0.0,0,-336,663,999,39,False,0
Shola Shoretire,FWD,Man Utd,0.0,0,0,0,0,0.0,660,0.00000,0.00000,0.00000,0.00000,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,3,0,0,0,0,19,0,2846,0,0,3,0.0,0,-117,229,346,45,True,0
Tosin Adarabioyo,DEF,Fulham,3.5,0,1,27,1,0.6,209,0.00455,0.02585,0.02130,1.68550,188,0,0,3.0,22.2,2023-01-03T19:45:00Z,90,10,0,0,0,0,19,0,12970,1,1,0,7.0,6,-82,242,324,45,False,1
Tosin Adarabioyo,DEF,Fulham,3.5,0,0,11,0,1.4,209,0.00984,0.00984,0.00000,2.12980,64,1,0,2.4,22.4,2023-01-12T20:00:00Z,90,6,0,0,0,0,19,0,12970,1,1,2,0.0,1,-82,242,324,45,True,1
Kalvin Phillips,MID,Man City,0.8,0,0,3,0,0.0,325,0.00000,0.00000,0.00000,0.03940,184,0,0,0.1,1.0,2023-01-05T20:00:00Z,4,6,0,0,0,0,19,0,13140,0,1,0,0.0,1,-16,51,67,48,False,0
Carlos Ribeiro Dias,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,383,0.00000,0.00000,0.00000,0.00000,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,38725,0,1,0,0.0,0,-888,57,945,43,False,0
Marek Rodák,GK,Fulham,-0.5,0,0,0,0,0.0,213,0.00000,0.00000,0.00000,0.00000,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,10,0,0,0,0,19,0,18522,0,1,0,0.0,0,-21,303,324,43,False,0
Marek Rodák,GK,Fulham,-0.5,0,0,0,0,0.0,213,0.00000,0.00000,0.00000,0.00000,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,6,0,0,0,0,19,0,18522,0,1,2,0.0,0,-21,303,324,43,True,0
Ryan Fraser,MID,Newcastle,-0.5,0,0,0,0,0.0,359,0.00000,0.00000,0.00000,0.00000,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,1,0,0,0,0,19,0,7502,0,0,0,0.0,0,-92,81,173,52,False,0
Luke Thomas,DEF,Leicester,1.3,0,0,21,0,13.8,270,0.21062,0.21062,0.00000,1.10840,188,1,0,3.4,20.2,2023-01-03T19:45:00Z,71,9,0,0,0,0,19,0,18027,1,1,0,0.0,2,396,1171,775,42,True,0
Karl Darlow,GK,Newcastle,-0.5,0,0,0,0,0.0,353,0.00000,0.00000,0.00000,0.00000,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,1,0,0,0,0,19,0,108278,0,0,0,0.0,0,-1122,244,1366,39,False,0
Rodrigo Hernandez,MID,Man City,4.8,0,0,13,1,7.1,315,0.04716,0.04716,0.00000,0.37040,184,0,0,3.2,21.0,2023-01-05T20:00:00Z,85,6,0,0,0,0,19,0,171133,1,1,0,4.0,3,184,3654,3470,56,False,0
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0.0,0,0,0,0,0.0,326,0.00000,0.00000,0.00000,0.00000,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,3,0,0,0,0,19,0,236815,0,0,3,0.0,0,-3253,0,3253,102,True,0
Fraser Forster,GK,Spurs,1.2,0,0,0,0,0.0,426,0.00000,0.00000,0.00000,0.00000,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,7,0,0,0,0,19,0,414791,0,4,0,0.0,0,-3031,1625,4656,39,False,0
Alex Oxlade-Chamberlain,MID,Liverpool,5.3,0,2,29,0,24.2,278,0.12107,0.44557,0.32450,1.44070,183,2,1,10.6,44.2,2023-01-02T17:30:00Z,82,4,0,0,0,0,19,0,1972,1,1,3,38.0,9,-37,301,338,49,False,0
Ethan Nwaneri,MID,Arsenal,0.5,0,0,0,0,0.0,630,0.00000,0.00000,0.00000,0.00000,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,15,0,0,0,0,19,0,841,0,0,0,0.0,0,-11,10,21,45,True,0
Jack Grealish,MID,Man City,5.5,1,0,18,0,11.5,305,0.56265,0.56265,0.00000,0.11800,184,0,0,4.0,22.0,2023-01-05T20:00:00Z,30,6,0,0,0,0,19,0,128751,0,1,0,6.0,4,228,3763,3535,68,False,0
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,6,0,0,0,0,19,0,409,0,1,0,0.0,0,-3,0,3,45,False,0
Will Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,415,0.00000,0.00000,0.00000,0.00000,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,16,0,0,0,0,19,0,827,0,1,0,0.0,0,-15,0,15,45,True,0
Martial Godo,MID,Fulham,-0.5,0,0,0,0,0.0,641,0.00000,0.00000,0.00000,0.00000,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,10,0,0,0,0,19,0,420,0,1,0,0.0,0,-4,28,32,45,False,0
Martial Godo,MID,Fulham,-0.5,0,0,0,0,0.0,641,0.00000,0.00000,0.00000,0.00000,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,6,0,0,0,0,19,0,420,0,1,2,0.0,0,-4,28,32,45,True,0
Chris Wood,FWD,Newcastle,3.2,0,0,3,0,0.0,354,0.00000,0.00000,0.00000,0.30770,181,0,0,0.7,3.0,2023-01-03T19:45:00Z,22,1,0,0,0,0,19,0,97247,0,0,0,4.0,1,1491,9628,8137,56,False,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,571,0.00000,0.00000,0.00000,0.00000,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,11,0,0,0,0,19,0,16024,0,2,2,0.0,0,-91,115,206,40,False,0
Leander Dendoncker,MID,Aston Villa,0.7,0,0,8,0,31.3,479,0.02676,0.02676,0.00000,0.21430,182,0,0,4.2,8.6,2023-01-04T20:00:00Z,23,20,0,0,0,0,19,0,8060,0,1,1,2.0,1,-127,78,205,47,True,0
Allan Marques Loureiro,MID,Everton,0.0,0,0,0,0,0.0,183,0.00000,0.00000,0.00000,0.00000,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,5,0,0,0,0,19,0,6484,0,4,1,0.0,0,-35,0,35,48,True,0
Ibrahima Konaté,DEF,Liverpool,0.7,0,0,7,0,3.3,290,0.07884,0.23214,0.15330,1.96710,183,3,0,2.8,0.0,2023-01-02T17:30:00Z,90,4,1,0,0,0,19,0,51051,1,1,3,26.0,-1,234,3194,2960,48,False,0
