name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,311,0,0,0.0,0.0,2023-04-21T19:00:00Z,0,1,0,0,0,0,32,0,2820,0,3,3,0.0,0,-3,0,3,53,False,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,19,0,0,0,0,32,0,2182,0,4,0,0.0,0,-37,3,40,48,True,0
Fabian Schär,DEF,Newcastle,4.7,2,0,39,0,23.9,366,0.19,0.22,0.03,0.68,320,1,0,7.2,43.8,2023-04-23T13:00:00Z,73,18,0,0,0,0,32,0,1721846,1,1,6,4.0,8,4053,51299,47246,51,True,0
Jeremiah Chilokoa-Mullen,DEF,Leeds,0.0,0,0,0,0,0.0,742,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,9,0,0,0,0,32,0,930,0,1,2,0.0,0,23,71,48,40,False,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,20,0,0,0,0,32,0,17099,0,1,2,0.0,0,22,125,103,44,True,0
Brennan Johnson,FWD,Nott'm Forest,2.1,0,0,0,0,14.0,394,0.03,0.22,0.19,0.27,318,0,0,2.2,0.0,2023-04-22T14:00:00Z,14,12,0,0,0,0,32,0,218786,0,2,3,8.0,1,-12012,4957,16969,57,False,0
Cheick Doucouré,MID,Crystal Palace,3.2,0,0,8,1,1.9,514,0.02,0.10,0.08,0.42,315,0,0,2.3,12.0,2023-04-22T14:00:00Z,77,8,0,0,0,0,32,0,12899,1,0,0,9.0,3,1000,1160,160,50,True,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,3906,0,2,3,0.0,0,0,45,45,43,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,10,0,0,0,0,32,0,18643,0,1,2,0.0,0,-41,0,41,44,False,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,2,0,0,0,0,32,0,13870,0,1,1,0.0,0,-29,0,29,40,True,0
