id,xP
1,1.0
3,6.5
4,1.5
5,1.2
6,3.0
7,8.8
8,2.2
9,0.0
10,4.5
11,2.0
12,1.5
13,5.0
14,1.5
15,4.8
16,7.0
17,0.0
18,1.5
19,7.0
20,0.0
21,1.0
22,0.0
23,0.0
24,1.0
25,1.0
26,8.0
27,1.0
28,7.5
313,5.8
29,1.5
30,2.5
31,4.0
32,0.8
33,0.8
34,0.0
35,0.0
36,0.0
37,1.8
38,0.0
39,0.8
40,5.0
41,0.0
42,3.0
43,1.2
44,1.2
45,2.2
46,1.0
47,1.2
49,0.0
50,0.0
51,0.0
52,0.0
53,1.8
54,0.5
55,0.0
56,0.0
525,0.0
537,0.0
538,0.0
57,-1.0
58,0.0
59,0.0
60,0.0
61,-1.0
62,1.5
63,-1.3
64,2.0
65,-1.7
66,-0.5
67,0.0
68,0.0
69,-0.3
70,0.0
71,-0.7
72,0.5
73,1.7
74,-1.5
75,-0.7
76,-0.5
77,-1.5
505,0.0
535,0.7
539,-1.5
574,-1.5
576,-1.8
597,-0.4
598,-0.3
78,2.0
79,3.8
80,6.8
81,4.5
82,0.0
83,4.2
84,0.0
85,3.2
86,2.5
87,0.2
88,5.2
89,2.2
90,1.5
91,0.8
92,0.0
93,0.2
94,1.0
95,3.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
510,2.0
515,1.5
517,0.0
526,4.0
540,0.0
541,1.0
580,0.3
595,1.2
101,2.5
102,0.5
103,4.5
104,9.3
106,6.0
107,3.7
108,5.3
109,6.5
111,5.0
113,7.0
114,1.3
115,0.5
116,4.3
117,0.0
118,1.5
119,0.0
120,3.3
121,0.0
122,0.0
123,0.7
124,1.3
125,0.5
126,0.0
542,0.0
543,0.0
544,0.7
559,1.0
586,4.0
596,1.6
48,0.5
112,3.0
127,3.0
128,3.0
129,0.5
130,4.7
131,0.5
132,0.7
133,0.5
134,0.0
135,0.7
136,2.3
137,0.0
138,0.5
139,3.3
140,1.5
141,1.0
142,2.5
143,0.0
144,0.5
145,2.0
146,6.0
147,3.7
148,1.0
149,0.5
150,1.0
151,0.5
304,6.5
520,0.0
152,0.5
153,0.0
154,0.0
155,0.0
156,-0.2
157,-0.2
158,-0.2
159,1.0
160,2.1
161,0.8
162,-0.2
163,0.0
164,-1.0
165,1.5
166,1.0
167,-0.5
168,0.5
169,3.0
170,1.5
171,-0.2
172,0.0
173,-0.8
174,0.0
175,-1.0
495,0.0
496,0.0
514,1.0
530,-0.5
590,-1.0
601,0.1
110,0.0
176,0.0
177,0.8
178,0.0
179,0.0
180,0.2
181,0.0
182,3.2
183,0.0
184,0.0
185,0.0
186,1.8
187,0.0
188,0.0
189,3.8
190,0.4
191,0.0
192,3.0
193,0.0
194,1.5
195,2.8
196,0.0
197,1.8
198,0.0
199,1.8
475,3.0
531,0.5
534,1.8
560,0.0
561,0.0
577,2.3
2,0.2
105,-0.5
200,0.0
201,1.2
202,-1.0
203,-0.8
204,0.4
205,2.2
206,-1.0
207,-1.0
208,-1.0
209,1.2
210,5.2
211,1.0
212,0.0
213,0.8
214,-1.0
215,1.8
216,-1.0
217,1.0
218,0.0
219,0.8
220,1.8
346,2.8
470,-0.8
521,-0.8
532,0.2
546,-1.0
562,0.0
591,-1.0
248,0.0
249,0.3
250,0.0
251,-0.5
252,-0.5
253,-0.5
254,0.5
255,3.0
256,0.0
257,0.5
258,2.0
259,1.7
260,1.3
261,3.2
262,1.0
263,0.0
264,1.7
265,1.3
266,3.3
267,-0.5
268,1.0
269,-0.3
270,-0.5
271,0.0
272,-0.5
273,-0.5
548,-0.5
549,-0.3
581,-0.5
221,-0.5
222,0.0
223,0.5
224,0.3
225,8.7
226,0.0
227,0.5
228,2.7
229,0.0
230,2.3
231,0.7
232,0.0
233,6.0
234,0.0
235,3.3
236,-0.5
237,0.0
238,3.0
239,0.0
240,-0.3
241,0.0
242,0.3
243,-0.5
244,2.0
245,1.3
246,2.5
247,-0.5
506,1.5
508,0.3
547,-0.5
565,-0.5
578,-0.5
274,3.7
275,3.3
276,0.0
277,0.0
