name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,1.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,11,0,0,0,0,2,0,6353,0,2,2,0.0,0,-636,190,826,55,True,0
Junior Stanislas,MID,Bournemouth,-0.5,0,0,2,0,0.3,58,0.00000,0.00000,0.00000,0.00000,17,1,0,0.0,0.0,2022-08-13T14:00:00Z,27,13,0,0,0,0,2,0,8333,0,0,4,1.0,1,-1913,240,2153,50,False,0
Armando Broja,FWD,Chelsea,1.0,0,0,3,0,0.0,150,0.00000,0.00000,0.00000,0.00000,15,1,0,0.0,0.0,2022-08-14T15:30:00Z,1,18,0,0,0,0,2,0,118331,0,2,2,0.0,1,-13748,6822,20570,55,True,0
Fabian Schär,DEF,Newcastle,10.0,0,0,22,1,0.7,366,0.00000,0.00000,0.00000,0.00000,14,0,0,2.1,20.6,2022-08-13T14:00:00Z,90,5,0,0,0,0,2,0,411488,0,0,0,0.0,5,217272,238819,21547,46,False,1
Jonny Evans,DEF,Leicester,0.0,0,0,13,0,0.4,249,0.00000,0.00000,0.00000,0.00000,11,4,0,1.5,14.4,2022-08-13T14:00:00Z,90,1,0,0,0,0,2,0,29893,0,2,4,0.0,0,-726,2019,2745,45,False,0
Brennan Johnson,FWD,Nott'm Forest,1.0,0,0,5,1,14.3,394,0.00000,0.00000,0.00000,0.00000,18,0,0,3.3,1.6,2022-08-14T13:00:00Z,90,19,0,0,0,0,2,0,160914,0,0,1,17.0,1,-18911,6297,25208,60,True,1
Cheick Doucouré,MID,Crystal Palace,1.0,0,0,17,0,28.0,514,0.00000,0.00000,0.00000,0.00000,16,1,0,4.4,12.8,2022-08-15T19:00:00Z,78,12,0,0,0,0,2,0,12433,0,1,1,3.0,2,-140,1698,1838,50,False,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,19,0,0,0,0,2,0,4032,0,0,1,0.0,0,-98,394,492,45,True,0
Luke Cundle,MID,Wolves,0.5,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,20,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,9,0,0,0,0,2,0,39046,0,0,0,0.0,0,-2376,2269,4645,45,True,0
Fin Stevens,DEF,Brentford,-0.5,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,14,0,0,0,0,2,0,24458,0,0,4,0.0,0,1228,3100,1872,40,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,15,0,0,0.0,0.0,2022-08-14T15:30:00Z,0,6,0,0,0,0,2,0,31728,0,2,2,0.0,0,-400,1183,1583,40,False,0
Luka Milivojevic,MID,Crystal Palace,0.0,0,0,1,0,0.0,158,0.00000,0.00000,0.00000,0.00000,16,0,0,0.0,0.2,2022-08-15T19:00:00Z,11,12,0,0,0,0,2,0,63529,0,1,1,0.0,1,651,6085,5434,45,False,0
Wesley Fofana,DEF,Leicester,-0.5,0,0,7,0,1.1,272,0.00000,0.00000,0.00000,0.00000,11,4,0,4.0,21.4,2022-08-13T14:00:00Z,90,1,0,0,0,0,2,0,154919,0,2,4,17.0,-1,-2341,12033,14374,45,False,1
Gianluca Scamacca,FWD,West Ham,1.5,0,0,2,0,1.1,529,0.00000,0.00000,0.00000,0.00000,18,0,0,1.6,0.0,2022-08-14T13:00:00Z,21,16,0,0,0,0,2,0,94375,0,0,1,16.0,1,-13835,10658,24493,70,False,0
Alisson Ramses Becker,GK,Liverpool,2.5,0,0,12,0,0.0,281,0.00000,0.00000,0.00000,0.00000,16,1,0,1.7,16.8,2022-08-15T19:00:00Z,90,7,0,0,0,0,2,2,1646148,0,1,1,0.0,2,-90298,36501,126799,55,True,0
Che Adams,FWD,Southampton,1.5,0,0,6,0,13.5,411,0.00000,0.00000,0.00000,0.00000,19,2,0,2.2,5.2,2022-08-13T14:00:00Z,90,11,0,0,0,0,2,0,53680,0,2,2,3.0,2,-13044,2626,15670,64,True,0
Sam Greenwood,FWD,Leeds,0.0,0,0,0,0,0.0,237,0.00000,0.00000,0.00000,0.00000,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,17,0,0,0,0,2,0,1980410,0,2,2,0.0,0,-49959,83079,133038,45,False,0
