id,xP
3,3.2
4,0.0
5,1.2
6,3.2
7,5.2
8,1.3
9,0.0
10,5.0
11,2.4
12,1.8
13,7.3
14,1.5
15,4.2
16,4.3
17,0.0
19,7.5
20,0.0
22,0.0
23,2.8
24,1.0
25,2.5
26,3.8
27,0.0
28,0.2
111,4.7
130,2.8
313,5.8
607,1.0
630,1.0
631,1.0
655,1.0
668,1.0
685,0.0
710,1.0
29,0.0
31,3.8
32,0.5
33,1.5
34,0.0
35,0.0
36,0.0
37,4.5
38,0.0
39,3.8
40,5.8
41,0.0
42,3.0
43,5.5
44,3.5
45,1.5
46,2.8
47,2.2
49,0.0
50,0.0
51,0.0
52,0.0
53,2.0
54,0.0
55,0.0
56,0.0
479,0.0
525,0.0
537,0.0
538,0.2
638,0.0
670,0.0
672,0.0
694,2.8
707,0.0
711,0.8
744,0.0
745,0.0
57,0.5
58,0.0
59,-0.5
60,0.0
61,0.0
62,-1.0
63,0.0
64,1.5
65,-1.0
66,2.5
67,-0.8
68,0.0
69,-0.8
70,2.8
71,-1.2
72,-1.0
73,0.0
74,0.0
75,0.2
76,1.5
77,0.0
404,1.2
505,0.8
535,0.0
539,0.0
571,-1.0
574,3.0
576,4.0
597,0.0
598,0.0
649,-1.0
695,-1.0
696,-1.0
697,-1.0
705,1.8
706,-1.0
714,0.0
718,-0.2
722,0.0
723,0.8
737,-1.0
738,-1.0
78,0.0
79,4.0
80,6.3
81,3.7
82,0.0
83,1.7
84,0.7
85,1.7
86,3.3
87,0.0
88,4.7
89,2.0
90,1.0
91,0.0
92,3.7
93,0.0
94,0.3
95,3.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
510,2.3
515,0.3
517,0.0
526,1.3
540,0.0
541,0.0
580,1.0
595,0.0
632,0.0
633,0.0
646,0.0
650,0.0
688,1.7
101,0.0
102,2.0
103,1.7
104,3.3
106,3.3
107,5.0
108,4.7
109,5.7
113,1.3
114,1.0
115,0.0
116,5.7
117,0.0
118,0.0
119,0.3
120,2.3
121,0.0
122,0.0
123,0.7
124,5.7
125,0.3
126,0.0
149,0.0
542,0.0
543,0.0
544,0.0
559,0.0
586,7.0
596,1.7
640,0.0
651,0.0
652,0.0
677,0.0
679,1.7
719,0.0
736,0.0
48,0.2
112,0.5
127,0.0
128,0.0
129,0.0
131,0.0
132,0.8
133,2.8
134,0.0
135,0.5
136,2.0
137,0.0
138,0.0
139,3.5
140,0.0
141,0.5
142,0.0
143,0.0
144,0.0
145,1.5
146,0.4
147,0.0
148,0.5
150,0.0
151,0.0
272,4.0
304,1.5
520,2.2
606,0.0
616,0.5
617,0.2
635,0.0
653,0.0
661,0.0
673,0.0
684,0.2
689,2.2
690,3.8
699,1.0
702,0.0
708,1.2
724,3.2
18,2.0
152,4.5
153,2.2
154,0.2
155,0.0
156,0.0
157,2.8
158,0.0
159,2.0
160,0.2
161,1.8
163,0.2
164,0.0
165,1.5
166,0.8
167,3.0
168,1.8
169,3.0
170,3.8
171,3.8
172,0.0
173,0.0
174,0.0
175,0.0
495,0.0
496,0.0
514,1.2
530,0.2
590,0.0
601,0.0
604,0.0
634,0.0
642,0.0
644,0.0
654,0.0
676,0.0
725,0.5
110,1.6
176,0.0
177,0.0
178,3.8
179,0.0
180,1.0
181,0.0
182,2.0
183,0.0
184,0.0
185,3.0
186,3.0
187,0.0
188,0.0
189,1.8
190,0.8
191,0.0
192,0.0
193,-0.2
194,1.6
196,0.0
197,0.0
198,0.0
199,1.8
475,1.4
531,0.0
534,2.4
560,0.0
561,0.0
570,0.0
577,2.0
605,0.0
611,2.0
627,0.0
637,0.0
662,0.0
678,0.0
686,0.8
1,0.5
2,5.2
105,0.0
200,0.0
201,4.5
202,0.0
203,0.0
204,0.0
205,2.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.8
211,2.2
212,1.5
213,0.0
214,0.0
215,3.8
216,0.0
217,5.2
218,0.0
219,0.0
220,0.0
231,0.0
346,4.5
470,3.8
521,0.0
532,0.0
546,0.0
562,6.5
591,0.0
613,0.0
614,3.5
618,3.2
636,0.0
641,0.0
667,0.0
726,0.8
747,1.5
248,0.0
249,0.1
250,0.1
251,0.0
252,3.0
253,0.5
254,5.0
255,1.5
256,1.5
257,0.5
258,3.0
259,0.0
260,0.0
261,3.0
262,5.0
263,0.0
264,3.0
265,1.5
266,2.0
267,0.5
268,0.0
269,1.0
270,0.5
271,0.7
273,0.5
548,0.5
549,1.7
581,0.5
612,1.7
639,0.0
645,0.5
687,0.0
709,1.7
715,2.5
727,2.7
735,0.5
221,0.3
222,2.3
223,0.0
224,0.0
225,0.0
226,0.0
227,1.8
228,0.0
229,0.0
230,2.3
232,0.0
233,2.8
234,0.0
235,0.2
236,0.0
237,0.8
238,2.8
239,3.3
240,2.3
241,0.0
242,0.0
243,0.0
244,0.2
245,0.3
246,1.3
247,0.0
506,1.8
508,0.1
547,0.0
565,0.0
578,0.0
619,2.7
659,0.3
663,0.0
691,2.2
700,1.2
720,1.5
742,0.0
743,0.0
274,1.9
275,3.1
276,3.1
277,0.0
278,0.5
279,2.9
280,7.7
281,6.9
282,2.3
283,10.3
284,5.9
285,7.9
286,0.0
287,0.5
288,2.5
289,0.5
290,2.9
291,0.7
292,2.7
