name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,20,0,0,0,0,6,0,4884,0,0,1,0.0,0,-336,217,553,53,False,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,16,0,0,0,0,6,0,3354,0,3,2,0.0,0,-786,40,826,48,False,0
Armando Broja,FWD,Chelsea,1.1,0,0,0,0,0.6,150,0.00000,0.00000,0.00000,0.00000,54,1,0,2.5,5.4,2022-09-03T14:00:00Z,30,19,0,0,0,0,6,0,60775,0,1,2,19.0,1,-8005,4520,12525,54,True,0
Fabian Schär,DEF,Newcastle,2.4,0,0,19,1,1.0,366,0.00000,0.00000,0.00000,0.00000,57,0,0,5.9,26.2,2022-09-03T14:00:00Z,90,7,0,0,0,0,6,0,754219,0,0,0,32.0,6,-25812,54612,80424,47,True,0
Jonny Evans,DEF,Leicester,0.8,0,0,16,0,0.4,249,0.00000,0.00000,0.00000,0.00000,53,5,0,2.2,21.4,2022-09-04T13:00:00Z,90,5,0,0,0,0,6,0,28165,0,2,5,0.0,0,-750,1475,2225,44,False,0
Brennan Johnson,FWD,Nott'm Forest,3.8,0,1,28,0,12.0,394,0.00000,0.00000,0.00000,0.00000,58,2,1,8.7,34.2,2022-09-03T14:00:00Z,84,3,0,0,0,0,6,0,153003,0,3,2,41.0,7,-5996,24868,30864,59,True,0
Cheick Doucouré,MID,Crystal Palace,3.0,0,0,19,1,22.7,514,0.00000,0.00000,0.00000,0.00000,57,0,0,7.5,29.0,2022-09-03T14:00:00Z,90,15,0,0,0,0,6,0,17542,0,0,0,23.0,3,3173,4845,1672,50,False,0
Oliver Hammond,MID,Nott'm Forest,0.0,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,3,0,0,0,0,6,0,3952,0,3,2,0.0,0,-123,303,426,45,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,17,0,0,0,0,6,0,36731,0,0,1,0.0,0,-9230,231,9461,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,11,0,0,0,0,6,0,27326,0,2,5,0.0,0,-3589,721,4310,40,True,0
