name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,147,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,15,0,0,0,0,15,0,3088,0,4,1,0.0,0,-61,0,61,53,True,0
Junior Stanislas,MID,Bournemouth,-0.1,0,0,3,0,0.0,58,0.00000,0.00000,0.00000,0.00000,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,2,11,0,0,0,0,15,0,2487,0,3,4,0.0,1,-96,40,136,48,False,0
Armando Broja,FWD,Chelsea,1.8,0,0,-2,0,0.3,150,0.00000,0.00000,0.00000,0.00000,142,0,0,0.4,2.0,2022-11-06T12:00:00Z,26,1,0,0,0,0,15,0,61548,0,1,0,2.0,1,514,6445,5931,53,True,0
Fabian Schär,DEF,Newcastle,4.6,0,0,10,0,0.3,366,0.00000,0.00000,0.00000,0.00000,147,1,0,1.7,16.2,2022-11-06T14:00:00Z,90,17,0,0,0,0,15,0,1241216,0,4,1,0.0,2,-99943,67817,167760,49,False,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00000,0.00000,0.00000,0.00000,143,0,0,0.0,0.0,2022-11-05T17:30:00Z,0,8,0,0,0,0,15,0,20964,0,2,0,0.0,0,-1044,26,1070,44,False,0
Brennan Johnson,FWD,Nott'm Forest,0.7,0,0,6,0,12.2,394,0.00000,0.00000,0.00000,0.00000,146,2,0,6.1,9.2,2022-11-05T15:00:00Z,90,4,0,0,0,0,15,0,92840,0,2,2,40.0,2,-3774,3885,7659,56,True,0
Cheick Doucouré,MID,Crystal Palace,0.4,0,0,15,0,3.8,514,0.00000,0.00000,0.00000,0.00000,149,1,0,2.3,12.0,2022-11-06T14:00:00Z,76,19,0,0,0,0,15,0,12336,0,2,1,7.0,2,-1510,40,1550,50,False,0
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,4,0,0,0,0,15,0,3843,0,2,2,0.0,0,-99,96,195,43,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,150,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,5,0,0,0,0,15,0,23484,0,3,2,0.0,0,-976,0,976,44,True,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,16,0,0,0,0,15,0,17067,0,2,2,0.0,0,-478,0,478,40,False,0
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,12,0,0,0,0,15,0,31687,0,2,1,0.0,0,247,794,547,39,True,0
