name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00,0.00,0.00,0.00,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,15,0,0,0,0,34,0,2815,0,1,3,0.0,0,-1,0,1,53,False,0
Junior Stanislas,MID,Bournemouth,0.0,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,11,0,0,0,0,34,0,2184,0,1,4,0.0,0,-6,15,21,48,True,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,1,0,0,0,0,34,0,37794,0,1,3,0.0,0,-67,45,112,52,False,0
Fabian Schär,DEF,Newcastle,4.2,0,0,12,0,18.4,366,0.05,0.05,0.00,0.83,340,1,0,3.2,9.4,2023-04-30T13:00:00Z,90,17,0,0,0,0,34,0,1620872,1,1,3,4.0,2,-56125,38439,94564,51,True,0
Jeremiah Chilokoa-Mullen,DEF,Leeds,0.5,0,0,0,0,0.0,742,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,3,0,0,0,0,34,0,1013,0,1,4,0.0,0,12,60,48,40,False,0
Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,249,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,16937,0,2,2,0.0,0,-81,5,86,44,True,0
Enzo Fernández,MID,Chelsea,1.3,0,0,11,0,8.3,724,0.03,0.04,0.01,1.96,331,3,0,1.5,4.4,2023-05-02T19:00:00Z,70,1,0,0,0,0,34,0,99223,1,1,3,2.0,2,-12924,1138,14062,50,False,0
Brennan Johnson,FWD,Nott'm Forest,1.4,0,0,12,1,14.2,394,0.21,0.21,0.00,1.38,333,0,0,2.6,11.4,2023-04-29T14:00:00Z,65,4,0,0,0,0,34,0,209012,1,1,2,0.0,2,-4805,10564,15369,56,False,0
Cheick Doucouré,MID,Crystal Palace,2.6,0,0,19,0,14.2,514,0.03,0.03,0.00,1.86,335,3,0,3.1,16.8,2023-04-29T11:30:00Z,90,19,0,0,0,0,34,0,12172,1,3,4,0.0,2,-345,107,452,50,True,0
Oliver Hammond,MID,Nott'm Forest,0.0,0,0,0,0,0.0,553,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,3896,0,1,2,0.0,0,-5,39,44,43,False,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,5,0,0,0,0,34,0,18575,0,0,6,0.0,0,-47,0,47,44,False,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,16,0,0,0,0,34,0,13803,0,1,2,0.0,0,-40,0,40,40,True,0
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,451,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,12,0,0,0,0,34,0,31907,0,3,4,0.0,0,-66,158,224,39,False,0
Luka Milivojevic,MID,Crystal Palace,1.0,0,0,3,0,0.0,158,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,1,19,0,0,0,0,34,0,35699,0,3,4,0.0,1,-73,376,449,42,True,0
George Wickens,GK,Fulham,-1.5,0,0,0,0,0.0,747,0.00,0.00,0.00,0.00,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,586,0,2,1,0.0,0,-61,64,125,40,True,0
George Wickens,GK,Fulham,-1.5,0,0,0,0,0.0,747,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,586,0,0,1,0.0,0,-61,64,125,40,False,0
Wesley Fofana,DEF,Chelsea,0.5,0,0,18,0,1.3,272,0.00,0.00,0.00,2.07,331,3,0,1.6,14.2,2023-05-02T19:00:00Z,85,1,0,0,0,0,34,0,110792,1,1,3,0.0,1,-4376,1395,5771,43,False,0
Gianluca Scamacca,FWD,West Ham,0.0,0,0,0,0,0.0,529,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,7,0,0,0,0,34,0,69067,0,3,4,0.0,0,-284,59,343,66,False,0
Gianluca Scamacca,FWD,West Ham,0.0,0,0,0,0,0.0,529,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,13,0,0,0,0,34,0,69067,0,0,3,0.0,0,-284,59,343,66,False,0
Alisson Ramses Becker,GK,Liverpool,7.6,0,0,18,0,0.0,281,0.00,0.00,0.00,1.99,338,3,0,2.2,21.8,2023-04-30T15:30:00Z,90,18,0,0,0,0,34,3,1746421,1,3,4,0.0,2,15295,46027,30732,54,True,0
Alisson Ramses Becker,GK,Liverpool,7.6,0,3,31,1,0.0,281,0.00,0.00,0.00,0.69,276,0,0,3.0,30.2,2023-05-03T19:00:00Z,90,9,0,0,0,0,34,3,1746421,1,0,1,0.0,10,15295,46027,30732,54,True,0
Che Adams,FWD,Southampton,-0.6,0,0,3,0,1.3,411,0.01,0.01,0.00,1.67,340,2,0,0.5,4.0,2023-04-30T13:00:00Z,13,15,0,0,0,0,34,0,95082,0,1,3,0.0,1,92,1292,1200,60,False,0
