name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Redmond,MID,Southampton,0.0,0,0,0,0,0.0,403,0.00000,0.00000,0.00000,0.00000,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,13,0,0,0,0,10,0,3502,0,0,4,0.0,0,-312,0,312,53,False,0
Junior Stanislas,MID,Bournemouth,-0.1,0,0,0,0,0.0,58,0.00000,0.00000,0.00000,0.00000,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,10,0,0,0,0,10,0,2751,0,1,2,0.0,0,-159,90,249,48,True,0
Armando Broja,FWD,Chelsea,3.5,0,0,27,0,0.3,150,0.00000,0.00000,0.00000,0.00000,94,0,1,5.1,33.2,2022-10-08T14:00:00Z,18,20,0,0,0,0,10,0,50993,0,0,3,17.0,5,-2457,2715,5172,53,True,0
Fabian Schär,DEF,Newcastle,3.3,0,0,10,0,0.5,366,0.00000,0.00000,0.00000,0.00000,98,1,0,1.4,11.2,2022-10-08T14:00:00Z,90,4,0,0,0,0,10,0,1081981,0,1,5,2.0,2,121324,161290,39966,48,True,0
Jonny Evans,DEF,Leicester,2.5,0,0,15,0,1.5,249,0.00000,0.00000,0.00000,0.00000,92,2,0,6.3,28.4,2022-10-08T14:00:00Z,90,3,0,0,0,0,10,0,30791,0,1,2,33.0,1,2549,3862,1313,44,False,0
Brennan Johnson,FWD,Nott'm Forest,1.5,0,0,6,0,15.6,394,0.00000,0.00000,0.00000,0.00000,99,1,0,3.0,4.4,2022-10-10T19:00:00Z,90,2,0,0,0,0,10,0,138472,0,1,1,10.0,2,-9887,10753,20640,59,True,0
Cheick Doucouré,MID,Crystal Palace,1.5,0,0,6,0,11.4,514,0.00000,0.00000,0.00000,0.00000,95,1,0,2.0,8.8,2022-10-09T13:00:00Z,63,11,0,0,0,0,10,0,16996,0,1,2,0.0,1,-388,1124,1512,50,True,1
Oliver Hammond,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,553,0.00000,0.00000,0.00000,0.00000,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,4089,0,1,1,0.0,0,-119,149,268,44,True,0
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,485,0.00000,0.00000,0.00000,0.00000,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,6,0,0,0,0,10,0,28026,0,0,3,0.0,0,-1762,0,1762,44,False,0
Fin Stevens,DEF,Brentford,0.0,0,0,0,0,0.0,540,0.00000,0.00000,0.00000,0.00000,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,15,0,0,0,0,10,0,19867,0,1,5,0.0,0,-1217,0,1217,40,False,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,451,0.00000,0.00000,0.00000,0.00000,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,5,0,0,0,0,10,0,32234,0,1,0,0.0,0,-380,533,913,40,False,0
Luka Milivojevic,MID,Crystal Palace,0.5,0,0,1,0,0.1,158,0.00000,0.00000,0.00000,0.00000,95,0,0,0.1,1.2,2022-10-09T13:00:00Z,26,11,0,0,0,0,10,0,46864,0,1,2,0.0,1,-2362,1368,3730,44,True,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0.0,272,0.00000,0.00000,0.00000,0.00000,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,20,0,0,0,0,10,0,225352,0,0,3,0.0,0,-35962,25584,61546,44,True,0
Gianluca Scamacca,FWD,West Ham,5.7,0,3,24,0,21.8,529,0.00000,0.00000,0.00000,0.00000,100,1,1,12.3,38.4,2022-10-09T13:00:00Z,79,9,0,0,0,0,10,0,130808,0,1,3,63.0,9,84891,90669,5778,67,True,0
Alisson Ramses Becker,GK,Liverpool,2.5,0,0,21,0,0.1,281,0.00000,0.00000,0.00000,0.00000,91,3,0,3.6,36.2,2022-10-09T15:30:00Z,90,1,0,0,0,0,10,4,1438231,0,2,3,0.0,2,-105280,15811,121091,54,False,0
Che Adams,FWD,Southampton,2.0,0,0,6,0,2.4,411,0.00000,0.00000,0.00000,0.00000,97,4,0,1.2,5.6,2022-10-08T14:00:00Z,90,13,0,0,0,0,10,0,96204,0,0,4,4.0,2,-2397,12170,14567,64,False,0
Sam Greenwood,FWD,Leeds,0.0,0,0,0,0,0.0,237,0.00000,0.00000,0.00000,0.00000,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,1197760,0,1,2,0.0,0,-7898,80792,88690,43,False,0
Nathaniel Chalobah,MID,Fulham,0.0,0,0,0,0,0.0,203,0.00000,0.00000,0.00000,0.00000,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,11304,0,1,3,0.0,0,-1751,140,1891,44,False,0
Nathaniel Phillips,DEF,Liverpool,0.5,0,0,0,0,0.0,501,0.00000,0.00000,0.00000,0.00000,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,1,0,0,0,0,10,0,46447,0,2,3,0.0,0,-480,1728,2208,40,False,0
Loïc Mbe Soh,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,393,0.00000,0.00000,0.00000,0.00000,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,3703,0,1,1,0.0,0,-56,55,111,43,True,0
Jason Steele,GK,Brighton,-0.5,0,0,0,0,0.0,102,0.00000,0.00000,0.00000,0.00000,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,18,0,0,0,0,10,0,75494,0,1,0,0.0,0,-1865,792,2657,40,True,0
Tosin Adarabioyo,DEF,Fulham,2.7,0,0,20,0,0.8,209,0.00000,0.00000,0.00000,0.00000,100,3,0,2.8,27.0,2022-10-09T13:00:00Z,90,19,0,0,0,0,10,0,15677,0,1,3,0.0,1,-1995,1547,3542,45,False,0
Kalvin Phillips,MID,Man City,0.0,0,0,0,0,0.0,325,0.00000,0.00000,0.00000,0.00000,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,17,0,0,0,0,10,0,14788,0,0,4,0.0,0,-1161,34,1195,48,True,0
Carlos Ribeiro Dias,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,383,0.00000,0.00000,0.00000,0.00000,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,60451,0,1,1,0.0,0,8195,15255,7060,43,True,0
Marek Rodák,GK,Fulham,0.0,0,0,0,0,0.0,213,0.00000,0.00000,0.00000,0.00000,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,20104,0,1,3,0.0,0,-680,337,1017,44,False,0
Ryan Fraser,MID,Newcastle,1.0,0,0,0,0,0.0,359,0.00000,0.00000,0.00000,0.00000,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,10041,0,1,5,0.0,0,-1123,685,1808,53,True,0
Luke Thomas,DEF,Leicester,0.5,0,0,0,0,0.0,270,0.00000,0.00000,0.00000,0.00000,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,3,0,0,0,0,10,0,8727,0,1,2,0.0,0,-31,409,440,43,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,353,0.00000,0.00000,0.00000,0.00000,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,165820,0,1,5,0.0,0,-10897,175,11072,40,True,0
Rodrigo Hernandez,MID,Man City,3.7,1,0,27,1,24.4,315,0.00000,0.00000,0.00000,0.00000,97,0,0,6.3,38.2,2022-10-08T14:00:00Z,90,17,0,0,0,0,10,0,187732,0,0,4,0.0,6,-30542,3740,34282,57,True,0
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,4.5,0,3,34,1,15.9,326,0.00000,0.00000,0.00000,0.00000,96,0,1,8.7,41.0,2022-10-09T18:00:00Z,61,8,0,0,0,0,10,0,249320,0,2,1,30.0,9,-12239,4501,16740,102,False,0
Fraser Forster,GK,Spurs,0.5,0,0,0,0,0.0,426,0.00000,0.00000,0.00000,0.00000,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,5,0,0,0,0,10,0,455539,0,1,0,0.0,0,12507,24076,11569,39,False,0
Alex Oxlade-Chamberlain,MID,Liverpool,0.0,0,0,0,0,0.0,278,0.00000,0.00000,0.00000,0.00000,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,1,0,0,0,0,10,0,722,0,2,3,0.0,0,-7,17,24,49,False,0
Ethan Nwaneri,MID,Arsenal,-0.2,0,0,0,0,0.0,630,0.00000,0.00000,0.00000,0.00000,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,12,0,0,0,0,10,0,542,0,2,3,0.0,0,43,166,123,45,True,0
Jack Grealish,MID,Man City,5.3,0,0,4,0,25.7,305,0.00000,0.00000,0.00000,0.00000,97,0,0,5.6,11.6,2022-10-08T14:00:00Z,32,17,0,0,0,0,10,0,132218,0,0,4,19.0,1,7181,13143,5962,68,True,0
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,17,0,0,0,0,10,0,467,0,0,4,0.0,0,-15,0,15,45,True,0
Will Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,415,0.00000,0.00000,0.00000,0.00000,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,13,0,0,0,0,10,0,1071,0,0,4,0.0,0,-45,0,45,45,False,0
Martial Godo,MID,Fulham,1.2,0,0,0,0,0.0,641,0.00000,0.00000,0.00000,0.00000,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,0,0,1,3,0.0,0,0,0,0,45,False,0
Chris Wood,FWD,Newcastle,0.7,0,0,3,0,0.0,354,0.00000,0.00000,0.00000,0.00000,98,0,0,0.2,2.0,2022-10-08T14:00:00Z,6,4,0,0,0,0,10,0,58357,0,1,5,0.0,1,-1457,3258,4715,56,True,0
Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,571,0.00000,0.00000,0.00000,0.00000,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,9,0,0,0,0,10,0,16174,0,1,3,0.0,0,-188,302,490,40,True,0
Leander Dendoncker,MID,Aston Villa,1.2,0,0,3,0,2.3,479,0.00000,0.00000,0.00000,0.00000,99,0,0,0.4,1.8,2022-10-10T19:00:00Z,13,16,0,0,0,0,10,0,8849,0,1,1,0.0,1,-392,199,591,48,False,0
Allan Marques Loureiro,MID,Everton,0.0,0,0,0,0,0.0,183,0.00000,0.00000,0.00000,0.00000,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,14,0,0,0,0,10,0,8156,0,2,1,0.0,0,-1027,0,1027,48,True,0
Ibrahima Konaté,DEF,Liverpool,1.0,0,0,2,0,0.5,290,0.00000,0.00000,0.00000,0.00000,91,1,0,0.1,0.8,2022-10-09T15:30:00Z,21,1,0,0,0,0,10,0,21965,0,2,3,0.0,1,1137,1837,700,48,False,0
Aleksandar Mitrović,FWD,Fulham,0.5,0,0,0,0,0.0,210,0.00000,0.00000,0.00000,0.00000,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,2588974,0,1,3,0.0,0,-804770,45453,850223,68,False,0
Christian Eriksen,MID,Man Utd,3.5,0,0,13,0,5.6,519,0.00000,0.00000,0.00000,0.00000,96,1,0,3.3,9.0,2022-10-09T18:00:00Z,82,8,0,0,0,0,10,0,363507,0,2,1,18.0,2,3363,29437,26074,63,False,0
Joe Willock,MID,Newcastle,4.7,0,0,8,0,3.0,373,0.00000,0.00000,0.00000,0.00000,98,1,0,4.3,3.0,2022-10-08T14:00:00Z,90,4,0,0,0,0,10,0,83819,0,1,5,37.0,2,30502,36171,5669,49,True,0
Yerson Mosquera Valdelamar,DEF,Wolves,-0.5,0,0,0,0,0.0,494,0.00000,0.00000,0.00000,0.00000,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,6,0,0,0,0,10,0,133948,0,0,3,0.0,0,12154,18052,5898,39,False,0
Roméo Lavia,MID,Southampton,0.0,0,0,0,0,0.0,321,0.00000,0.00000,0.00000,0.00000,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,13,0,0,0,0,10,0,33519,0,0,4,0.0,0,-3947,574,4521,45,False,0
Kristoffer Ajer,DEF,Brentford,2.3,0,0,12,0,0.8,84,0.00000,0.00000,0.00000,0.00000,98,5,0,1.6,10.8,2022-10-08T14:00:00Z,90,15,0,0,0,0,10,0,8344,0,1,5,4.0,0,2376,3139,763,45,False,0
Emmanuel Dennis,FWD,Nott'm Forest,2.8,0,2,23,0,11.8,585,0.00000,0.00000,0.00000,0.00000,99,1,1,6.4,33.4,2022-10-10T19:00:00Z,70,2,0,0,0,0,10,0,10565,0,1,1,19.0,8,-639,859,1498,58,True,0
Will Hughes,MID,Crystal Palace,1.0,0,0,5,0,0.0,163,0.00000,0.00000,0.00000,0.00000,95,0,0,0.2,2.0,2022-10-09T13:00:00Z,5,11,0,0,0,0,10,0,3181,0,1,2,0.0,1,-35,89,124,48,True,0
Joe Ayodele-Aribo,MID,Southampton,3.0,0,0,8,0,2.3,512,0.00000,0.00000,0.00000,0.00000,97,4,0,1.1,8.2,2022-10-08T14:00:00Z,78,13,0,0,0,0,10,0,51595,0,0,4,0.0,2,1489,5012,3523,54,False,0
Orel Mangala,MID,Nott'm Forest,-0.2,0,0,0,0,0.0,536,0.00000,0.00000,0.00000,0.00000,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,2285,0,1,1,0.0,0,-70,60,130,49,True,0
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,496,0.00000,0.00000,0.00000,0.00000,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,11,0,0,0,0,10,0,40864,0,1,2,0.0,0,-3355,0,3355,45,True,0
Cristian Romero,DEF,Spurs,3.8,0,2,28,1,13.1,443,0.00000,0.00000,0.00000,0.00000,93,0,0,3.0,17.0,2022-10-08T16:30:00Z,90,5,0,0,0,0,10,0,147420,0,1,0,0.0,8,6222,12922,6700,49,False,0
Jack Harrison,MID,Leeds,2.5,0,0,7,0,16.0,233,0.00000,0.00000,0.00000,0.00000,95,2,0,4.4,14.6,2022-10-09T13:00:00Z,90,7,0,0,0,0,10,0,407695,0,1,2,13.0,2,-76647,9056,85703,61,False,0
Maxwel Cornet,MID,West Ham,0.0,0,0,0,0,0.0,575,0.00000,0.00000,0.00000,0.00000,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,9,0,0,0,0,10,0,9005,0,1,3,0.0,0,-3622,202,3824,59,True,0
Luis Sinisterra Lucumí,MID,Leeds,0.0,0,0,0,0,0.0,508,0.00000,0.00000,0.00000,0.00000,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,57743,0,1,2,0.0,0,-52045,1586,53631,65,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,0,0.0,157,0.00000,0.00000,0.00000,0.00000,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,11,0,0,0,0,10,0,16072,0,1,2,0.0,0,-2308,142,2450,45,True,0
Stuart Armstrong,MID,Southampton,0.3,0,0,2,0,1.1,405,0.00000,0.00000,0.00000,0.00000,97,4,0,0.3,0.8,2022-10-08T14:00:00Z,65,13,0,0,0,0,10,0,9804,0,0,4,1.0,2,-865,421,1286,49,False,0
Oriol Romeu Vidal,MID,Southampton,0.0,0,0,0,0,0.0,402,0.00000,0.00000,0.00000,0.00000,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,13,0,0,0,0,10,0,4177,0,0,4,0.0,0,-285,0,285,48,False,0
Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,229,0.00000,0.00000,0.00000,0.00000,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,67,0,1,2,0.0,0,-1,0,1,50,False,0
Lamare Bogarde,DEF,Aston Villa,0.5,0,0,0,0,0.0,638,0.00000,0.00000,0.00000,0.00000,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,16,0,0,0,0,10,0,1284,0,1,1,0.0,0,807,927,120,40,False,0
Harrison Ashby,DEF,West Ham,0.0,0,0,0,0,0.0,555,0.00000,0.00000,0.00000,0.00000,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,9,0,0,0,0,10,0,35128,0,1,3,0.0,0,-256,1055,1311,40,True,0
Lewis Brunt,DEF,Leicester,0.5,0,0,0,0,0.0,273,0.00000,0.00000,0.00000,0.00000,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,3,0,0,0,0,10,0,35975,0,1,2,0.0,0,1995,3441,1446,39,False,0
Matt Ritchie,DEF,Newcastle,0.0,0,0,0,0,0.0,350,0.00000,0.00000,0.00000,0.00000,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,7833,0,1,5,0.0,0,-132,281,413,43,True,0
Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0.0,253,0.00000,0.00000,0.00000,0.00000,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,3,0,0,0,0,10,0,750836,0,1,2,0.0,0,9207,39267,30060,39,False,0
Enock Mwepu,MID,Brighton,-0.1,0,0,0,0,0.0,118,0.00000,0.00000,0.00000,0.00000,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,18,0,0,0,0,10,0,8349,0,1,0,0.0,0,-1325,63,1388,53,True,0
Trevoh Chalobah,DEF,Chelsea,3.5,0,0,27,1,3.9,141,0.00000,0.00000,0.00000,0.00000,94,0,0,5.9,20.0,2022-10-08T14:00:00Z,90,20,0,0,0,0,10,0,35554,0,0,3,35.0,6,1578,3360,1782,47,True,0
Chris Richards,DEF,Crystal Palace,0.0,0,0,0,0,0.0,530,0.00000,0.00000,0.00000,0.00000,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,11,0,0,0,0,10,0,6399,0,1,2,0.0,0,-315,105,420,44,True,0
Diogo Teixeira da Silva,FWD,Liverpool,3.5,1,0,15,0,14.9,288,0.00000,0.00000,0.00000,0.00000,91,3,0,4.7,25.8,2022-10-09T15:30:00Z,80,1,0,0,0,0,10,0,44517,0,2,3,6.0,5,-647,5404,6051,89,False,0
Martin Dubravka,GK,Man Utd,0.0,0,0,0,0,0.0,355,0.00000,0.00000,0.00000,0.00000,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,8,0,0,0,0,10,0,55102,0,2,1,0.0,0,-3211,255,3466,42,False,0
Rodrigo Moreno,MID,Leeds,2.0,0,0,10,0,38.0,225,0.00000,0.00000,0.00000,0.00000,95,2,0,6.8,18.2,2022-10-09T13:00:00Z,90,7,0,0,0,0,10,0,670972,0,1,2,12.0,2,42314,99502,57188,63,False,0
Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,0,0.0,490,0.00000,0.00000,0.00000,0.00000,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,6,0,0,0,0,10,0,452,0,0,3,0.0,0,86,116,30,50,False,0
Mohammed Salisu,DEF,Southampton,-0.3,0,0,15,0,0.3,420,0.00000,0.00000,0.00000,0.00000,97,4,0,3.1,31.0,2022-10-08T14:00:00Z,90,13,0,0,0,0,10,0,18886,0,0,4,0.0,0,-678,1144,1822,44,False,0
Frederico Rodrigues de Paula Santos,MID,Man Utd,2.0,0,0,0,0,0.0,331,0.00000,0.00000,0.00000,0.00000,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,8,0,0,0,0,10,0,46110,0,2,1,0.0,0,-723,1424,2147,52,False,0
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.00000,0.00000,0.00000,0.00000,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,18,0,0,0,0,10,0,1908,0,1,0,0.0,0,-66,42,108,44,True,0
Lucas Tolentino Coelho de Lima,MID,West Ham,4.3,1,3,24,0,28.3,603,0.00000,0.00000,0.00000,0.00000,100,1,0,9.3,23.6,2022-10-09T13:00:00Z,83,9,0,0,0,0,10,0,132559,0,1,3,41.0,8,-9339,16958,26297,60,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.0,0,0,1,0,0.0,168,0.00000,0.00000,0.00000,0.00000,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,4,11,0,0,0,0,10,0,44314,0,1,2,0.0,1,-1670,3120,4790,53,True,0
Salomón Rondón,FWD,Everton,1.0,0,0,3,0,0.3,177,0.00000,0.00000,0.00000,0.00000,96,0,0,0.2,0.0,2022-10-09T18:00:00Z,6,14,0,0,0,0,10,0,57055,0,2,1,2.0,1,3168,8573,5405,50,True,0
Liam Cooper,DEF,Leeds,3.5,0,0,11,0,0.1,221,0.00000,0.00000,0.00000,0.00000,95,2,0,1.4,12.0,2022-10-09T13:00:00Z,90,7,0,0,0,0,10,0,6545,0,1,2,2.0,1,2249,2529,280,44,False,0
Alexander Isak,FWD,Newcastle,0.0,0,0,0,0,0.0,594,0.00000,0.00000,0.00000,0.00000,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,298790,0,1,5,0.0,0,-208262,8534,216796,69,True,0
