assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2024-08-17T11:30:00Z,0,False,10,0,0,0,0,1,0,16261,0,2,0,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,False,4,0,0,0,0,2,0,16565,0,0,2,0.0,0,-1221,1186,2407,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,False,14,0,0,0,0,3,0,15052,0,3,0,0.0,0,-2015,1526,3541,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,False,16,0,0,0,0,4,0,9594,0,1,0,0.0,0,-5342,0,5342,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,3,0,0,0,0,5,0,8307,0,0,3,0.0,0,-1481,0,1481,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,20,0,0,0,0,6,0,7048,0,2,1,0.0,0,-1277,0,1277,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2024-10-05T11:30:00Z,0,False,7,0,0,0,0,7,0,6263,0,1,0,0.0,0,-814,0,814,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2024-10-20T15:30:00Z,0,False,6,0,0,0,0,8,0,5759,0,1,2,0.0,0,-511,0,511,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2024-10-27T16:30:00Z,0,False,1,0,0,0,0,9,0,5471,0,2,2,0.0,0,-294,0,294,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,94,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,False,5,0,0,0,0,10,0,5165,0,1,2,0.0,0,-313,0,313,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,False,2,0,0,0,0,11,0,4955,0,0,2,0.0,0,-208,0,208,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,17,0,0,0,0,12,0,4741,0,3,2,0.0,0,-214,0,214,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2024-12-01T16:00:00Z,0,False,13,0,0,0,0,13,0,4625,0,0,2,0.0,0,-124,0,124,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2024-12-04T19:30:00Z,0,False,15,0,0,0,0,14,0,4513,0,3,3,0.0,0,-115,0,115,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,9,0,0,0,0,16,0,4260,0,2,2,0.0,0,-139,0,139,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,18,0,0,0,0,17,0,4184,0,6,3,0.0,0,-77,0,77,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,0,False,11,0,0,0,0,18,0,4053,0,1,3,0.0,0,-129,0,129,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,190,0,0,0.0,0.0,2024-12-29T17:15:00Z,0,False,19,0,0,0,0,19,0,3965,0,5,0,0.0,0,-91,0,91,45,False,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,196,0,0,0.0,0.0,2025-01-05T16:30:00Z,0,False,14,0,0,0,0,20,0,3864,0,2,2,0.0,0,-100,0,100,45,True,0
0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2025-01-14T20:00:00Z,0,False,16,0,0,0,0,21,0,3794,0,1,1,0.0,0,-71,0,71,45,False,0
