assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,7,0,0,0,0,0,1,0,38826,0,0,0,0,0.0,0,0,0,0,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2025-08-24T13:00:00Z,0,False,16,0,0,0,0,0,2,0,46305,0,0,1,1,0.0,0,-392,1976,2368,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2025-08-31T18:00:00Z,0,False,2,0,0,0,0,0,3,0,47155,0,0,3,0,0.0,0,-1422,1521,2943,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,17,0,0,0,0,0,4,0,47757,0,0,0,0,0.0,0,-953,1716,2669,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,46311,0,0,2,1,0.0,0,-1866,916,2782,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2025-09-27T14:00:00Z,0,False,12,0,0,0,0,0,6,0,42180,0,0,1,2,0.0,0,-4022,125,4147,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,9,0,0,0,0,0,7,0,40497,0,0,1,2,0.0,0,-1993,242,2235,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2025-10-18T14:00:00Z,0,False,4,0,0,0,0,0,8,0,40249,0,0,3,3,0.0,0,-779,516,1295,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,False,1,0,0,0,0,0,9,0,39710,0,0,0,1,0.0,0,-694,244,938,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,93,0,0,0.0,0.0,2025-11-01T15:00:00Z,0,False,5,0,0,0,0,0,10,0,39273,0,0,0,2,0.0,0,-581,298,879,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,False,6,0,0,0,0,0,11,0,38873,0,0,0,0,0.0,0,-552,263,815,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,20,0,0,0,0,0,12,0,38470,0,0,2,0,0.0,0,-628,225,853,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,38205,0,0,2,1,0.0,0,-443,156,599,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,False,3,0,0,0,0,0,14,0,37959,0,0,1,0,0.0,0,-370,158,528,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,10,0,0,0,0,0,15,0,37706,0,0,2,1,0.0,0,-417,245,662,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,13,0,0,0,0,0,16,0,37168,0,0,3,0,0.0,0,-721,452,1173,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2025-12-20T20:00:00Z,0,False,11,0,0,0,0,0,17,0,37139,0,0,1,4,0.0,0,-224,420,644,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2025-12-28T16:30:00Z,0,False,18,0,0,0,0,0,18,0,37501,0,0,1,0,0.0,0,-2,607,609,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,10,0,0,0,0,0,19,0,37541,0,0,1,1,0.0,0,-134,429,563,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,15,0,0,0,0,0,20,0,37470,0,0,0,2,0.0,0,-25,380,405,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2026-01-07T19:30:00Z,0,False,2,0,0,0,0,0,21,0,37776,0,0,0,0,0.0,0,137,565,428,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2026-01-17T15:00:00Z,0,False,17,0,0,0,0,0,22,0,38112,0,0,1,2,0.0,0,116,738,622,40,False,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2026-01-25T14:00:00Z,0,False,7,0,0,0,0,0,23,0,38212,0,0,3,1,0.0,0,-10,379,389,40,True,0
0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,16,0,0,0,0,0,24,0,38309,0,0,1,1,0.0,0,-31,419,450,40,False,0
