assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,484,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,33433,1,4,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,484,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,13,0,0,0,0,2,0,37469,1,3,0.0,0,-1822,1686,3508,40,True,0
0,0,0,0,0.0,484,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,6,0,0,0,0,3,0,37441,3,2,0.0,0,-2123,1696,3819,40,True,0
0,0,0,0,0.0,484,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,19,0,0,0,0,4,0,42237,0,2,0.0,0,1167,4812,3645,40,False,0
0,0,0,0,0.0,484,46,0,0,0.0,0.0,2019-09-14T16:30:00Z,0,11,0,0,0,0,5,0,51553,2,3,0.0,0,5094,9355,4261,40,True,0
0,0,0,0,0.0,484,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,5,0,0,0,0,6,0,52911,0,2,0.0,0,606,3447,2841,40,False,0
0,0,0,0,0.0,484,64,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,7,0,0,0,0,7,0,53058,0,2,0.0,0,-1098,2142,3240,40,False,0
0,0,0,0,0.0,484,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,2,0,0,0,0,8,0,52897,5,1,0.0,0,-941,1397,2338,40,True,0
0,0,0,0,0.0,484,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,3,0,0,0,0,9,0,52671,0,0,0.0,0,-902,1234,2136,40,False,0
0,0,0,0,0.0,484,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,12,0,0,0,0,10,0,52343,3,1,0.0,0,-660,740,1400,40,True,0
0,0,0,0,0.0,484,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,4,0,0,0,0,11,0,52145,0,2,0.0,0,-787,867,1654,40,False,0
0,0,0,0,0.0,484,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,18,0,0,0,0,12,0,51281,2,0,0.0,0,-1198,442,1640,40,True,0
0,0,0,0,0.0,484,126,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,8,0,0,0,0,13,0,50533,2,0,0.0,0,-1247,496,1743,40,False,0
0,0,0,0,0.0,484,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,1,0,0,0,0,14,0,50002,2,2,0.0,0,-826,442,1268,40,True,0
0,0,0,0,0.0,484,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,16,0,0,0,0,15,0,49669,1,2,0.0,0,-531,300,831,40,False,0
0,0,0,0,0.0,484,157,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,15,0,0,0,0,16,0,49196,2,1,0.0,0,-690,381,1071,40,True,0
0,0,0,0,0.0,484,165,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,9,0,0,0,0,17,0,48885,1,1,0.0,0,-674,495,1169,40,False,0
0,0,0,0,0.0,484,177,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,20,0,0,0,0,18,0,52664,2,1,0.0,0,829,2061,1232,39,True,0
0,0,0,0,0.0,484,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,54382,0,1,0.0,0,2683,3925,1242,39,False,0
