assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,1,0,0,0.8,0,326,0.00,0.00,0.00,0.43,3,0,0,0.0,0.0,2025-08-16T14:00:00Z,24,False,6,0,0,0,0,0,1,0,31362,0,0,1,1,0.0,1,0,0,0,55,False,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2025-08-24T15:30:00Z,0,False,14,0,0,0,0,0,2,0,29589,0,0,1,1,0.0,0,-5031,874,5905,55,True,0
0,0,5,0,0,14.7,1,326,0.07,0.07,0.00,0.04,23,0,0,2.5,4.2,2025-08-30T11:30:00Z,6,False,7,0,0,0,1,0,3,0,25759,0,0,0,2,6.0,1,-4819,782,5601,54,False,0
0,0,0,0,0,0.6,1,326,0.01,0.05,0.04,0.05,37,0,0,0.4,0.0,2025-09-13T14:00:00Z,30,False,11,0,0,0,1,0,4,0,24093,0,0,0,1,6.0,1,-2717,1002,3719,54,True,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2025-09-20T19:00:00Z,0,False,5,0,0,0,0,0,5,0,22573,0,0,1,3,0.0,0,-1983,662,2645,53,True,0
0,0,8,0,0,33.3,3,326,0.41,0.41,0.00,1.11,51,3,0,4.5,7.6,2025-09-28T13:00:00Z,79,False,2,0,0,0,3,0,6,0,21210,0,0,1,3,4.0,2,-1658,787,2445,53,False,0
0,0,4,0,0,0.9,1,326,0.01,0.01,0.00,0.52,63,1,0,0.5,2.2,2025-10-03T19:00:00Z,4,False,4,0,0,0,1,0,7,0,20764,0,0,1,3,2.0,1,-779,647,1426,53,False,0
0,0,3,0,0,1.8,1,326,0.01,0.05,0.04,0.57,74,0,0,1.0,1.2,2025-10-18T16:30:00Z,8,False,1,0,0,0,1,0,8,0,19836,0,0,1,0,7.0,1,-1224,549,1773,52,True,0
0,0,13,0,1,4.2,5,326,0.02,0.08,0.06,1.32,89,1,0,1.2,1.4,2025-10-25T14:00:00Z,75,False,15,0,0,0,3,0,9,0,19708,1,1,1,2,6.0,2,-331,578,909,52,False,0
0,0,2,0,0,1.8,0,326,0.01,0.03,0.02,0.07,94,0,0,0.6,0.0,2025-11-01T15:00:00Z,1,False,20,0,0,0,0,0,10,0,20321,0,0,0,3,5.0,1,309,1418,1109,52,True,0
0,0,5,0,0,0.8,1,326,0.01,0.04,0.03,0.43,105,1,0,2.2,2.4,2025-11-08T15:00:00Z,15,False,9,0,0,0,1,0,11,0,19476,0,0,0,2,19.0,1,-872,407,1279,52,False,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,17,0,0,0,0,0,12,0,19236,0,0,0,1,0.0,0,-467,416,883,52,True,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,18,0,0,0,0,0,13,0,18699,0,0,2,1,0.0,0,-615,196,811,52,False,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,13,0,0,0,0,0,14,0,18491,0,0,5,4,0.0,0,-300,159,459,52,True,0
0,0,3,0,0,1.8,0,326,0.00,0.00,0.00,0.00,145,0,0,0.2,0.2,2025-12-07T16:30:00Z,1,False,8,0,0,0,0,0,15,0,18267,0,0,2,1,0.0,1,-316,267,583,51,True,0
0,0,3,0,0,0.0,0,326,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,1,False,3,0,0,0,0,0,16,0,17942,0,0,3,2,0.0,1,-427,424,851,51,False,0
0,0,3,0,0,0.5,0,326,0.00,0.00,0.00,0.00,165,0,0,0.2,1.0,2025-12-22T20:00:00Z,6,False,16,0,0,0,0,0,17,0,18168,0,0,0,1,0.0,1,85,643,558,51,True,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,19,0,0,0,0,0,18,0,18325,0,0,1,0,0.0,0,28,555,527,51,False,0
0,0,2,0,0,0.3,0,326,0.00,0.00,0.00,0.00,185,0,0,0.2,0.0,2026-01-01T17:30:00Z,5,False,8,0,0,0,0,0,19,0,18140,0,0,1,1,2.0,1,-196,261,457,51,False,0
0,0,4,0,0,0.3,1,326,0.00,0.00,0.00,0.35,195,1,0,0.0,0.0,2026-01-04T15:15:00Z,5,False,12,0,0,0,1,0,20,0,18071,0,0,2,2,0.0,1,-136,171,307,51,True,0
0,0,2,0,0,0.0,0,326,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2026-01-07T19:30:00Z,1,False,7,0,0,0,0,0,21,0,17914,0,0,1,2,0.0,1,-205,128,333,51,True,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2026-01-17T15:00:00Z,0,False,11,0,0,0,0,0,22,0,17856,0,0,0,1,0.0,0,-167,238,405,51,False,0
0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2026-01-24T15:00:00Z,0,False,6,0,0,0,0,0,23,0,17910,0,0,1,2,0.0,0,-3,258,261,51,True,0
0,0,-1,0,0,0.3,0,326,0.00,0.00,0.00,0.80,233,1,0,0.1,0.2,2026-01-31T17:30:00Z,9,False,7,0,0,0,0,0,24,0,18606,0,0,2,3,0.0,0,595,1020,425,51,False,1
