assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,785,0.00,0.00,0.00,0.00,200,0,0,0.0,0.0,2026-01-03T15:00:00Z,0,False,20,0,0,0,0,0,20,0,0,0,0,0,3,0.0,0,0,0,0,55,False,0
0,0,3,0,0,12.3,2,785,0.02,0.06,0.04,0.91,210,1,0,1.7,0.4,2026-01-06T20:00:00Z,27,False,16,0,0,0,1,0,21,0,1566,0,1,2,1,4.0,1,1400,1577,177,55,True,0
0,0,5,0,1,13.0,7,785,0.00,0.18,0.18,1.24,219,1,0,3.0,6.0,2026-01-17T15:00:00Z,78,False,18,0,0,0,3,0,22,0,1260,1,3,2,1,11.0,2,-257,373,630,55,False,0
0,0,-3,0,1,2.7,4,785,0.01,0.13,0.12,0.56,230,1,0,1.0,1.6,2026-01-24T12:30:00Z,69,False,17,0,0,0,1,0,23,0,1779,1,2,1,3,6.0,2,412,656,244,55,True,0
0,0,9,0,3,12.3,10,785,0.04,0.04,0.00,0.92,233,1,0,2.0,7.6,2026-01-31T17:30:00Z,65,False,7,0,0,0,5,0,24,0,1711,1,2,2,3,0.0,2,-112,421,533,55,False,0
0,0,7,0,0,13.1,2,785,0.00,0.00,0.00,0.11,244,0,0,1.7,4.0,2026-02-07T15:00:00Z,11,False,3,0,0,0,1,0,25,0,2319,0,1,2,0,0.0,1,485,865,380,55,False,0
0,0,0,0,0,0.0,0,785,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2026-02-10T20:15:00Z,0,False,14,0,0,0,0,0,26,0,2125,0,0,1,1,0.0,0,-189,371,560,55,True,0
0,0,0,0,0,0.0,0,785,0.00,0.00,0.00,0.00,270,0,0,0.0,0.0,2026-02-21T17:30:00Z,0,False,4,0,0,0,0,0,27,0,1452,0,0,0,0,0.0,0,-686,61,747,55,True,0
0,0,0,0,0,0.0,0,785,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2026-02-28T15:00:00Z,0,False,12,0,0,0,0,0,28,0,1388,0,0,2,5,0.0,0,-93,175,268,55,False,0
0,0,0,0,0,0.0,0,785,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,0,29,0,1118,0,0,1,0,0.0,0,-273,22,295,54,False,0
0,0,8,0,2,1.8,4,785,0.00,0.00,0.00,0.61,300,1,0,0.8,3.8,2026-03-14T20:00:00Z,63,False,13,0,0,0,2,0,30,0,1089,1,0,1,1,2.0,2,-67,75,142,54,True,0
0,0,9,0,3,10.9,9,785,0.01,0.22,0.21,1.68,301,2,0,2.7,7.4,2026-03-22T14:15:00Z,90,False,2,0,0,0,4,0,31,0,1197,1,2,0,2,9.0,2,36,85,49,54,False,0
1,0,24,1,2,30.9,10,785,0.28,0.38,0.10,0.46,320,0,0,8.9,37.0,2026-04-10T19:00:00Z,77,False,20,0,0,0,3,0,32,0,1449,1,5,0,4,21.0,5,221,299,78,54,True,0
0,0,6,1,1,3.2,3,785,0.01,0.03,0.02,0.61,324,0,0,2.2,3.4,2026-04-20T19:00:00Z,74,False,8,0,0,0,1,0,33,0,1492,1,1,0,0,15.0,2,38,183,145,54,False,0
0,0,3,1,1,2.8,3,785,0.01,0.01,0.00,1.30,339,0,0,0.5,2.2,2026-04-25T14:00:00Z,80,False,9,0,0,0,1,0,34,0,3190,1,1,1,2,0.0,2,942,1095,153,54,True,0
0,0,13,0,2,32.6,10,785,0.01,0.16,0.15,2.27,344,3,0,7.5,19.0,2026-05-02T14:00:00Z,90,False,5,0,0,0,4,0,35,0,2366,1,4,0,3,23.0,2,-110,254,364,54,False,0
0,0,6,0,0,13.3,1,785,0.54,0.54,0.00,0.37,360,1,0,2.1,3.2,2026-05-10T15:30:00Z,23,False,1,0,0,0,0,0,36,0,2153,0,1,1,0,4.0,1,-223,144,367,54,True,0
0,0,7,0,2,16.0,6,785,0.06,0.06,0.00,0.72,369,1,0,2.6,9.6,2026-05-17T16:30:00Z,27,False,15,0,0,0,1,0,37,0,2203,0,3,1,3,0.0,1,23,190,167,54,False,0
0,0,5,0,0,26.6,1,785,0.12,0.35,0.23,1.06,380,0,0,4.6,6.6,2026-05-24T15:00:00Z,45,False,11,0,0,0,1,0,38,0,2532,1,0,0,3,13.0,1,268,496,228,54,True,0
