assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2025-08-15T19:00:00Z,0,False,4,0,0,0,0,0,1,0,8250,0,0,2,4,0.0,0,0,0,0,40,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2025-08-25T19:00:00Z,0,False,15,0,0,0,0,0,2,0,9977,0,0,3,2,0.0,0,-520,344,864,40,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2025-08-31T15:30:00Z,0,False,1,0,0,0,0,0,3,0,10277,0,0,0,1,0.0,0,-605,306,911,40,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2025-09-14T13:00:00Z,0,False,3,0,0,0,0,0,4,0,10171,0,0,1,0,0.0,0,-627,240,867,40,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,9,0,0,0,0,0,5,0,10234,0,0,1,2,0.0,0,-320,219,539,40,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2025-09-27T14:00:00Z,0,False,8,0,0,0,0,0,6,0,12757,0,0,1,2,0.0,0,1191,1732,541,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,False,7,0,0,0,0,0,7,0,20812,0,0,1,2,0.0,0,5294,6286,992,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2025-10-19T15:30:00Z,0,False,14,0,0,0,0,0,8,0,24931,0,0,2,1,0.0,0,4155,5552,1397,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,84,0,0,0.0,0.0,2025-10-25T19:00:00Z,0,False,5,0,0,0,0,0,9,0,25565,0,0,2,3,0.0,0,953,2021,1068,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2025-11-01T20:00:00Z,0,False,2,0,0,0,0,0,10,0,26424,0,0,0,2,0.0,0,360,1310,950,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2025-11-09T16:30:00Z,0,False,13,0,0,0,0,0,11,0,26330,0,0,0,3,0.0,0,34,818,784,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2025-11-22T15:00:00Z,0,False,16,0,0,0,0,0,12,0,26239,0,0,3,0,0.0,0,-308,479,787,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,26237,0,0,2,0,0.0,0,-281,247,528,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2025-12-03T20:15:00Z,0,False,17,0,0,0,0,0,14,0,25845,0,0,1,1,0.0,0,-160,214,374,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2025-12-06T17:30:00Z,0,False,11,0,0,0,0,0,15,0,25774,0,0,3,3,0.0,0,-174,262,436,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,6,0,0,0,0,0,16,0,25228,0,0,0,2,0.0,0,-629,398,1027,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2025-12-20T17:30:00Z,0,False,18,0,0,0,0,0,17,0,24986,0,0,2,1,0.0,0,-273,299,572,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,20,0,0,0,0,0,18,0,24479,0,0,1,2,0.0,0,-408,267,675,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,186,0,0,0.0,0.0,2026-01-01T17:30:00Z,0,False,11,0,0,0,0,0,19,0,24091,0,0,0,0,0.0,0,-483,116,599,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2026-01-04T15:15:00Z,0,False,10,0,0,0,0,0,20,0,23901,0,0,2,2,0.0,0,-227,132,359,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2026-01-08T20:00:00Z,0,False,1,0,0,0,0,0,21,0,23779,0,0,0,0,0.0,0,-174,173,347,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2026-01-17T15:00:00Z,0,False,3,0,0,0,0,0,22,0,23418,0,0,1,1,0.0,0,-378,169,547,39,True,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2026-01-24T17:30:00Z,0,False,4,0,0,0,0,0,23,0,23233,0,0,2,3,0.0,0,-213,94,307,39,False,0
0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2026-01-31T20:00:00Z,0,False,15,0,0,0,0,0,24,0,22964,0,0,1,4,0.0,0,-287,133,420,39,True,0
