assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2025-12-26T20:00:00Z,0,False,15,0,0,0,0,0,18,0,0,0,0,0,1,0.0,0,0,0,0,45,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2025-12-30T20:15:00Z,0,False,20,0,0,0,0,0,19,0,443,0,0,1,1,0.0,0,285,321,36,45,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,196,0,0,0.0,0.0,2026-01-04T12:30:00Z,0,False,11,0,0,0,0,0,20,0,507,0,0,1,1,0.0,0,119,216,97,45,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2026-01-07T20:15:00Z,0,False,3,0,0,0,0,0,21,0,617,0,0,2,2,0.0,0,75,183,108,45,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,216,0,0,0.0,0.0,2026-01-17T12:30:00Z,0,False,13,0,0,0,0,0,22,0,674,0,0,0,2,0.0,0,16,145,129,45,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2026-01-25T16:30:00Z,0,False,1,0,0,0,0,0,23,0,651,0,0,3,2,0.0,0,-46,57,103,45,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,10,0,0,0,0,0,24,0,652,0,0,2,3,0.0,0,-25,83,108,44,True,0
0,0,3,0,0,1.0,0,771,0.01,0.01,0.00,0.02,248,0,0,0.1,0.4,2026-02-07T12:30:00Z,1,False,18,0,0,0,0,0,25,0,758,0,0,0,2,0.0,1,61,135,74,44,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2026-02-10T20:15:00Z,0,False,19,0,0,0,0,0,26,0,1321,0,0,1,1,0.0,0,382,489,107,44,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,265,0,0,0.0,0.0,2026-02-23T20:00:00Z,0,False,9,0,0,0,0,0,27,0,1342,0,0,1,0,0.0,0,76,224,148,44,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2026-03-01T14:00:00Z,0,False,8,0,0,0,0,0,28,0,1446,0,0,1,2,0.0,0,48,120,72,44,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,15,0,0,0,0,0,29,0,1422,0,0,1,2,0.0,0,-39,79,118,44,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2026-03-15T14:00:00Z,0,False,2,0,0,0,0,0,30,0,1488,0,0,1,3,0.0,0,2,117,115,44,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2026-03-20T20:00:00Z,0,False,4,0,0,0,0,0,31,0,1388,0,0,2,2,0.0,0,-52,34,86,44,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2026-04-13T19:00:00Z,0,False,11,0,0,0,0,0,32,0,1481,0,0,2,1,0.0,0,-24,58,82,44,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2026-04-18T19:00:00Z,0,False,7,0,0,0,0,0,33,0,1464,0,0,1,0,0.0,0,-47,25,72,44,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2026-04-27T19:00:00Z,0,False,5,0,0,0,0,0,34,0,1478,0,0,1,2,0.0,0,-38,23,61,44,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,348,0,0,0.0,0.0,2026-05-03T14:30:00Z,0,False,12,0,0,0,0,0,35,0,1445,0,0,2,3,0.0,0,-16,31,47,44,True,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,358,0,0,0.0,0.0,2026-05-09T14:00:00Z,0,False,17,0,0,0,0,0,36,0,1475,0,0,0,0,0.0,0,4,62,58,44,False,0
0,0,0,0,0,0.0,0,771,0.00,0.00,0.00,0.00,368,0,0,0.0,0.0,2026-05-17T11:30:00Z,0,False,16,0,0,0,0,0,37,0,1496,0,0,2,3,0.0,0,6,57,51,44,True,0
0,0,3,0,0,2.0,2,771,0.00,0.00,0.00,0.31,371,0,0,0.2,0.4,2026-05-24T15:00:00Z,16,False,6,0,0,0,2,0,38,0,1545,0,0,3,0,0.0,1,30,90,60,44,False,0
