assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,3,1,0,5.1,1,249,0.02,0.30,0.28,0.60,8,0,0,1.9,0.0,2025-08-17T13:00:00Z,72,False,8,0,0,0,1,0,1,0,5411891,1,0,0,0,16.0,2,0,0,0,75,True,0
2,3,58,0,3,31.3,5,249,0.11,0.52,0.41,0.73,20,1,1,14.9,75.8,2025-08-22T19:00:00Z,90,False,19,0,0,0,1,0,2,0,5551162,1,1,5,1,42.0,15,-260001,168844,428845,75,False,0
0,3,46,1,3,13.6,10,249,0.02,0.68,0.66,1.02,23,0,1,11.4,49.8,2025-08-30T11:30:00Z,90,False,10,0,0,0,6,0,3,0,6923871,1,1,0,2,51.0,9,914804,990752,75948,76,True,0
1,2,25,0,3,18.2,3,249,0.02,0.17,0.15,0.71,33,1,0,5.0,21.0,2025-09-13T19:00:00Z,78,False,5,0,0,0,0,0,4,0,7693249,1,0,2,2,11.0,7,651269,784158,132889,77,False,0
0,0,7,0,1,15.0,3,249,0.03,0.03,0.00,1.84,47,2,0,3.1,8.0,2025-09-20T16:30:00Z,90,False,14,0,0,0,1,0,5,0,7993772,1,1,1,2,8.0,2,227628,348383,120755,78,False,0
0,0,6,0,1,30.5,6,249,0.03,0.03,0.00,2.28,53,3,0,3.9,8.6,2025-09-27T14:00:00Z,90,False,6,0,0,0,3,0,6,0,8155136,1,2,3,1,0.0,2,98316,362323,264007,78,True,0
0,0,4,0,0,1.9,1,249,0.00,0.03,0.03,1.54,65,1,0,0.4,0.0,2025-10-04T16:30:00Z,73,False,12,0,0,0,1,0,7,0,7517589,1,0,1,2,4.0,2,-628021,103592,731613,77,True,0
0,0,11,1,0,27.2,3,249,0.21,0.25,0.04,2.35,77,0,0,3.8,5.2,2025-10-18T11:30:00Z,90,False,16,0,0,0,3,0,8,0,7432051,1,0,3,0,6.0,2,-184522,264533,449055,76,False,0
0,0,5,0,2,13.6,4,249,0.02,0.02,0.00,1.19,85,1,0,3.0,10.4,2025-10-25T14:00:00Z,84,False,17,0,0,0,2,0,9,0,7017157,1,0,2,1,6.0,2,-429578,161401,590979,75,True,0
0,3,44,1,1,23.1,9,249,0.13,1.99,1.86,0.10,99,0,1,17.4,57.6,2025-11-01T17:30:00Z,90,False,18,0,0,0,5,0,10,0,5484743,1,3,1,0,93.0,9,-1490749,41052,1531801,74,False,0
0,1,39,1,1,31.7,6,249,0.10,0.51,0.41,0.03,103,0,1,11.6,39.0,2025-11-08T20:00:00Z,82,False,20,0,0,0,4,0,11,0,5990153,1,1,0,3,45.0,7,377890,481941,104051,74,True,0
0,0,2,1,2,23.5,9,249,0.12,0.32,0.20,0.37,114,0,0,3.5,0.2,2025-11-22T12:30:00Z,75,False,3,0,0,0,7,0,12,0,6117197,1,0,2,0,11.0,1,121835,241824,119989,75,False,1
0,0,2,0,0,1.2,1,249,0.03,0.18,0.15,0.27,123,0,0,4.1,2.6,2025-11-30T16:30:00Z,54,False,1,0,0,0,1,0,13,0,5287025,1,0,1,1,37.0,1,-627832,50230,678062,75,True,0
0,0,7,0,2,38.0,5,249,0.35,0.42,0.07,2.79,136,3,0,6.5,11.4,2025-12-03T20:15:00Z,90,False,11,0,0,0,2,0,14,0,5264451,1,1,1,3,16.0,2,-214391,52794,267185,74,False,0
0,0,7,0,0,1.3,6,249,0.00,0.00,0.00,0.03,142,0,0,0.6,4.6,2025-12-06T15:00:00Z,32,False,4,0,0,0,4,0,15,0,4737151,0,2,0,0,0.0,1,-510196,29452,539648,74,False,0
0,0,3,1,1,17.3,2,249,0.02,0.08,0.06,0.83,154,0,0,3.1,1.4,2025-12-13T15:00:00Z,80,False,9,0,0,0,1,0,16,0,4120487,1,0,0,2,12.0,2,-643670,83527,727197,73,True,0
