assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,False,15,0,0,0,0,0,1,0,974310,0,0,0,0,0.0,0,0,0,0,40,True,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2025-08-23T14:00:00Z,0,False,5,0,0,0,0,0,2,0,978343,0,0,0,1,0.0,0,-57313,32831,90144,40,False,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2025-08-31T18:00:00Z,0,False,8,0,0,0,0,0,3,0,747920,0,0,3,0,0.0,0,-213221,11645,224866,40,True,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,9,0,0,0,0,0,4,0,567204,0,0,0,0,0.0,0,-199471,0,199471,40,False,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,17,0,0,0,0,0,5,0,487442,0,0,1,1,0.0,0,-87004,0,87004,40,False,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2025-09-28T13:00:00Z,0,False,10,0,0,0,0,0,6,0,418323,0,0,1,3,0.0,0,-69932,0,69932,40,True,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,3,0,0,0,0,0,7,0,377781,0,0,1,2,0.0,0,-42441,0,42441,40,True,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2025-10-19T13:00:00Z,0,False,18,0,0,0,0,0,8,0,342389,0,0,2,1,0.0,0,-36370,0,36370,40,False,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,82,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,False,13,0,0,0,0,0,9,0,321116,0,0,0,1,0.0,0,-21764,0,21764,40,True,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2025-11-01T20:00:00Z,0,False,12,0,0,0,0,0,10,0,301876,0,0,0,2,0.0,0,-19146,0,19146,40,False,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,101,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,False,4,0,0,0,0,0,11,0,289507,0,0,0,4,0.0,0,-12592,0,12592,40,True,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2025-11-23T14:00:00Z,0,False,11,0,0,0,0,0,12,0,276371,0,0,2,1,0.0,0,-12833,0,12833,40,False,0
0,0,0,0,0,0.0,0,43,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,267528,0,0,0,1,0.0,0,-8333,0,8333,40,True,0
