assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2024-08-17T16:30:00Z,0,False,19,0,0,0,0,1,0,165,0,2,1,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,False,1,0,0,0,0,2,0,148,0,2,0,0.0,0,-16,0,16,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,11,0,0,0,0,3,0,136,0,2,1,0.0,0,-12,0,12,40,False,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,False,8,0,0,0,0,4,0,125,0,2,3,0.0,0,-12,0,12,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,20,0,0,0,0,5,0,119,0,1,3,0.0,0,-6,0,6,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,False,10,0,0,0,0,6,0,114,0,2,2,0.0,0,-5,0,5,40,False,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,14,0,0,0,0,7,0,112,0,0,0,0.0,0,-2,0,2,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,9,0,0,0,0,8,0,111,0,3,1,0.0,0,-1,0,1,40,False,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,82,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,3,0,0,0,0,9,0,109,0,1,1,0.0,0,-2,0,2,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2024-11-03T14:00:00Z,0,False,18,0,0,0,0,10,0,108,0,1,4,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,False,12,0,0,0,0,11,0,107,0,0,2,0.0,0,-1,0,1,40,False,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,7,0,0,0,0,12,0,107,0,2,2,0.0,0,-1,0,1,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,6,0,0,0,0,13,0,103,0,0,3,0.0,0,-4,0,4,40,False,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,False,4,0,0,0,0,14,0,102,0,1,3,0.0,0,-1,0,1,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,17,0,0,0,0,15,0,101,0,0,1,0.0,0,-1,0,1,40,True,0
0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2024-12-14T17:30:00Z,0,False,16,0,0,0,0,16,0,99,0,1,2,0.0,0,-2,0,2,40,False,0
