assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,0.3,523,0.00,0.25,0.25,0.07,7,0,0,2.1,3.2,2024-08-17T16:30:00Z,5,0,0,0,0,0,0,0,False,2,0,0,0,0,1,0,84653,0,2,1,17.0,1,0,0,0,50,True,0
0,0,0,0,0.0,523,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,2,0,107343,0,2,0,0.0,0,1622,15287,13665,50,False,0
0,0,0,0,0.0,523,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,3,0,108004,0,3,1,0.0,0,-5530,17383,22913,50,True,0
0,3,29,0,0.0,523,0.00,0.25,0.25,0.17,35,0,1,5.0,33.0,2024-09-14T14:00:00Z,8,0,0,0,0,0,0,0,False,9,0,0,0,0,4,0,121510,0,1,1,17.0,8,5712,27783,22071,50,False,0
0,0,0,0,0.0,523,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2024-09-21T11:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,5,0,186526,0,3,0,0.0,0,56424,70520,14096,50,True,0
0,0,3,0,0.5,523,0.00,0.00,0.00,0.04,53,0,0,0.3,0.4,2024-09-28T14:00:00Z,15,0,0,0,0,0,0,0,False,4,0,0,0,0,6,0,222670,0,1,1,2.0,1,32924,65006,32082,50,False,0
0,0,0,0,0.0,523,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,7,0,278267,0,1,4,0.0,0,49423,79867,30444,50,True,0
0,0,0,0,0.0,523,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2024-10-19T11:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,8,0,257400,0,1,4,0.0,0,-20520,17026,37546,50,False,0
2,1,26,0,10.0,523,0.00,0.19,0.19,0.56,90,1,0,3.5,19.0,2024-10-27T14:00:00Z,19,0,0,0,0,0,0,0,False,14,0,0,0,0,9,0,236829,0,1,2,6.0,8,-21922,5988,27910,50,True,0
0,0,0,0,0.0,523,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,10,0,234090,0,0,3,0.0,0,-5536,15771,21307,50,False,0
0,0,8,0,3.1,523,0.01,0.32,0.31,0.06,109,0,0,4.9,7.4,2024-11-09T15:00:00Z,23,0,0,0,0,0,0,0,False,8,0,0,0,0,11,0,215652,0,0,0,38.0,1,-18741,6737,25478,50,True,0
0,0,5,0,11.4,523,0.00,0.14,0.14,0.09,119,0,0,2.9,5.4,2024-11-25T20:00:00Z,15,0,0,0,0,0,0,0,False,15,0,0,0,0,12,0,205698,0,2,0,12.0,1,-11761,8422,20183,50,False,0
