assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,14,0,0,0,0,1,0,3959,0,2,1,0.0,0,0,0,0,50,False,0
0,0,11,0,11.0,124,0.45,0.45,0.00,0.00,14,0,0,2.3,6.4,2022-08-13T14:00:00Z,15,15,0,0,0,0,2,0,4098,0,0,0,6.0,1,-498,148,646,50,True,0
0,0,3,0,0.0,124,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2022-08-21T13:00:00Z,1,19,0,0,0,0,3,0,6071,0,2,0,0.0,1,1404,2284,880,50,False,0
0,0,7,0,1.8,124,0.14,0.14,0.00,0.46,34,0,0,0.8,4.2,2022-08-27T14:00:00Z,11,11,0,0,0,0,4,0,5318,0,0,1,2.0,1,-902,230,1132,50,True,0
0,0,1,0,12.8,124,0.08,0.08,0.00,0.17,44,0,0,1.9,6.6,2022-08-30T18:30:00Z,27,9,0,0,0,0,5,0,4891,0,1,2,0.0,1,-712,140,852,50,False,0
0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,10,0,0,0,0,6,0,4667,0,2,5,0.0,0,-496,164,660,50,True,0
1,0,10,0,1.1,124,0.01,0.01,0.00,0.16,87,0,0,1.5,8.2,2022-10-01T14:00:00Z,25,12,0,0,0,0,9,0,4231,0,3,3,6.0,4,-186,95,281,49,False,0
0,0,2,0,11.9,124,0.12,0.17,0.05,0.01,93,0,0,7.9,7.6,2022-10-08T16:30:00Z,23,18,0,0,0,0,10,0,4963,0,1,0,59.0,1,547,845,298,49,True,0
0,0,11,0,38.5,124,0.44,0.44,0.00,1.03,102,1,0,5.5,10.4,2022-10-14T19:00:00Z,45,4,0,0,0,0,11,0,5196,0,0,2,6.0,1,166,483,317,49,False,0
0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,16,0,0,0,0,12,0,4422,0,0,0,0.0,0,-626,71,697,49,True,0
