date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 15:00:00,6,4,1,a,0,1,1.59864,1.34099,0.25765000000000016,"{'def': 30, 'att': 274}","{'def': 15, 'att': 204}",1,d,1,0,1.59864,1.34099,1.5905
2019-08-18 14:00:00,2,5,0,h,0,0,1.84778,0.241912,1.605868,"{'def': 25, 'att': 278}","{'def': 15, 'att': 174}",3,w,1,1,1.84778,0.241912,2.6386
2019-08-24 15:00:00,4,9,0,h,1,2,0.654318,0.704879,-0.05056100000000008,"{'def': 23, 'att': 262}","{'def': 17, 'att': 152}",0,l,1,0,0.654318,0.704879,1.2765
2019-08-31 15:00:00,5,4,1,a,0,2,1.04649,2.30579,-1.2593,"{'def': 24, 'att': 502}","{'def': 17, 'att': 253}",1,d,2,0,1.04649,2.30579,0.527
2019-09-14 14:00:00,8,7,0,h,1,1,1.88034,1.57659,0.30374999999999996,"{'def': 21, 'att': 263}","{'def': 17, 'att': 218}",0,l,0,0,1.88034,1.57659,1.5811
2019-09-21 14:00:00,2,9,0,a,0,0,0.508011,1.26041,-0.752399,"{'def': 20, 'att': 263}","{'def': 17, 'att': 96}",3,w,2,1,0.508011,1.26041,0.7021999999999999
2019-09-28 11:30:00,1,11,0,h,1,1,1.17022,1.97079,-0.80057,"{'def': 17, 'att': 412}","{'def': 11, 'att': 124}",0,l,0,0,1.17022,1.97079,0.7802
2019-10-05 15:00:00,5,2,1,a,0,0,0.353724,1.44318,-1.089456,"{'def': 22, 'att': 148}","{'def': 16, 'att': 310}",1,d,0,0,0.353724,1.44318,0.4004
2019-10-21 20:00:00,6,8,0,h,0,0,0.895722,0.949735,-0.05401299999999998,"{'def': 28, 'att': 342}","{'def': 18, 'att': 107}",3,w,1,1,0.895722,0.949735,1.2742
2019-10-26 15:00:00,7,9,1,a,0,1,1.16171,2.33891,-1.1771999999999998,"{'def': 21, 'att': 303}","{'def': 16, 'att': 162}",1,d,1,0,1.16171,2.33891,0.4991
2019-11-02 15:00:00,6,3,0,h,0,0,2.58392,0.716613,1.8673069999999998,"{'def': 14, 'att': 248}","{'def': 20, 'att': 170}",3,w,3,1,2.58392,0.716613,2.6151
2019-11-09 15:00:00,6,4,1,a,0,1,0.923443,1.5104,-0.586957,"{'def': 29, 'att': 334}","{'def': 17, 'att': 162}",1,d,1,0,0.923443,1.5104,0.8906000000000001
2019-11-24 16:30:00,3,6,1,h,0,3,1.56025,1.33065,0.2295999999999998,"{'def': 31, 'att': 325}","{'def': 19, 'att': 164}",1,d,3,0,1.56025,1.33065,1.5623
2019-12-01 14:00:00,8,4,1,a,0,1,1.47296,1.27422,0.19874000000000014,"{'def': 37, 'att': 292}","{'def': 21, 'att': 159}",1,d,1,0,1.47296,1.27422,1.5085000000000002
2019-12-05 19:30:00,13,3,0,h,1,2,1.09175,0.533775,0.557975,"{'def': 16, 'att': 117}","{'def': 6, 'att': 360}",0,l,0,0,1.09175,0.533775,1.846
2019-12-08 14:00:00,2,7,0,a,0,1,0.712899,0.585805,0.12709399999999993,"{'def': 25, 'att': 278}","{'def': 16, 'att': 198}",3,w,2,1,0.712899,0.585805,1.4471999999999998
2019-12-14 15:00:00,13,1,0,h,0,0,1.888,0.211411,1.6765889999999999,"{'def': 24, 'att': 192}","{'def': 20, 'att': 217}",3,w,2,1,1.888,0.97258,2.1525
2019-12-21 15:00:00,1,9,0,a,0,0,1.65933,0.428371,1.230959,"{'def': 18, 'att': 364}","{'def': 15, 'att': 128}",3,w,1,1,1.65933,0.428371,2.4205
2019-12-26 15:00:00,6,6,1,h,0,1,1.28364,0.596611,0.6870289999999999,"{'def': 15, 'att': 198}","{'def': 14, 'att': 286}",1,d,1,0,2.04481,0.596611,2.5145
2019-12-29 18:00:00,2,9,0,a,1,2,1.23346,1.08628,0.1471800000000001,"{'def': 14, 'att': 484}","{'def': 13, 'att': 142}",0,l,0,0,1.23346,1.08628,1.4862
2020-01-02 20:00:00,7,16,0,a,1,2,0.634607,3.26791,-2.633303,"{'def': 19, 'att': 619}","{'def': 12, 'att': 178}",0,l,0,0,0.634607,3.26791,0.0582
2020-01-10 20:00:00,4,3,0,h,0,0,2.14258,0.861865,1.2807150000000003,"{'def': 28, 'att': 274}","{'def': 19, 'att': 205}",3,w,1,1,2.14258,0.861865,2.3128
2020-01-18 15:00:00,1,6,1,a,0,1,0.920314,1.22902,-0.30870600000000004,"{'def': 36, 'att': 321}","{'def': 18, 'att': 168}",1,d,1,0,0.920314,1.22902,1.0446
2020-01-21 19:30:00,6,11,0,h,1,1,0.784033,2.11301,-1.328977,"{'def': 16, 'att': 393}","{'def': 13, 'att': 106}",0,l,0,0,0.784033,2.87418,0.161
2020-02-01 15:00:00,4,6,0,a,0,0,0.860675,0.959747,-0.09907200000000005,"{'def': 28, 'att': 286}","{'def': 12, 'att': 126}",3,w,1,1,0.860675,0.959747,1.2302
2020-02-09 14:00:00,10,8,0,h,0,1,2.04474,1.0743,0.97044,"{'def': 19, 'att': 175}","{'def': 21, 'att': 204}",3,w,2,1,2.04474,1.0743,2.1419
2020-02-22 15:00:00,6,2,1,h,0,1,1.65523,1.01275,0.6424799999999999,"{'def': 18, 'att': 129}","{'def': 14, 'att': 234}",1,d,1,0,1.65523,1.01275,1.8606
