date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-11 16:30:00,4,8,0,a,1,4,1.09534,1.61326,-0.5179199999999999,"{'att': 271, 'def': 42}","{'att': 281, 'def': 31}",0,l,0,0,1.09534,2.37442,0.4992
2019-08-18 16:30:00,4,5,1,h,0,1,1.22629,0.947941,0.27834900000000007,"{'att': 275, 'def': 26}","{'att': 233, 'def': 37}",1,d,1,0,1.22629,0.947941,1.6180999999999999
2019-08-24 12:30:00,12,5,0,a,0,2,1.89428,1.07904,0.81524,"{'att': 302, 'def': 22}","{'att': 290, 'def': 29}",3,w,3,1,1.89428,1.07904,1.9533
2019-08-31 15:00:00,4,5,1,h,0,2,2.30579,1.04649,1.2593,"{'att': 253, 'def': 17}","{'att': 502, 'def': 24}",1,d,2,0,2.30579,1.04649,2.2781000000000002
2019-09-14 14:00:00,6,5,0,a,0,2,3.06799,1.49359,1.5744,"{'att': 213, 'def': 30}","{'att': 367, 'def': 28}",3,w,5,1,3.06799,1.49359,2.4323
2019-09-22 15:30:00,5,5,0,h,1,2,1.23321,1.03003,0.20317999999999992,"{'att': 186, 'def': 16}","{'att': 277, 'def': 35}",0,l,1,0,1.23321,1.03003,1.5191
2019-09-28 14:00:00,9,0,0,h,0,0,3.50326,0.616263,2.886997,"{'att': 349, 'def': 24}","{'att': 332, 'def': 26}",3,w,2,1,4.26443,0.616263,2.9360999999999997
2019-10-06 14:00:00,10,5,0,a,0,1,2.15201,1.27044,0.8815700000000002,"{'att': 211, 'def': 19}","{'att': 283, 'def': 26}",3,w,4,1,2.15201,1.27044,2.0187
2019-10-19 15:00:00,12,1,0,h,0,0,2.30068,0.197082,2.103598,"{'att': 107, 'def': 23}","{'att': 329, 'def': 14}",3,w,1,1,2.30068,0.197082,2.7739999999999996
2019-10-26 17:30:00,6,8,0,a,0,2,0.988321,2.23494,-1.246619,"{'att': 199, 'def': 19}","{'att': 399, 'def': 25}",3,w,4,1,0.988321,2.23494,0.495
2019-11-02 17:30:00,8,6,0,a,0,1,2.18313,0.713228,1.4699019999999998,"{'att': 214, 'def': 19}","{'att': 505, 'def': 25}",3,w,2,1,2.18313,1.4744,1.8825000000000003
2019-11-09 12:30:00,11,3,0,h,0,0,3.28903,0.479488,2.809542,"{'att': 217, 'def': 28}","{'att': 320, 'def': 23}",3,w,2,1,3.28903,0.479488,2.875
2019-11-23 17:30:00,6,14,0,a,1,2,0.820474,1.23596,-0.4154859999999999,"{'att': 354, 'def': 19}","{'att': 441, 'def': 27}",0,l,1,0,0.820474,1.23596,0.9977
2019-11-30 15:00:00,6,3,0,h,1,1,2.73185,1.12034,1.6115100000000002,"{'att': 159, 'def': 14}","{'att': 381, 'def': 34}",0,l,0,0,2.73185,1.12034,2.451
2019-12-04 19:30:00,14,2,0,h,0,1,1.9774,0.86086,1.11654,"{'att': 181, 'def': 26}","{'att': 389, 'def': 28}",3,w,2,1,1.9774,0.86086,2.1673999999999998
2019-12-07 12:30:00,17,5,0,a,1,3,1.25734,2.03892,-0.7815800000000002,"{'att': 83, 'def': 18}","{'att': 350, 'def': 39}",0,l,1,0,1.25734,2.03892,0.8073
2019-12-14 15:00:00,6,3,0,h,1,1,2.02119,1.20777,0.8134199999999998,"{'att': 136, 'def': 30}","{'att': 327, 'def': 19}",0,l,0,0,2.02119,1.20777,1.9274
2019-12-22 16:30:00,8,7,0,a,0,0,0.732575,0.276667,0.455908,"{'att': 260, 'def': 25}","{'att': 294, 'def': 23}",3,w,2,1,1.49374,0.276667,2.4938000000000002
2019-12-26 15:00:00,10,2,0,h,1,2,0.859973,0.981321,-0.12134800000000001,"{'att': 184, 'def': 36}","{'att': 351, 'def': 28}",0,l,0,0,0.859973,0.981321,1.1896
2019-12-29 14:00:00,8,7,0,a,0,1,1.49666,0.785214,0.7114460000000001,"{'att': 262, 'def': 38}","{'att': 323, 'def': 23}",3,w,2,1,1.49666,0.785214,1.9679999999999997
2020-01-01 12:30:00,7,10,1,a,0,1,1.57499,1.56858,0.006409999999999805,"{'att': 272, 'def': 34}","{'att': 328, 'def': 28}",1,d,1,0,1.57499,1.56858,1.3356000000000001
2020-01-11 15:00:00,10,1,0,h,0,0,2.13061,0.443899,1.6867109999999998,"{'att': 163, 'def': 15}","{'att': 313, 'def': 8}",3,w,3,1,2.89177,0.443899,2.8519
2020-01-18 17:30:00,12,3,0,a,1,1,1.81222,0.836687,0.975533,"{'att': 125, 'def': 29}","{'att': 253, 'def': 10}",0,l,0,0,1.81222,0.836687,2.1504000000000003
2020-01-21 20:15:00,21,2,1,h,0,2,2.51355,0.568077,1.9454729999999998,"{'att': 227, 'def': 28}","{'att': 260, 'def': 13}",1,d,2,0,3.27472,0.568077,2.8796000000000004
