date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 15:00:00,7,5,0,h,1,3,0.670022,0.855516,-0.18549400000000005,"{'def': 28, 'att': 274}","{'def': 20, 'att': 230}",0,l,0,0,0.670022,0.855516,1.0922
2019-08-17 15:00:00,3,4,0,a,1,1,1.17279,0.832913,0.339877,"{'def': 40, 'att': 157}","{'def': 22, 'att': 195}",0,l,0,0,1.17279,0.832913,1.663
2019-08-24 15:00:00,20,10,0,h,1,3,2.29348,2.69651,-0.4030299999999998,"{'def': 21, 'att': 195}","{'def': 19, 'att': 246}",0,l,1,0,2.29348,3.45768,0.6389
2019-08-31 15:00:00,6,2,1,a,0,1,1.1068,1.04131,0.06549000000000005,"{'def': 21, 'att': 252}","{'def': 15, 'att': 294}",1,d,1,0,1.1068,1.04131,1.3860999999999999
2019-09-15 15:30:00,12,7,1,h,0,2,2.07092,1.00616,1.0647600000000002,"{'def': 28, 'att': 254}","{'def': 12, 'att': 257}",1,d,2,0,2.83209,1.00616,2.5551
2019-09-21 14:00:00,1,13,0,a,1,8,0.344718,5.86932,-5.524602,"{'def': 12, 'att': 430}","{'def': 21, 'att': 238}",0,l,0,0,0.344718,6.63049,0.0004
2019-09-28 14:00:00,10,5,0,a,1,2,1.06615,1.16363,-0.09748000000000001,"{'def': 21, 'att': 239}","{'def': 16, 'att': 367}",0,l,0,0,1.06615,1.16363,1.1868
2019-10-05 15:00:00,2,5,1,h,0,0,1.44318,0.353724,1.089456,"{'def': 16, 'att': 310}","{'def': 22, 'att': 148}",1,d,0,0,1.44318,0.353724,2.3876
2019-10-19 15:00:00,2,10,1,a,0,1,0.846851,0.891617,-0.04476599999999997,"{'def': 19, 'att': 359}","{'def': 23, 'att': 171}",1,d,1,0,0.846851,0.891617,1.2518
2019-10-26 15:00:00,5,3,1,h,0,0,0.674903,0.899526,-0.22462300000000002,"{'def': 26, 'att': 342}","{'def': 19, 'att': 178}",1,d,0,0,0.674903,0.899526,1.1381999999999999
2019-11-02 17:30:00,6,8,0,h,1,2,0.713228,2.18313,-1.4699019999999998,"{'def': 25, 'att': 505}","{'def': 19, 'att': 214}",0,l,1,0,1.4744,2.18313,0.8637
2019-11-08 20:00:00,3,11,0,a,0,0,1.36017,0.62104,0.7391300000000001,"{'def': 22, 'att': 342}","{'def': 19, 'att': 144}",3,w,2,1,1.36017,0.62104,1.9645
2019-11-23 15:00:00,5,2,0,h,1,3,0.902384,1.90164,-0.999256,"{'def': 19, 'att': 113}","{'def': 16, 'att': 186}",0,l,0,0,0.902384,2.66281,0.275
2019-11-30 17:30:00,5,8,0,a,1,2,0.504005,1.9671,-1.463095,"{'def': 20, 'att': 284}","{'def': 18, 'att': 136}",0,l,1,0,0.504005,1.9671,0.23099999999999998
2019-12-04 19:30:00,4,9,0,a,1,2,0.199733,1.52619,-1.326457,"{'def': 24, 'att': 325}","{'def': 21, 'att': 151}",0,l,0,0,0.199733,2.28735,0.0991
2019-12-07 15:00:00,7,2,1,h,0,0,1.57132,0.210746,1.3605740000000002,"{'def': 22, 'att': 231}","{'def': 20, 'att': 181}",1,d,0,0,1.57132,0.210746,2.5715000000000003
2019-12-14 12:30:00,7,10,0,a,1,2,1.01166,1.56674,-0.55508,"{'def': 22, 'att': 391}","{'def': 26, 'att': 131}",0,l,0,0,1.01166,1.56674,0.9172
2019-12-22 14:00:00,8,8,0,h,0,0,0.83174,1.5309,-0.6991599999999999,"{'def': 32, 'att': 284}","{'def': 24, 'att': 130}",3,w,2,1,1.59291,1.5309,1.4184
2019-12-26 15:00:00,6,6,1,a,0,1,0.596611,1.28364,-0.6870289999999999,"{'def': 14, 'att': 286}","{'def': 15, 'att': 198}",1,d,1,0,0.596611,2.04481,0.32389999999999997
2019-12-28 15:00:00,8,6,0,h,0,0,2.49197,0.610997,1.8809729999999998,"{'def': 25, 'att': 219}","{'def': 13, 'att': 208}",3,w,3,1,3.25314,0.610997,2.8371
2020-01-01 15:00:00,7,7,0,h,0,1,1.16774,1.20577,-0.03803000000000001,"{'def': 16, 'att': 338}","{'def': 20, 'att': 170}",3,w,2,1,1.16774,1.20577,1.3323999999999998
2020-01-12 14:00:00,7,5,0,a,0,0,2.29861,0.319999,1.9786110000000001,"{'def': 24, 'att': 278}","{'def': 14, 'att': 198}",3,w,3,1,2.29861,0.319999,2.71
2020-01-18 12:30:00,9,13,1,h,0,0,1.39117,1.84613,-0.45496000000000003,"{'def': 32, 'att': 275}","{'def': 17, 'att': 124}",1,d,0,0,2.15234,1.84613,1.6067
2020-01-21 19:30:00,1,6,0,a,1,2,1.81101,1.06739,0.74362,"{'def': 33, 'att': 306}","{'def': 23, 'att': 142}",0,l,1,0,1.81101,1.06739,2.0265999999999997
2020-02-01 15:00:00,2,5,0,h,1,3,0.884063,2.7014,-1.817337,"{'def': 24, 'att': 231}","{'def': 21, 'att': 172}",0,l,2,0,0.884063,2.7014,0.2402
2020-02-08 17:30:00,3,7,1,a,0,1,0.287253,0.742392,-0.45513900000000007,"{'def': 19, 'att': 331}","{'def': 20, 'att': 142}",1,d,1,0,0.287253,0.742392,0.7894
2020-02-23 14:00:00,3,8,0,a,1,3,0.29628,1.47345,-1.1771699999999998,"{'def': 37, 'att': 341}","{'def': 22, 'att': 198}",0,l,0,0,0.29628,2.23462,0.163
