date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 15:00:00,4,6,1,h,0,1,1.34099,1.59864,-0.25765000000000016,"{'att': 204, 'def': 15}","{'att': 274, 'def': 30}",1,d,1,0,1.34099,1.59864,1.0171999999999999
2019-08-17 15:00:00,9,12,0,a,0,1,0.866605,1.65069,-0.784085,"{'att': 268, 'def': 25}","{'att': 117, 'def': 9}",3,w,2,1,1.62777,1.65069,1.3578
2019-08-25 14:00:00,3,17,0,h,1,3,1.89345,3.12856,-1.2351099999999997,"{'att': 458, 'def': 20}","{'att': 119, 'def': 23}",0,l,1,0,1.89345,3.12856,0.6611
2019-08-31 15:00:00,7,10,0,a,1,3,0.554726,2.23766,-1.682934,"{'att': 320, 'def': 32}","{'att': 242, 'def': 35}",0,l,1,0,0.554726,2.23766,0.2616
2019-09-15 13:00:00,3,9,0,h,0,1,1.41542,1.50641,-0.09099000000000013,"{'att': 266, 'def': 22}","{'att': 171, 'def': 31}",3,w,3,1,1.41542,1.50641,1.2948
2019-09-20 19:00:00,2,6,0,a,0,1,1.29773,1.41904,-0.12131000000000003,"{'att': 287, 'def': 16}","{'att': 143, 'def': 35}",3,w,3,1,1.29773,2.18021,0.7326999999999999
2019-09-28 14:00:00,8,17,1,h,0,2,2.31957,1.29546,1.02411,"{'att': 225, 'def': 20}","{'att': 262, 'def': 20}",1,d,2,0,2.31957,1.29546,2.0753
2019-10-06 14:00:00,7,10,0,a,1,1,0.683967,1.24109,-0.557123,"{'att': 235, 'def': 23}","{'att': 246, 'def': 35}",0,l,0,0,0.683967,1.24109,0.8124
2019-10-19 15:00:00,7,5,1,h,0,0,0.675554,0.402873,0.272681,"{'att': 254, 'def': 20}","{'att': 213, 'def': 18}",1,d,0,0,0.675554,0.402873,1.5813000000000001
2019-10-26 15:00:00,3,5,1,a,0,0,0.899526,0.674903,0.22462300000000002,"{'att': 178, 'def': 19}","{'att': 342, 'def': 26}",1,d,0,0,0.899526,0.674903,1.4985
