date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-11 14:00:00,10,1,0,a,0,0,1.13309,0.380551,0.752539,"{'att': 210, 'def': 19}","{'att': 383, 'def': 29}",3,w,1,1,1.13309,0.380551,2.073
2019-08-17 12:30:00,8,4,0,h,0,1,1.1644,1.39172,-0.22731999999999997,"{'att': 85, 'def': 16}","{'att': 296, 'def': 26}",3,w,2,1,1.1644,1.39172,1.1533
2019-08-24 17:30:00,7,9,0,a,1,3,0.985542,2.02704,-1.0414979999999998,"{'att': 199, 'def': 7}","{'att': 362, 'def': 37}",0,l,1,0,0.985542,2.78821,0.3434
2019-09-01 16:30:00,12,6,1,h,0,2,1.92509,1.19397,0.73112,"{'att': 224, 'def': 33}","{'att': 207, 'def': 17}",1,d,2,0,1.92509,1.95514,1.2919
2019-09-15 15:30:00,7,12,1,a,0,2,1.00616,2.07092,-1.0647600000000002,"{'att': 257, 'def': 12}","{'att': 254, 'def': 28}",1,d,2,0,1.00616,2.83209,0.3084
2019-09-22 15:30:00,12,8,0,h,0,2,1.77093,1.71546,0.05546999999999991,"{'att': 182, 'def': 20}","{'att': 242, 'def': 22}",3,w,3,1,2.53209,1.71546,1.9361000000000002
2019-09-30 19:00:00,7,5,1,a,0,1,1.70399,1.1335,0.5704899999999999,"{'att': 243, 'def': 24}","{'att': 160, 'def': 27}",1,d,1,0,1.70399,1.1335,1.825
2019-10-06 14:00:00,10,7,0,h,0,0,1.24109,0.683967,0.557123,"{'att': 246, 'def': 35}","{'att': 235, 'def': 23}",3,w,1,1,1.24109,0.683967,1.8761999999999999
2019-10-21 20:00:00,8,6,0,a,1,1,0.949735,0.895722,0.05401299999999998,"{'att': 107, 'def': 18}","{'att': 342, 'def': 28}",0,l,0,0,0.949735,0.895722,1.3294000000000001
2019-10-27 16:30:00,8,1,1,h,0,2,1.54014,1.01775,0.5223900000000001,"{'att': 161, 'def': 21}","{'att': 263, 'def': 10}",1,d,2,0,1.54014,1.77892,1.1002
2019-11-02 15:00:00,9,6,1,h,0,1,1.02552,1.5103,-0.48478,"{'att': 197, 'def': 14}","{'att': 294, 'def': 25}",1,d,1,0,1.02552,1.5103,0.9812
2019-11-09 17:30:00,10,14,0,a,1,2,0.961339,1.37055,-0.4092109999999999,"{'att': 240, 'def': 14}","{'att': 275, 'def': 34}",0,l,0,0,0.961339,1.37055,1.0485
2019-11-23 15:00:00,3,10,1,h,0,2,1.60823,1.68664,-0.07840999999999987,"{'att': 144, 'def': 24}","{'att': 257, 'def': 35}",1,d,2,0,1.60823,2.60312,0.7111999999999999
2019-12-01 14:00:00,10,2,1,a,0,2,1.20044,0.810596,0.38984399999999997,"{'att': 205, 'def': 26}","{'att': 296, 'def': 12}",1,d,2,0,1.96157,0.810596,2.3135
2019-12-05 20:15:00,6,4,0,h,1,2,0.965377,1.53446,-0.5690829999999999,"{'att': 223, 'def': 16}","{'att': 235, 'def': 28}",0,l,1,0,0.965377,1.53446,0.9438
2019-12-09 20:00:00,7,4,0,a,0,1,1.79181,0.521847,1.269963,"{'att': 139, 'def': 6}","{'att': 449, 'def': 37}",3,w,3,1,1.79181,0.521847,2.4088000000000003
2019-12-15 16:30:00,1,6,0,h,1,3,0.28161,1.69553,-1.41392,"{'att': 417, 'def': 23}","{'att': 315, 'def': 37}",0,l,0,0,0.28161,1.69553,0.30169999999999997
2019-12-21 12:30:00,1,8,1,a,0,0,0.881818,0.486523,0.395295,"{'att': 185, 'def': 23}","{'att': 323, 'def': 26}",1,d,0,0,0.881818,0.486523,1.7956
2019-12-26 15:00:00,13,9,1,a,0,1,1.42464,1.55463,-0.12999000000000005,"{'att': 199, 'def': 26}","{'att': 357, 'def': 15}",1,d,1,0,1.42464,1.55463,1.2271999999999998
2019-12-29 14:00:00,7,8,0,h,1,2,0.785214,1.49666,-0.7114460000000001,"{'att': 323, 'def': 23}","{'att': 262, 'def': 38}",0,l,1,0,0.785214,1.49666,0.7610999999999999
2020-01-01 20:00:00,8,5,0,h,0,0,1.84614,0.716184,1.129956,"{'att': 308, 'def': 25}","{'att': 326, 'def': 28}",3,w,2,1,1.84614,0.716184,2.3039
2020-01-11 12:30:00,7,5,1,a,0,1,1.0214,0.31381,0.7075900000000002,"{'att': 176, 'def': 31}","{'att': 291, 'def': 31}",1,d,1,0,1.0214,0.31381,2.0635
2020-01-18 15:00:00,6,1,1,h,0,1,1.22902,0.920314,0.30870600000000004,"{'att': 168, 'def': 18}","{'att': 321, 'def': 36}",1,d,1,0,1.22902,0.920314,1.6269
2020-01-21 20:15:00,2,21,1,a,0,2,0.568077,2.51355,-1.9454729999999998,"{'att': 260, 'def': 13}","{'att': 227, 'def': 28}",1,d,2,0,0.568077,3.27472,0.07189999999999999
2020-02-02 14:00:00,4,4,1,a,0,0,1.8932,2.24606,-0.35285999999999995,"{'att': 141, 'def': 21}","{'att': 268, 'def': 22}",1,d,0,0,1.8932,2.24606,1.1418000000000001
