assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,10,0,14.1,44,0.01,0.08,0.07,2.46,7,1,0,3.5,13.4,2024-08-17T16:30:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,1165894,1,2,1,7.0,2,0,0,0,45,False,0
0,0,7,0,1.0,44,0.01,0.01,0.00,0.87,11,2,0,1.4,11.2,2024-08-24T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,1183107,1,2,0,2.0,1,-31843,40166,72009,45,True,0
0,0,13,0,0.4,44,0.00,0.00,0.00,0.45,26,1,0,1.9,18.4,2024-08-31T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,1311949,1,2,1,0.0,2,99887,209809,109922,45,False,0
0,0,12,0,7.8,44,0.01,0.01,0.00,0.90,31,2,0,2.7,17.6,2024-09-14T16:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,1353775,1,2,3,2.0,1,29316,170929,141613,45,True,0
0,1,33,0,5.3,44,0.02,0.23,0.21,0.51,41,1,1,8.6,45.4,2024-09-21T14:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,1342311,1,1,3,35.0,9,-15135,45939,61074,45,True,0
0,0,6,0,9.4,44,0.02,0.02,0.00,1.18,56,2,0,2.0,11.0,2024-09-29T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,1470383,1,2,2,0.0,1,108807,229990,121183,45,False,0
0,0,4,0,0.0,44,0.00,0.00,0.00,0.15,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,11,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,1437058,1,0,0,0.0,1,-29217,59833,89050,45,True,0
0,0,0,0,0.0,44,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,1296081,0,3,1,0.0,0,-139889,15137,155026,45,False,0
0,0,13,0,13.3,44,0.11,0.18,0.07,0.31,82,1,0,4.1,20.2,2024-10-26T14:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,1249165,1,1,1,7.0,2,-51602,13833,65435,45,True,0
0,0,4,0,3.9,44,0.15,0.15,0.00,2.44,99,4,0,2.5,19.4,2024-11-03T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,1170636,1,1,4,2.0,0,-80501,15386,95887,45,False,0
0,0,6,0,1.4,44,0.00,0.00,0.00,2.02,105,2,0,1.5,11.4,2024-11-09T20:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,11,0,1078896,1,0,2,2.0,1,-89678,6984,96662,45,False,0
0,0,0,0,0.0,44,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,12,0,931574,0,2,2,0.0,0,-148429,13519,161948,44,True,0
0,0,6,0,0.0,44,0.00,0.00,0.00,1.61,123,3,0,1.1,10.8,2024-12-01T13:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,13,0,856439,1,0,3,0.0,1,-78593,2476,81069,44,False,0
0,0,11,0,0.9,44,0.01,0.01,0.00,1.03,132,1,0,1.1,10.0,2024-12-04T20:15:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,14,0,850086,1,1,3,0.0,2,-10556,14896,25452,44,True,0
0,2,26,1,2.2,44,0.01,0.01,0.00,0.33,141,0,0,2.4,20.0,2024-12-07T15:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,15,0,861823,1,0,1,2.0,8,9058,25600,16542,44,True,0
0,0,8,0,1.8,44,0.01,0.25,0.24,1.78,158,2,0,3.0,14.4,2024-12-14T17:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,16,0,869196,1,1,2,14.0,1,6470,29717,23247,44,False,0
0,0,10,0,0.5,44,0.00,0.00,0.00,1.03,161,1,0,0.8,7.6,2024-12-21T12:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,17,0,836580,1,1,2,0.0,2,-31612,9838,41450,44,True,0
0,0,0,0,0.9,44,0.01,0.01,0.00,2.76,177,3,0,1.7,16.4,2024-12-26T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,18,0,808283,1,0,3,0.0,1,-28707,10380,39087,44,False,0
0,0,4,0,13.7,44,0.01,0.01,0.00,1.13,181,2,0,3.7,19.2,2024-12-30T19:45:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,19,0,785327,1,2,2,4.0,1,-24944,9419,34363,44,True,0
0,0,10,0,2.1,44,0.01,0.01,0.00,0.41,191,1,0,1.8,14.0,2025-01-04T15:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,20,0,782124,1,1,2,2.0,2,-5883,29426,35309,44,True,0
0,2,29,1,0.3,44,0.01,0.01,0.00,1.14,203,0,0,1.8,17.8,2025-01-15T19:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,21,0,754160,1,1,0,0.0,8,-28374,8859,37233,44,False,0
0,0,2,0,0.5,44,0.00,0.00,0.00,1.33,211,2,0,0.9,8.4,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,739465,1,2,2,0.0,1,-14939,7294,22233,44,False,0
0,0,15,0,0.3,44,0.00,0.00,0.00,1.31,221,1,0,2.1,18.2,2025-01-26T16:30:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,23,0,739038,1,1,1,2.0,2,-1720,18521,20241,44,True,0
0,0,7,0,1.8,44,0.01,0.01,0.00,1.63,240,2,0,0.8,6.6,2025-02-01T17:30:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,24,0,735940,1,0,2,0.0,1,-2934,17446,20380,44,False,0
0,0,0,0,0.0,44,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,25,0,687187,0,1,1,0.0,0,-47726,24385,72111,44,True,0
0,0,0,0,0.0,44,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2025-02-19T19:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,687187,0,2,2,0.0,0,-47726,24385,72111,44,True,0
0,0,12,0,1.6,44,0.01,0.01,0.00,2.30,252,1,0,2.2,20.8,2025-02-22T17:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,26,0,626579,1,1,2,0.0,2,-62738,148,62886,44,True,0
0,0,0,0,0.5,44,0.00,0.06,0.06,4.31,263,4,0,2.3,15.4,2025-02-25T19:30:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,27,0,614751,1,1,4,7.0,0,-13025,5105,18130,44,False,0
0,1,29,1,0.6,44,0.00,0.00,0.00,0.83,271,0,0,1.3,12.0,2025-03-08T17:30:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,28,0,594838,1,1,0,0.0,7,-20143,2179,22322,44,False,0
0,0,29,1,0.4,44,0.00,0.07,0.07,0.90,293,0,0,3.4,16.2,2025-04-02T18:45:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,653219,1,3,0,17.0,6,85250,120719,35469,44,False,0
0,0,2,0,0.3,44,0.00,0.00,0.00,1.04,301,1,0,0.5,5.0,2025-04-05T16:30:00Z,45,0,0,0,0,0,0,0,False,16,0,0,0,0,31,0,790127,0,1,2,0.0,1,135299,154266,18967,44,True,0
0,1,31,1,23.0,44,0.05,0.20,0.15,0.31,319,0,0,5.0,20.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,831120,1,3,0,6.0,7,40543,53975,13432,44,False,0
0,0,8,0,0.1,44,0.01,0.01,0.00,1.00,321,1,0,0.7,6.4,2025-04-19T16:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,33,0,1032642,1,1,4,0.0,2,145287,157786,12499,44,True,0
0,0,6,0,0.3,44,0.00,0.07,0.07,1.33,336,2,0,1.2,6.8,2025-04-22T19:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,33,0,1032642,1,1,2,5.0,1,145287,157786,12499,44,False,0
0,0,27,1,0.9,44,0.01,0.01,0.00,0.85,342,0,0,1.8,17.4,2025-05-03T11:30:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,35,0,931337,1,0,1,0.0,6,14087,25305,11218,44,True,0
0,0,21,1,0.2,44,0.00,0.00,0.00,0.80,351,0,0,1.0,9.8,2025-05-10T16:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,36,0,930462,1,1,0,0.0,5,1083,16352,15269,44,False,1
0,3,46,1,14.1,44,0.12,0.47,0.35,0.51,362,0,1,12.2,57.6,2025-05-16T18:30:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,37,0,954354,1,0,2,50.0,15,20104,32318,12214,44,True,0
0,0,1,0,0.3,44,0.00,0.00,0.00,2.86,375,2,0,1.4,13.2,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,38,0,1115072,1,0,2,0.0,1,141861,152051,10190,45,False,0
